zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info3String,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.newConstructionType,isNewYorkState,area,hdpData.homeInfo.livingArea,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_bankOwned,info6String,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_comingSoon,info2String,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.videoCount,availabilityDate
248838011,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a482f730a8abcb82f967ed7e71f5562d-p_e.jpg,True,/homedetails/504-Market-St-Moscow-PA-18444/248838011_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"504 Market St, Moscow, PA 18444",3.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,CLASSIC PROPERTIES,175090000,41.34695,-75.51094,OPEN_HOUSE,Open: Sun. 12-2pm,248838011.0,504 Market St,18444,Moscow,PA,41.34695,-75.51094,299900.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,303300.0,1999.0,True,False,False,FOR_SALE,299900.0,175090000.0,True,False,False,USD,USA,8600.0,1.54,acres,False,https://photos.zillowstatic.com/fp/aed103f7da74a0973f439e7ed22a0d26-zillow_web_48_23.jpg,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,1627.0,1627.0,,,,,,,,,,,,,,,,,,,,,,,
174358998,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3a93b81d37b22ba4dfe19e8b5fab77be-p_e.jpg,True,/homedetails/626-Roosevelt-Dr-Oxford-CT-06478/174358998_zpid/,FOR_SALE,House for sale,"$285,000",$285K,"626 Roosevelt Dr, Oxford, CT 06478",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"West View Properties, LLC",409834000,41.384926,-73.159355,,,174358998.0,626 Roosevelt Dr,06478,Oxford,CT,41.384926,-73.159355,285000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,285000.0,409834000.0,True,False,False,USD,USA,178500.0,2.27,acres,False,https://photos.zillowstatic.com/fp/d79c34cc3fb9c13a4cbe1437a108a1d7-zillow_web_48_23.jpg,,,,,,,1350.0,1350.0,,,,,,,,,,,,,,,,,,,,,,,
2059388699,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bcaf4b28499aa00b84fda3e5d864f32a-p_e.jpg,True,/homedetails/206-Greenwood-Ave-Clarks-Summit-PA-18411/2059388699_zpid/,FOR_SALE,House for sale,"$235,000",$235K,"206 Greenwood Ave, Clarks Summit, PA 18411",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Revolve Real Estate LLC,309005000,41.49744,-75.71003,,,2059388699.0,206 Greenwood Ave,18411,Clarks Summit,PA,41.49744,-75.71003,235000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,239700.0,1500.0,True,False,False,FOR_SALE,235000.0,309005000.0,True,False,False,USD,USA,,0.26,acres,False,https://photos.zillowstatic.com/fp/aed103f7da74a0973f439e7ed22a0d26-zillow_web_48_23.jpg,,,,,,,1224.0,1224.0,,,,,,,,,,,,,,,,,,,,,,,
33078451,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c7a4e04bacf9280c2339cd3432e31718-p_e.jpg,True,/homedetails/12-Riverview-Ct-Ossining-NY-10562/33078451_zpid/,FOR_SALE,House for sale,"$748,000",$748K,"12 Riverview Court, Ossining, NY 10562",4.0,3.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Howard Hanna Rand Realty,417795000,41.14594,-73.86702,,,33078451.0,12 Riverview Court,10562,Ossining,NY,41.14594,-73.86702,748000.0,3.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,748000.0,417795000.0,True,False,False,USD,USA,619200.0,5227.0,sqft,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,2214.0,2214.0,,,,,,,,,,,,,,,,,,,,,,,
9833399,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b27e7fa8cad45221bbae397427cd42f7-p_e.jpg,True,/homedetails/6111-Wales-Ct-East-Stroudsburg-PA-18301/9833399_zpid/,FOR_SALE,House for sale,"$249,000",$249K,"6111 Wales Ct, East Stroudsburg, PA 18301",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Keller Williams Real Estate - Stroudsburg,171997000,41.033504,-75.236496,,,9833399.0,6111 Wales Ct,18301,East Stroudsburg,PA,41.033504,-75.236496,249000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,250500.0,2149.0,True,False,False,FOR_SALE,249000.0,171997000.0,True,False,False,USD,USA,96330.0,0.49000000000000005,acres,False,https://photos.zillowstatic.com/fp/6ae0c8f00214fc9b3823d1f5b6ed9c48-zillow_web_48_23.jpg,,,,,,,1612.0,1612.0,,,,,,,,,,,,,,,,,,,,,,,
37894825,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1ecf33f19d4787d94dd43ccfef5a58f4-p_e.jpg,True,/homedetails/62-Fair-Lawn-Pkwy-Fair-Lawn-NJ-07410/37894825_zpid/,FOR_SALE,House for sale,"$479,000",$479K,"62 Fair Lawn Pkwy, Fair Lawn, NJ 07410",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Keller Williams Village Square Realty,340465000,40.922577,-74.103546,OPEN_HOUSE,Open: Sun. 1-3pm,37894825.0,62 Fair Lawn Pkwy,07410,Fair Lawn,NJ,40.922577,-74.103546,479000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,479000.0,340465000.0,True,False,False,USD,USA,293000.0,,,False,https://photos.zillowstatic.com/fp/9d0ca7e886eb6d6294d6b94d4c4ab960-zillow_web_48_23.jpg,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
58411765,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/e23e582d217b4c3923019f40e6dabd99-p_e.jpg,True,/homedetails/144-Dogwood-Rd-Cortlandt-Manor-NY-10567/58411765_zpid/,FOR_SALE,Coming soon,"$499,000",$499K,"144 Dogwood Road, Cortlandt Manor, NY 10567",3.0,2.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,Listing by: Houlihan Lawrence Inc.,172254000,41.313766,-73.91306,,,58411765.0,144 Dogwood Road,10567,Cortlandt Manor,NY,41.313766,-73.91306,499000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,499000.0,172254000.0,True,False,False,USD,USA,5725.0,6.6,acres,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,1092.0,1092.0,,,,,,,,,,,True,,,,,,,,,,,,
31558516,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bca29481af68e2789e776c3dabe019d4-p_e.jpg,True,/homedetails/103-W-Garden-St-Rome-NY-13440/31558516_zpid/,FOR_SALE,House for sale,"$249,900",$250K,"103 W Garden St, Rome, NY 13440",6.0,3.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: eXp Realty,342675000,43.22009,-75.45095,,,31558516.0,103 W Garden St,13440,Rome,NY,43.22009,-75.45095,249900.0,3.0,6.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,253600.0,2400.0,True,False,False,FOR_SALE,249900.0,342675000.0,True,False,False,USD,USA,242398.0,0.35,acres,False,https://photos.zillowstatic.com/fp/3b4187841ffeb2f7b39caff46c627732-zillow_web_48_23.jpg,,,,,,True,3341.0,3341.0,,,,,,,,,,,,,,,,,,,,,,,
57234250,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ab6ed5d804a8abf178000de68c061a43-p_e.jpg,True,/homedetails/35-South-St-Bethel-CT-06801/57234250_zpid/,FOR_SALE,Multi-family home for sale,"$399,900",$400K,"35 South St, Bethel, CT 06801",5.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,RE/MAX RISE,307638000,41.3701,-73.41119,OPEN_HOUSE,Open: Sun. 12-2pm,57234250.0,35 South St,06801,Bethel,CT,41.3701,-73.41119,399900.0,2.0,5.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,403300.0,3499.0,True,False,False,FOR_SALE,399900.0,307638000.0,True,False,False,USD,USA,292110.0,9583.2,sqft,False,https://photos.zillowstatic.com/fp/d79c34cc3fb9c13a4cbe1437a108a1d7-zillow_web_48_23.jpg,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,2252.0,2252.0,,,,,,,,,,,,,,,,,,,,,,,
53398752,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6096af21fc3d3cd0b4eae9a120ca771d-p_e.jpg,True,/homedetails/12-Patricks-Pl-Congers-NY-10920/53398752_zpid/,FOR_SALE,Townhouse for sale,"$475,000",$475K,"12 Patricks Place, Congers, NY 10920",2.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Listing by: Christie's Int. Real Estate,1022131000,41.1504,-73.9271,SHOWCASE,Showcase,53398752.0,12 Patricks Place,10920,Congers,NY,41.1504,-73.9271,475000.0,2.0,2.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,475000.0,1022131000.0,True,False,False,USD,USA,87550.0,1742.0,sqft,True,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,1536.0,1536.0,,,,,,,,,,,,,,,,,,,,,,,
32882615,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fbd5e71991a46f07e105f147dc9017f7-p_e.jpg,True,/homedetails/14-High-St-Wawarsing-NY-12458/32882615_zpid/,FOR_SALE,House for sale,"$230,000",$230K,"14 High Street, Napanoch, NY 12458",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"Listing by: Compass Greater NY, LLC",351981000,41.743618,-74.37458,OPEN_HOUSE,Open: Sun. 12-2pm,32882615.0,14 High Street,12458,Wawarsing,NY,41.743618,-74.37458,230000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,240700.0,2900.0,True,False,False,FOR_SALE,230000.0,351981000.0,True,False,False,USD,USA,176479.0,0.42000000000000004,acres,False,https://photos.zillowstatic.com/fp/7d976bdc963bd4ded74f3e57441318fc-zillow_web_48_23.jpg,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,True,1477.0,1477.0,,,,,,,,,,,,,,,,,,,,,,,
9810334,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e4372bfd0f5a2daa472acc8859a4a6eb-p_e.jpg,True,/homedetails/2461-Mountain-Rd-Stroudsburg-PA-18360/9810334_zpid/,FOR_SALE,House for sale,"$299,000",$299K,"2461 Mountain Rd, Stroudsburg, PA 18360",3.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Iron Valley Real Estate Pocono,7079477000,41.018906,-75.36496,3D_HOME,3D Tour,9810334.0,2461 Mountain Rd,18360,Stroudsburg,PA,41.018906,-75.36496,299000.0,3.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,283100.0,2700.0,True,False,False,FOR_SALE,299000.0,7079477000.0,True,False,False,USD,USA,209740.0,2.35,acres,False,,,,,,,,2258.0,2258.0,1717052400000.0,"$51,000 (May 30)",-51000.0,,,,,,,,,,,,,,,,,,,,
9803793,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3237790b144450f7dbc92c65add349df-p_e.jpg,True,/homedetails/1372-Radburn-Ter-Tobyhanna-PA-18466/9803793_zpid/,FOR_SALE,House for sale,"$297,995",$298K,"1372 Radburn Ter, Tobyhanna, PA 18466",3.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,"exp Realty, LLC - Philadelphia",175693000,41.217327,-75.347084,3D_HOME,3D Tour,9803793.0,1372 Radburn Ter,18466,Tobyhanna,PA,41.217327,-75.347084,297995.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,295300.0,1849.0,True,False,False,FOR_SALE,297995.0,175693000.0,True,False,False,USD,USA,37100.0,0.29,acres,False,https://photos.zillowstatic.com/fp/6ae0c8f00214fc9b3823d1f5b6ed9c48-zillow_web_48_23.jpg,,,,,,,1111.0,1111.0,,,,,,,,,,,,,,,,,,,,,,,
33100408,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d5959f98f989441965df4fe409ed5a0b-p_e.jpg,True,/homedetails/12-Ross-Dr-Yorktown-Heights-NY-10598/33100408_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"12 Ross Drive, Yorktown Heights, NY 10598",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Houlihan Lawrence Inc.,2515645000,41.330402,-73.742195,,,33100408.0,12 Ross Drive,10598,Yorktown Heights,NY,41.330402,-73.742195,349900.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,349900.0,2515645000.0,True,False,False,USD,USA,28250.0,9971.0,sqft,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,1200.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,
32952105,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b841e0c0405ec9c33f3700520166dec0-p_e.jpg,True,/homedetails/22-Esplanade-Mount-Vernon-NY-10553/32952105_zpid/,FOR_SALE,House for sale,"$425,000",$425K,"22 Esplanade, Mount Vernon, NY 10553",4.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Julia B Fee Sothebys Int. Rlty,255524000,40.913223,-73.82179,OPEN_HOUSE,Open: Sun. 11am-12:30pm,32952105.0,22 Esplanade,10553,Mount Vernon,NY,40.913223,-73.82179,425000.0,2.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,425000.0,255524000.0,True,False,False,USD,USA,10500.0,8276.0,sqft,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,True,Sun. 11am-12:30pm,"[{'open_house_start': 1717351200000, 'open_house_end': 1717356600000}]",,True,1806.0,1806.0,,,,,,,,,,,,,,,,,,,,,,,
59575836,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9c7ac918dee34267ea0757b7f4b0d21a-p_e.jpg,True,/homedetails/17-Lantern-St-Huntington-NY-11743/59575836_zpid/,FOR_SALE,House for sale,"$639,000",$639K,"17 Lantern Street, Huntington, NY 11743",4.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Realty Connect USA L I Inc,575073000,40.84558,-73.37219,,,59575836.0,17 Lantern Street,11743,Huntington,NY,40.84558,-73.37219,639000.0,2.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,664500.0,9484.0,True,False,False,FOR_SALE,639000.0,575073000.0,True,False,False,USD,USA,2625.0,8276.0,sqft,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
38013198,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/097856b9a46fb4373683f6268767ff51-p_e.jpg,True,/homedetails/513-Spring-Ave-Ridgewood-NJ-07450/38013198_zpid/,FOR_SALE,House for sale,"$895,000",$895K,"513 Spring Ave, Ridgewood, NJ 07450",3.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Terrie O'Connor Realtors-Ridgewood,264066000,40.972954,-74.10454,OPEN_HOUSE,Open: Sun. 1-4pm,38013198.0,513 Spring Ave,07450,Ridgewood,NJ,40.972954,-74.10454,895000.0,3.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,895000.0,264066000.0,True,False,False,USD,USA,541600.0,,,False,https://photos.zillowstatic.com/fp/9d0ca7e886eb6d6294d6b94d4c4ab960-zillow_web_48_23.jpg,,True,Sun. 1-4pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
31697982,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bb9cb3a32d0556f3712d70a7edee6c9f-p_e.jpg,True,/homedetails/5854-Reis-Dr-Cicero-NY-13039/31697982_zpid/,FOR_SALE,House for sale,"$149,900",$150K,"5854 Reis Dr, Cicero, NY 13039",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Howard Hanna Real Estate,313535000,43.16468,-76.114334,OPEN_HOUSE,Open: Sun. 11am-1pm,31697982.0,5854 Reis Dr,13039,Cicero,NY,43.16468,-76.114334,149900.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,149900.0,313535000.0,True,False,False,USD,USA,125000.0,9761.796,sqft,False,https://photos.zillowstatic.com/fp/3b4187841ffeb2f7b39caff46c627732-zillow_web_48_23.jpg,,True,Sun. 11am-1pm,"[{'open_house_start': 1717351200000, 'open_house_end': 1717358400000}]",,True,976.0,976.0,,,,,,,,,,,,,,,,,,,,,,,
55750457,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/58104a21235655aa0fdb27af27577e89-p_e.jpg,True,/homedetails/515-Grand-Ave-Saratoga-Springs-NY-12866/55750457_zpid/,FOR_SALE,Active,"$545,000",$545K,"515 Grand Avenue, Saratoga Springs, NY 12866",4.0,3.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Keller Williams Capital Dist,318047000,43.07292,-73.83414,OPEN_HOUSE,Open: Sun. 12-2pm,55750457.0,515 Grand Avenue,12866,Saratoga Springs,NY,43.07292,-73.83414,545000.0,3.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,580200.0,3994.0,True,False,False,FOR_SALE,545000.0,318047000.0,True,False,False,USD,USA,392500.0,0.54,acres,False,,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,True,2250.0,2250.0,,,,,,,,,,,,,,,,,,,,,,,
53777602,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a971053de00e6cae9d259317fa26ec92-p_e.jpg,True,/homedetails/571-County-Route-35-Fulton-NY-13069/53777602_zpid/,FOR_SALE,House for sale,"$224,900",$225K,"571 County Route 35, Fulton, NY 13069",4.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"Listing by: Your Home CNY Realty, LLC",226408000,43.40582,-76.28226,,,53777602.0,571 County Route 35,13069,Fulton,NY,43.40582,-76.28226,224900.0,2.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,224900.0,226408000.0,True,False,False,USD,USA,173295.0,24.44,acres,False,https://photos.zillowstatic.com/fp/3b4187841ffeb2f7b39caff46c627732-zillow_web_48_23.jpg,,,,,,True,1884.0,1884.0,,,,,,,,,,,,,,,,,,,,,,,
55568338,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8857f36e2c52b6e2d5125f070f6a69e7-p_e.jpg,True,/homedetails/17-Longview-Dr-Rockaway-NJ-07866/55568338_zpid/,FOR_SALE,House for sale,"$349,000",$349K,"17 Longview Dr, Rockaway Twp., NJ 07866-4309",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,United Real Estate,353988000,40.98237,-74.4867,,,55568338.0,17 Longview Dr,07866,Rockaway,NJ,40.98237,-74.4867,349000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,349000.0,353988000.0,True,False,False,USD,USA,306800.0,0.8099999999999999,acres,False,,,,,,,,1974.0,1974.0,,,,,,,,,,,,,,,,,,,,,,,
81745734,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b905b0ca1c9d661db122f208d53d2484-p_e.jpg,True,/homedetails/210-Branch-St-Bennington-VT-05201/81745734_zpid/,FOR_SALE,Active,"$199,000",$199K,"210 Branch Street, Bennington, VT 05201",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,330408000,42.88214,-73.18183,,,81745734.0,210 Branch Street,05201,Bennington,VT,42.88214,-73.18183,199000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,207900.0,1127.0,True,False,False,FOR_SALE,199000.0,330408000.0,True,False,False,USD,USA,196100.0,0.37,acres,False,,,,,,,,1736.0,1736.0,,,,,,,,,,,,Listing provided by PrimeMLS,,,,,,,,,,,
59325053,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/79e411d3ab14133b6e9abef01cd4f491-p_e.jpg,True,/homedetails/136-Berkeley-Ave-Selden-NY-11784/59325053_zpid/,FOR_SALE,Foreclosure,"$489,900",$490K,"136 Berkeley Avenue, Selden, NY 11784",4.0,2.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,Listing by: Century 21 Icon,2080940000,40.876244,-73.05065,,,59325053.0,136 Berkeley Avenue,11784,Selden,NY,40.876244,-73.05065,489900.0,2.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,531800.0,3599.0,,False,False,FOR_SALE,489900.0,2080940000.0,True,False,False,USD,USA,435185.0,7841.0,sqft,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,1598.0,1598.0,,,,True,,,,,,,,,,,,,,,,,,,
59576944,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/283c6a515c3491408809cc323a296a74-p_e.jpg,True,/homedetails/8-Carrol-Pl-Greenlawn-NY-11740/59576944_zpid/,FOR_SALE,House for sale,"$699,999",$700K,"8 Carrol Place, Greenlawn, NY 11740",3.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Keller Williams Points North,390096000,40.859695,-73.35659,,,59576944.0,8 Carrol Place,11740,Greenlawn,NY,40.859695,-73.35659,699999.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,757600.0,9944.0,True,False,False,FOR_SALE,699999.0,390096000.0,True,False,False,USD,USA,2678.0,0.31000918273645545,acres,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
57393393,ForSale,RecentChange,https://photos.zillowstatic.com/fp/d3f31e154858827abc5a4658bfb9c77a-p_e.jpg,True,/homedetails/232-Masarik-Ave-Stratford-CT-06615/57393393_zpid/,FOR_SALE,Foreclosure,"$230,000",$230K,"232 Masarik Ave, Stratford, CT 06615",3.0,2.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,US Asset Realty,256397000,41.17427,-73.14338,,,57393393.0,232 Masarik Ave,06615,Stratford,CT,41.17427,-73.14338,230000.0,2.0,3.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,233400.0,2999.0,,False,False,FOR_SALE,230000.0,256397000.0,True,False,False,USD,USA,106250.0,3049.2,sqft,False,https://photos.zillowstatic.com/fp/d79c34cc3fb9c13a4cbe1437a108a1d7-zillow_web_48_23.jpg,,,,,,,1224.0,1224.0,,,,True,,,,,,,,,,,,,,,,,,,
59561579,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/472a00e8eb57615b225df5b5b540c369-p_e.jpg,True,/homedetails/2-Platt-Pl-Huntington-NY-11743/59561579_zpid/,FOR_SALE,House for sale,"$769,000",$769K,"2 Platt Place, Huntington, NY 11743",4.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Daniel Gale Sothebys Intl Rlty,491509000,40.871452,-73.42259,,,59561579.0,2 Platt Place,11743,Huntington,NY,40.871452,-73.42259,769000.0,2.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,839000.0,10985.0,True,False,False,FOR_SALE,769000.0,491509000.0,True,False,False,USD,USA,3700.0,0.25,acres,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
