zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,info3String,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.videoCount,hdpData.homeInfo.priceReduction,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_foreclosure,communityName,hdpData.homeInfo.providerListingID,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,plid,isCdpResult,isComingSoonCommunity
75256991,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/34336e3327bf5a7e938c7995b7afe66e-p_e.jpg,True,/homedetails/1101-Hillside-Ave-Florence-SC-29505/75256991_zpid/,FOR_SALE,House for sale,"$265,000",$265K,"1101 Hillside Ave, Florence, SC 29505",3.0,3.0,1674.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Greystone Properties, Llc",90967000.0,34.171894,-79.782845,,,75256991.0,1101 Hillside Ave,29505,Florence,SC,34.171894,-79.782845,265000.0,3.0,3.0,1674.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,265000.0,90967000.0,True,False,False,USD,USA,142017.0,1.08,acres,False,266100.0,1694.0,,,,https://photos.zillowstatic.com/fp/6ebebb5b76575394ba264fca525091d9-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200573,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a2cdcc4b09d3c5f673795510024b271e-p_e.jpg,True,/homedetails/101-Goldfinch-Ln-Summerville-SC-29485/90200573_zpid/,FOR_SALE,House for sale,"$415,000",$415K,"101 Goldfinch Ln, Summerville, SC 29485",5.0,4.0,3171.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,181079000.0,32.99441,-80.190796,PRICE_REDUCTION,"$14,990 (May 28)",90200573.0,101 Goldfinch Ln,29485,Summerville,SC,32.99441,-80.190796,415000.0,4.0,5.0,3171.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,415000.0,181079000.0,True,False,False,USD,USA,256088.0,0.33999999999999997,acres,False,414600.0,2759.0,,,,https://photos.zillowstatic.com/fp/b6930a702aee32ef98390c7c04c54c37-zillow_web_48_23.jpg,1716879600000.0,,-14990.0,,,,,"$14,990 (May 28)",,,,,,,,,,,,,,,,,,,,,
6323045,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f87a28dd5c4ef0b14bf21b16678bb1cd-p_e.jpg,True,/homedetails/3416-Nancy-Creek-Rd-Charlotte-NC-28270/6323045_zpid/,FOR_SALE,House for sale,"$990,000",$990K,"3416 Nancy Creek Rd, Charlotte, NC 28270",5.0,5.0,3386.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Berkshire Hathaway HomeServices Carolinas Realty,231504000.0,35.078575,-80.75352,OPEN_HOUSE,Open: Sun. 2-4pm,6323045.0,3416 Nancy Creek Rd,28270,Charlotte,NC,35.078575,-80.75352,990000.0,5.0,5.0,3386.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,990000.0,231504000.0,True,False,False,USD,USA,723400.0,0.95,acres,False,1052300.0,4058.0,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50117724,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e822cca0ba5cb46a7e5aff62de61fd2b-p_e.jpg,True,/homedetails/4600-Chandler-Grove-Ct-Raleigh-NC-27612/50117724_zpid/,FOR_SALE,House for sale,"$765,000",$765K,"4600 Chandler Grove Ct, Raleigh, NC 27612",3.0,3.0,2583.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,230470000.0,35.844395,-78.67226,,,50117724.0,4600 Chandler Grove Ct,27612,Raleigh,NC,35.844395,-78.67226,765000.0,3.0,3.0,2583.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,765000.0,230470000.0,True,False,False,USD,USA,457855.0,0.25,acres,False,791300.0,3128.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701494,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/36be0abbf266f5520ce2535c3ab51b96-p_e.jpg,True,/homedetails/3621-Coleman-St-Columbia-SC-29205/11701494_zpid/,FOR_SALE,House for sale,"$389,900",$390K,"3621 Coleman St, Columbia, SC 29205",3.0,2.0,1440.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,174208000.0,33.995193,-80.989174,,,11701494.0,3621 Coleman St,29205,Columbia,SC,33.995193,-80.989174,389900.0,2.0,3.0,1440.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,389900.0,174208000.0,True,False,False,USD,USA,290000.0,8712.0,sqft,False,399300.0,2619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6395218,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ce829abf39a80217a9674891b4e15f12-p_e.jpg,True,/homedetails/600-Powell-Dr-Garner-NC-27529/6395218_zpid/,FOR_SALE,House for sale,"$339,000",$339K,"600 Powell Dr, Garner, NC 27529",3.0,2.0,1842.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,2667662000.0,35.714115,-78.608635,PRICE_REDUCTION,"$16,000 (May 9)",6395218.0,600 Powell Dr,27529,Garner,NC,35.714115,-78.608635,339000.0,2.0,3.0,1842.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,339000.0,2667662000.0,True,False,False,USD,USA,172769.0,0.3,acres,False,326800.0,1994.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,1715238000000.0,,-16000.0,,,,,"$16,000 (May 9)",,,,,,,,,,,,,,,,,,,,,
71547234,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ae4439a448b93c7a062dcc18bc94d033-p_e.jpg,True,/homedetails/932-4th-Street-Dr-NW-Hickory-NC-28601/71547234_zpid/,FOR_SALE,House for sale,"$254,999",$255K,"932 4th Street Dr NW, Hickory, NC 28601",3.0,2.0,1348.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,True North Realty,922704000.0,35.74576,-81.33915,,,71547234.0,932 4th Street Dr NW,28601,Hickory,NC,35.74576,-81.33915,254999.0,2.0,3.0,1348.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,254999.0,922704000.0,True,False,False,USD,USA,223600.0,0.44,acres,False,253000.0,1794.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303771708,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/72407cff4a5a76c5ccc3536830c5944d-p_e.jpg,True,/homedetails/260-Swamp-Creek-Ln-Moncks-Corner-SC-29461/303771708_zpid/,FOR_SALE,House for sale,"$359,999",$360K,"260 Swamp Creek Ln, Moncks Corner, SC 29461",4.0,3.0,2446.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,172337000.0,33.16243,-80.0478,,,303771708.0,260 Swamp Creek Ln,29461,Moncks Corner,SC,33.16243,-80.0478,359999.0,3.0,4.0,2446.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,359999.0,172337000.0,True,False,False,USD,USA,318800.0,7405.2,sqft,False,361200.0,2527.0,,,,https://photos.zillowstatic.com/fp/b6930a702aee32ef98390c7c04c54c37-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064297656,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/127e3ba3a396ea9ce04ec184908c06a6-p_e.jpg,True,/homedetails/4000-Girvan-Dr-Myrtle-Beach-SC-29579/2064297656_zpid/,FOR_SALE,House for sale,"$769,000",$769K,"4000 Girvan Dr., Myrtle Beach, SC 29579",4.0,4.0,3146.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,INNOVATE Real Estate,1022539000.0,33.756416,-79.00835,,,2064297656.0,4000 Girvan Dr.,29579,Myrtle Beach,SC,33.756416,-79.00835,769000.0,4.0,4.0,3146.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,769000.0,1022539000.0,True,False,False,USD,USA,,0.43,acres,False,745100.0,4353.0,,,,https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113081565,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4d6ae7a19c6d2e01eb8eb8a439a17a98-p_e.jpg,True,/homedetails/203-McCullough-Rd-Mocksville-NC-27028/113081565_zpid/,FOR_SALE,House for sale,"$305,000",$305K,"203 McCullough Rd, Mocksville, NC 27028",3.0,3.0,1571.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,EXP Realty LLC,922704000.0,35.85727,-80.55168,OPEN_HOUSE,Open: Sun. 1-3pm,113081565.0,203 McCullough Rd,27028,Mocksville,NC,35.85727,-80.55168,305000.0,3.0,3.0,1571.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,305000.0,922704000.0,True,False,False,USD,USA,190520.0,0.69,acres,False,303100.0,1800.0,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,1717138800000.0,,-5000.0,,,,,"$5,000 (May 31)",,,,,,,,,,,,,,,,,,,,,
125637319,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d29dc75b6318e4904fb3974baafde4df-p_e.jpg,True,/homedetails/1920-Sam-Potts-Hwy-Hallsboro-NC-28442/125637319_zpid/,FOR_SALE,House for sale,"$135,900",$136K,"1920 Sam Potts Highway, Hallsboro, NC 28442",3.0,1.0,1120.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Atlantic Blue Coast Realty LLC,255166000.0,34.328663,-78.63779,,,125637319.0,1920 Sam Potts Highway,28442,Hallsboro,NC,34.328663,-78.63779,135900.0,1.0,3.0,1120.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,135900.0,255166000.0,True,False,False,USD,USA,53100.0,0.64,acres,False,130800.0,1260.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6472321,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ffe31762a15a3e4cb2dd1583cbc29bcc-p_e.jpg,True,/homedetails/1909-Thorpshire-Dr-Raleigh-NC-27615/6472321_zpid/,FOR_SALE,House for sale,"$547,000",$547K,"1909 Thorpshire Dr, Raleigh, NC 27615",4.0,3.0,2976.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,260465000.0,35.893795,-78.60941,,,6472321.0,1909 Thorpshire Dr,27615,Raleigh,NC,35.893795,-78.60941,547000.0,3.0,4.0,2976.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,547000.0,260465000.0,True,False,False,USD,USA,340740.0,0.32,acres,False,573500.0,2895.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71901915,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3786c6aac66572c978e54d0ba1ea9696-p_e.jpg,True,/homedetails/3356-Mooring-Pl-Sherrills-Ford-NC-28673/71901915_zpid/,FOR_SALE,House for sale,"$400,000",$400K,"3356 Mooring Pl, Sherrills Ford, NC 28673",3.0,3.0,2036.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,HoneyBee Real Estate,2650704000.0,35.60008,-81.000015,,,71901915.0,3356 Mooring Pl,28673,Sherrills Ford,NC,35.60008,-81.000015,400000.0,3.0,3.0,2036.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,400000.0,2650704000.0,True,False,False,USD,USA,319200.0,0.36,acres,False,390300.0,2197.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69187721,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/743041abaa8a2982363194a83f667ba6-p_e.jpg,True,/homedetails/2827-Hathaway-Dr-Sumter-SC-29154/69187721_zpid/,FOR_SALE,House for sale,"$260,000",$260K,"2827 Hathaway Dr, Sumter, SC 29154",3.0,2.0,1829.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Half Moon Realty,174672000.0,33.918148,-80.410515,,,69187721.0,2827 Hathaway Dr,29154,Sumter,SC,33.918148,-80.410515,260000.0,2.0,3.0,1829.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,260000.0,174672000.0,True,False,False,USD,USA,181537.0,0.71,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000326,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/262138b72ef368cc24863c522560dcdb-p_e.jpg,True,/homedetails/10-Gray-Fox-Ct-Durham-NC-27713/50000326_zpid/,FOR_SALE,House for sale,"$500,000",$500K,"10 Gray Fox Ct, Durham, NC 27713",4.0,3.0,1840.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,169795000.0,35.932644,-78.9234,,,50000326.0,10 Gray Fox Ct,27713,Durham,NC,35.932644,-78.9234,500000.0,3.0,4.0,1840.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,500000.0,169795000.0,True,False,False,USD,USA,260087.0,10018.8,sqft,False,528500.0,2194.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054675432,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8b979fd544dc77e37359776d1c0fda58-p_e.jpg,True,/homedetails/117-Storey-Rd-Summerville-SC-29483/2054675432_zpid/,FOR_SALE,Home for sale,"$220,000",$220K,"117 Storey Rd, Summerville, SC 29483",3.0,2.0,1680.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,2154808000.0,32.99868,-80.28048,PRICE_REDUCTION,"$9,000 (May 28)",2054675432.0,117 Storey Rd,29483,Summerville,SC,32.99868,-80.28048,220000.0,2.0,3.0,1680.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,220000.0,2154808000.0,True,False,False,USD,USA,,0.5,acres,False,211900.0,2100.0,,,,https://photos.zillowstatic.com/fp/b6930a702aee32ef98390c7c04c54c37-zillow_web_48_23.jpg,1716879600000.0,,-9000.0,,,,,"$9,000 (May 28)",,,,,,,,,,,,,,,,,,,,,
11123728,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/614ea1ca51106686c55a63dfdf57c345-p_e.jpg,True,/homedetails/411-34th-Ave-N-North-Myrtle-Beach-SC-29582/11123728_zpid/,FOR_SALE,House for sale,"$610,000",$610K,"411 34th Ave. N, North Myrtle Beach, SC 29582",3.0,2.0,1405.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Keller Williams Innovate South,192291000.0,33.83381,-78.63552,OPEN_HOUSE,Open: Sun. 12-3pm,11123728.0,411 34th Ave. N,29582,North Myrtle Beach,SC,33.83381,-78.63552,610000.0,2.0,3.0,1405.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,610000.0,192291000.0,True,False,False,USD,USA,334630.0,5227.2,sqft,False,607000.0,3588.0,True,Sun. 12-3pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717365600000}]",https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6402677,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a935a08f45ae953f04ed61a1044483bf-p_e.jpg,True,/homedetails/6008-Beardsley-Ct-Raleigh-NC-27609/6402677_zpid/,FOR_SALE,House for sale,"$582,500",$583K,"6008 Beardsley Ct, Raleigh, NC 27609",3.0,2.0,1736.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,244055000.0,35.865257,-78.645996,,,6402677.0,6008 Beardsley Ct,27609,Raleigh,NC,35.865257,-78.645996,582500.0,2.0,3.0,1736.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,582500.0,244055000.0,True,False,False,USD,USA,304602.0,0.26,acres,False,600900.0,2450.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102409295,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9bbd5608869869c32796eb3ccb5a3b4c-p_e.jpg,True,/homedetails/2361-Princess-Pond-Rd-Summerton-SC-29148/102409295_zpid/,FOR_SALE,House for sale,"$299,000",$299K,"2361 Princess Pond Rd, Summerton, SC 29148",4.0,2.0,1572.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,918944000.0,33.504814,-80.421295,PRICE_REDUCTION,"$20,999 (May 23)",102409295.0,2361 Princess Pond Rd,29148,Summerton,SC,33.504814,-80.421295,299000.0,2.0,4.0,1572.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,299000.0,918944000.0,True,False,False,USD,USA,172300.0,0.74,acres,False,289200.0,1650.0,,,,https://photos.zillowstatic.com/fp/b6930a702aee32ef98390c7c04c54c37-zillow_web_48_23.jpg,1716447600000.0,,-20999.0,,,,,"$20,999 (May 23)",,,,,,,,,,,,,,,,,,,,,
5880151,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a55f449a9886cb918a56031967beca04-p_e.jpg,True,/homedetails/660-Kilborne-Dr-Gastonia-NC-28052/5880151_zpid/,FOR_SALE,House for sale,"$209,900",$210K,"660 Kilborne Dr, Gastonia, NC 28052",3.0,2.0,1063.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Dickson Stillwell Real Estate,231504000.0,35.26329,-81.24399,,,5880151.0,660 Kilborne Dr,28052,Gastonia,NC,35.26329,-81.24399,209900.0,2.0,3.0,1063.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,209900.0,231504000.0,True,False,False,USD,USA,144110.0,0.2,acres,False,210500.0,1391.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90218116,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b7d2cc3578acf852942de4372a4c0ad6-p_e.jpg,True,/homedetails/269-Sweet-Alyssum-Dr-Ladson-SC-29456/90218116_zpid/,FOR_SALE,House for sale,"$350,000",$350K,"269 Sweet Alyssum Dr, Ladson, SC 29456",4.0,2.0,1950.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,255725000.0,32.995796,-80.13094,3D_HOME,3D Tour,90218116.0,269 Sweet Alyssum Dr,29456,Ladson,SC,32.995796,-80.13094,350000.0,2.0,4.0,1950.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,350000.0,255725000.0,True,False,False,USD,USA,222000.0,6969.6,sqft,False,350800.0,2375.0,,,,https://photos.zillowstatic.com/fp/b6930a702aee32ef98390c7c04c54c37-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180612,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/530049feeeff0cbfa665b46f4faa8230-p_e.jpg,True,/homedetails/2117-Abelwood-Rd-Charlotte-NC-28216/6180612_zpid/,FOR_SALE,House for sale,"$199,900",$200K,"2117 Abelwood Rd, Charlotte, NC 28216",3.0,1.0,975.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Wanda Smith & Associates,1959504000.0,35.26613,-80.86589,,,6180612.0,2117 Abelwood Rd,28216,Charlotte,NC,35.26613,-80.86589,199900.0,1.0,3.0,975.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,199900.0,1959504000.0,True,False,False,USD,USA,181600.0,0.19,acres,False,198900.0,1500.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000356,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/937490c91f6ec3043fc3bc76245c90e9-p_e.jpg,True,/homedetails/202-Obie-Dr-Durham-NC-27713/50000356_zpid/,FOR_SALE,House for sale,"$535,000",$535K,"202 Obie Dr, Durham, NC 27713",4.0,3.0,3175.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,175637000.0,35.92599,-78.91995,,,50000356.0,202 Obie Dr,27713,Durham,NC,35.92599,-78.91995,535000.0,3.0,4.0,3175.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,535000.0,175637000.0,True,False,False,USD,USA,268998.0,0.61,acres,False,576000.0,2962.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748383,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6f2b98fcdafe4c1ac146c9083fbb7022-p_e.jpg,True,/homedetails/3189-Tyro-Rd-Lexington-NC-27295/5748383_zpid/,FOR_SALE,House for sale,"$239,000",$239K,"3189 Tyro Rd, Lexington, NC 27295",3.0,2.0,,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,1095504000.0,35.805267,-80.36516,OPEN_HOUSE,Open: Sun. 8am-7:30pm,5748383.0,3189 Tyro Rd,27295,Lexington,NC,35.805267,-80.36516,239000.0,2.0,3.0,,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,239000.0,1095504000.0,True,False,False,USD,USA,126070.0,0.783,acres,False,247400.0,1657.0,True,Sun. 8am-7:30pm,"[{'open_house_start': 1717340400000, 'open_house_end': 1717381800000}, {'open_house_start': 1717426800000, 'open_house_end': 1717468200000}, {'open_house_start': 1717513200000, 'open_house_end': 1717554600000}, {'open_house_start': 1717599600000, 'open_house_end': 1717641000000}, {'open_house_start': 1717686000000, 'open_house_end': 1717727400000}, {'open_house_start': 1717772400000, 'open_house_end': 1717813800000}, {'open_house_start': 1717858800000, 'open_house_end': 1717900200000}, {'open_house_start': 1717945200000, 'open_house_end': 1717986600000}]",https://photos.zillowstatic.com/fp/51b5dd22d4b6409f1a2acb868dafeadf-zillow_web_48_23.jpg,1717052400000.0,,-4000.0,,,,,"$4,000 (May 30)",,,,,,,,,,,,,,,,,,,,,
69097668,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/93de9c81f7282d13f8216b3d2242e70c-p_e.jpg,True,/homedetails/51-Fig-Berry-St-Clayton-NC-27527/69097668_zpid/,FOR_SALE,House for sale,"$470,000",$470K,"51 Fig Berry St, Clayton, NC 27527",3.0,3.0,3023.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,163513000.0,35.6537,-78.381424,3D_HOME,3D Tour,69097668.0,51 Fig Berry St,27527,Clayton,NC,35.6537,-78.381424,470000.0,3.0,3.0,3023.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,470000.0,163513000.0,True,False,False,USD,USA,305970.0,0.73,acres,False,473900.0,2644.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71844605,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/68cd7d8bf0078d719f1a843bb1d3979d-p_e.jpg,True,/homedetails/10208-San-Remo-Pl-Wake-Forest-NC-27587/71844605_zpid/,FOR_SALE,House for sale,"$675,000",$675K,"10208 San Remo Pl, Wake Forest, NC 27587",4.0,4.0,3640.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,165294000.0,35.940323,-78.52963,3D_HOME,3D Tour,71844605.0,10208 San Remo Pl,27587,Wake Forest,NC,35.940323,-78.52963,675000.0,4.0,4.0,3640.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,675000.0,165294000.0,True,False,False,USD,USA,462413.0,0.27999999999999997,acres,False,686600.0,3202.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
