zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,plid,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,communityName,builderName,isCdpResult,style,unitCount,isComingSoonCommunity,availabilityDate,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,lotAreaString,hdpData.homeInfo.listing_sub_type.is_comingSoon,info6String,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction
45373210,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c5607a42c0bbc78ce7543bf9e975a363-p_e.jpg,True,/homedetails/3834-Palm-Tree-Blvd-Cape-Coral-FL-33904/45373210_zpid/,FOR_SALE,House for sale,"$399,000",$399K,"3834 Palm Tree Blvd, Cape Coral, FL 33904",4.0,3.0,2104.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Century 21 Sunbelt Realty,3118642000,26.580421,-81.96578,PRICE_REDUCTION,"$30,999 (May 22)",45373210.0,3834 Palm Tree Blvd,33904,Cape Coral,FL,26.580421,-81.96578,399000.0,3.0,4.0,2104.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,374900.0,4500.0,True,False,False,FOR_SALE,399000.0,3118642000.0,True,False,False,USD,USA,372706.0,10018.8,sqft,False,,,,,,,,,,,,,,,,1716361200000.0,"$30,999 (May 22)",-30999.0,,,,,,,,,,,,,,,,
45271801,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/49492e76eb0e770606b8594ec0ce2830-p_e.jpg,True,/homedetails/2317-2nd-Ave-SE-Vero-Beach-FL-32962/45271801_zpid/,FOR_SALE,House for sale,"$235,000",$235K,"2317 2nd Ave SE, Vero Beach, FL 32962",3.0,2.0,1008.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Keller Williams Realty of VB,868260000,27.560558,-80.37213,3D_HOME,3D Tour,45271801.0,2317 2nd Ave SE,32962,Vero Beach,FL,27.560558,-80.37213,235000.0,2.0,3.0,1008.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,235000.0,868260000.0,True,False,False,USD,USA,109344.0,6098.4,sqft,False,,,,,,,,,,,,,,,,1717052400000.0,"$10,000 (May 30)",-10000.0,,,,,,,,,,,,,,,,
45510831,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f1b0d164b99afdd12f87359b76c8b8fd-p_e.jpg,True,/homedetails/20651-Horse-Hame-Holw-Estero-FL-33928/45510831_zpid/,FOR_SALE,House for sale,"$500,000",$500K,"20651 Horse Hame Holw, Estero, FL 33928",3.0,2.0,1663.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,LSI Companies Inc.,2852842000,26.439627,-81.79442,,,45510831.0,20651 Horse Hame Holw,33928,Estero,FL,26.439627,-81.79442,500000.0,2.0,3.0,1663.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,500000.0,2852842000.0,True,False,False,USD,USA,357972.0,7187.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47593369,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e5728b2664b8fff6729e85cf2d6cfac1-p_e.jpg,True,/homedetails/3582-Roderigo-Ave-North-Port-FL-34286/47593369_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"3582 Roderigo Ave, North Port, FL 34286",3.0,2.0,1427.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,RE/MAX ANCHOR REALTY,1290365000,27.079037,-82.19073,3D_HOME,3D Tour,47593369.0,3582 Roderigo Ave,34286,North Port,FL,27.079037,-82.19073,299900.0,2.0,3.0,1427.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,288600.0,1977.0,True,False,False,FOR_SALE,299900.0,1290365000.0,True,False,False,USD,USA,254100.0,10000.0,sqft,False,,,,,,,,,,,,,,,,1716966000000.0,"$15,000 (May 29)",-15000.0,,,,,,,,,,,,,,,,
43540561,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e3194a2394f92dd1202de062abaeeaf4-p_e.jpg,True,/homedetails/23034-Peru-Ave-Pt-Charlotte-FL-33952/43540561_zpid/,FOR_SALE,House for sale,"$275,000",$275K,"23034 Peru Ave, Pt Charlotte, FL 33952",3.0,2.0,1860.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,DUNHILL 100 LLC,944036000,26.991262,-82.0729,,,43540561.0,23034 Peru Ave,33952,Pt Charlotte,FL,26.991262,-82.0729,275000.0,2.0,3.0,1860.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,264700.0,2594.0,True,False,False,FOR_SALE,275000.0,944036000.0,True,False,False,USD,USA,169195.0,0.2906795224977043,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103524553,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/39be84979cc6a5469f51c78815d0d1a1-p_e.jpg,True,/homedetails/2255-SE-Powell-Ct-Port-Saint-Lucie-FL-34952/103524553_zpid/,FOR_SALE,House for sale,"$590,000",$590K,"2255 SE Powell Ct, Port Saint Lucie, FL 34952",4.0,2.0,2543.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/11470fbfca6bd246a8708da0ff0e5603-zillow_web_48_23.jpg,Partnership Realty Inc.,244400000,27.274193,-80.260254,3D_HOME,3D Tour,103524553.0,2255 SE Powell Ct,34952,Port Saint Lucie,FL,27.274193,-80.260254,590000.0,2.0,4.0,2543.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,591600.0,3211.0,True,False,False,FOR_SALE,590000.0,244400000.0,True,False,False,USD,USA,492900.0,0.31000918273645545,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45545096,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/251f181fb4135777cf992bf8af417423-p_e.jpg,True,/homedetails/822-SW-31st-St-Cape-Coral-FL-33914/45545096_zpid/,FOR_SALE,House for sale,"$365,000",$365K,"822 SW 31st St, Cape Coral, FL 33914",4.0,2.0,1740.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,"Starlink Realty, Inc",9239460000,26.594303,-81.992424,3D_HOME,3D Tour,45545096.0,822 SW 31st St,33914,Cape Coral,FL,26.594303,-81.992424,365000.0,2.0,4.0,1740.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,341100.0,2597.0,True,False,False,FOR_SALE,365000.0,9239460000.0,True,False,False,USD,USA,295452.0,9975.24,sqft,False,,,,,,,,,,,,,,,,1715756400000.0,"$15,000 (May 15)",-15000.0,,,,,,,,,,,,,,,,
103350210,ForSale,New Construction,https://photos.zillowstatic.com/fp/37c430628ca7e8fbb5f4ad924b4e046a-p_e.jpg,True,/homedetails/3514-53rd-St-W-Lehigh-Acres-FL-33971/103350210_zpid/,FOR_SALE,New construction,"$334,999",$335K,"3514 53rd St W, Lehigh Acres, FL 33971",3.0,2.0,1406.0,False,False,ForSale,New Construction,False,True,False,False,True,False,True,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Sovereign Real Estate Group,788115000,26.664045,-81.69285,SHOWCASE,Showcase,103350210.0,3514 53rd St W,33971,Lehigh Acres,FL,26.664045,-81.69285,334999.0,2.0,3.0,1406.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,323900.0,2299.0,,False,False,FOR_SALE,334999.0,788115000.0,True,False,False,USD,USA,10517.0,0.25,acres,True,,,,,,,,,,,,,,,,,,,,,,,,,True,BUILDER_SPEC,,,,,,,,
,,,https://photos.zillowstatic.com/fp/ec80cc8624ce2cacdf420a5e7443f830-p_e.jpg,True,/b/1119-periwinkle-way-sanibel-fl-5Y63Kq/,FOR_SALE,For Rent,"From $229,900",,"1119 Periwinkle Way, Sanibel, FL",,,,,,,,,False,,False,False,False,False,,False,,,,2341995000,26.445595,-82.04281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,398.0,1003549146.0,26.445595--82.04281,True,False,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
43547943,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0cf2940f3af89b922d96e282195034d5-p_e.jpg,True,/homedetails/2475-Baltic-Ave-Pt-Charlotte-FL-33952/43547943_zpid/,FOR_SALE,House for sale,"$270,000",$270K,"2475 Baltic Ave, Pt Charlotte, FL 33952",2.0,2.0,1295.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS REALTY GOLD,245480000,26.990269,-82.08411,,,43547943.0,2475 Baltic Ave,33952,Pt Charlotte,FL,26.990269,-82.08411,270000.0,2.0,2.0,1295.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,267700.0,1802.0,True,False,False,FOR_SALE,270000.0,245480000.0,True,False,False,USD,USA,217204.0,0.3081726354453627,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45423794,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/68e9a04b3fdd8477d62a31a0cac901fd-p_e.jpg,True,/homedetails/1124-SW-47th-St-Cape-Coral-FL-33914/45423794_zpid/,FOR_SALE,House for sale,"$400,000",$400K,"1124 SW 47th St, Cape Coral, FL 33914",3.0,2.0,1698.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,RE/MAX Realty Team,437562000,26.56428,-81.99843,,,45423794.0,1124 SW 47th St,33914,Cape Coral,FL,26.56428,-81.99843,400000.0,2.0,3.0,1698.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,391900.0,2800.0,True,False,False,FOR_SALE,400000.0,437562000.0,True,False,False,USD,USA,362204.0,10018.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47852390,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/329832f60a11e21f23b50ae60289e15c-p_e.jpg,True,/homedetails/1543-SE-Dewberry-Ct-Port-Saint-Lucie-FL-34952/47852390_zpid/,FOR_SALE,House for sale,"$269,900",$270K,"1543 SE Dewberry Ct, Port Saint Lucie, FL 34952",2.0,2.0,1105.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/11470fbfca6bd246a8708da0ff0e5603-zillow_web_48_23.jpg,Atlantic Shores Rlty Expertise,946060000,27.29163,-80.30467,,,47852390.0,1543 SE Dewberry Ct,34952,Port Saint Lucie,FL,27.29163,-80.30467,269900.0,2.0,2.0,1105.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,269900.0,946060000.0,True,False,False,USD,USA,186500.0,5916.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66745850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a5ef8d1532f0aea06f4ffa2eb5b19d0d-p_e.jpg,True,/homedetails/1352-Shoreline-Cir-Sebastian-FL-32958/66745850_zpid/,FOR_SALE,House for sale,"$418,995",$419K,"1352 Shoreline Cir, Sebastian, FL 32958",3.0,2.0,2222.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Billero & Billero Properties,352084000,27.775444,-80.49663,3D_HOME,3D Tour,66745850.0,1352 Shoreline Cir,32958,Sebastian,FL,27.775444,-80.49663,418995.0,2.0,3.0,2222.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,418995.0,352084000.0,True,False,False,USD,USA,304218.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45519587,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0b6ee211b6a7abe9a4df07184b4167a6-p_e.jpg,True,/homedetails/519-Prospect-Ave-Lehigh-Acres-FL-33972/45519587_zpid/,FOR_SALE,House for sale,"$519,900",$520K,"519 Prospect Ave, Lehigh Acres, FL 33972",4.0,3.0,2441.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Coldwell Banker Realty,2609309000,26.620382,-81.637924,,,45519587.0,519 Prospect Ave,33972,Lehigh Acres,FL,26.620382,-81.637924,519900.0,3.0,4.0,2441.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,519900.0,2609309000.0,True,False,False,USD,USA,321714.0,0.5,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45429754,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b2ba8242a2cc27b7d895a3d2d80f576-p_e.jpg,True,/homedetails/109-SE-43rd-St-Cape-Coral-FL-33904/45429754_zpid/,FOR_SALE,House for sale,"$299,999",$300K,"109 SE 43rd St, Cape Coral, FL 33904",3.0,2.0,1920.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,STOPA LLC,14325555000,26.573057,-81.97321,PRICE_REDUCTION,"$34,901 (May 14)",45429754.0,109 SE 43rd St,33904,Cape Coral,FL,26.573057,-81.97321,299999.0,2.0,3.0,1920.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,278800.0,2726.0,True,False,False,FOR_SALE,299999.0,14325555000.0,True,False,False,USD,USA,293368.0,10018.8,sqft,False,,,,,,,,,,,,,,,,1715670000000.0,"$34,901 (May 14)",-34901.0,,,,,,,,,,,,,,,,
45267243,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7be322fff3606d33cb333ac45fafb7cb-p_e.jpg,True,/homedetails/1144-36th-Ave-SW-Vero-Beach-FL-32968/45267243_zpid/,FOR_SALE,House for sale,"$360,000",$360K,"1144 36th Ave SW, Vero Beach, FL 32968",3.0,2.0,1627.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,FlatFee.com Inc,1049462000,27.582476,-80.42319,,,45267243.0,1144 36th Ave SW,32968,Vero Beach,FL,27.582476,-80.42319,360000.0,2.0,3.0,1627.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,360000.0,1049462000.0,True,False,False,USD,USA,230396.0,8712.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45380769,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/aa6655bed782df5f19cc64536c3c30da-p_e.jpg,True,/homedetails/3944-Dewberry-Ln-Saint-James-City-FL-33956/45380769_zpid/,FOR_SALE,Home for sale,"$339,000",$339K,"3944 Dewberry Ln, Saint James City, FL 33956",2.0,2.0,961.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,LPT Realty,3798173000,26.502787,-82.089584,OPEN_HOUSE,Open: Sun. 1-3pm,45380769.0,3944 Dewberry Ln,33956,Saint James City,FL,26.502787,-82.089584,339000.0,2.0,2.0,961.0,MANUFACTURED,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,339000.0,3798173000.0,True,False,False,USD,USA,122902.0,0.3936,acres,False,,,,,,,,,,,,,,,,1714892400000.0,"$16,000 (May 5)",-16000.0,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,
103374693,ForSale,New Construction,https://photos.zillowstatic.com/fp/da83171d5064a2aa97b3b737bc59ceb0-p_e.jpg,True,/homedetails/228-NW-35th-Ave-Cape-Coral-FL-33993/103374693_zpid/,FOR_SALE,New construction,"$850,000",$850K,"228 NW 35th Ave, Cape Coral, FL 33993",3.0,4.0,2420.0,False,False,ForSale,New Construction,False,True,False,False,True,False,True,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,RE/MAX Realty Team,155551000,26.657278,-82.04642,SHOWCASE,Showcase,103374693.0,228 NW 35th Ave,33993,Cape Coral,FL,26.657278,-82.04642,850000.0,4.0,3.0,2420.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,842300.0,4999.0,,False,False,FOR_SALE,850000.0,155551000.0,True,False,False,USD,USA,48408.0,10018.8,sqft,True,,,,,,,,,,,,,,,,,,,,,,,,,True,BUILDER_SPEC,,,,,,,,
,,,https://photos.zillowstatic.com/fp/778ef439c49d033837891b11c4231e91-p_e.jpg,True,/b/4341-bay-beach-ln-fort-myers-beach-fl-5Y5r4R/,FOR_SALE,For Rent,"From $470,000",,"4341 Bay Beach Ln, Fort Myers Beach, FL",,,,,,,,,True,,False,False,False,False,,False,,,,435781000,26.413551,-81.8948,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1164.0,1003526881.0,26.413551--81.8948,True,False,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
81480138,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/549325486b2419cf658209c4c4f30707-p_e.jpg,True,/homedetails/3112-Langdon-Ln-Winter-Haven-FL-33881/81480138_zpid/,FOR_SALE,House for sale,"$289,900",$290K,"3112 Langdon Ln, Winter Haven, FL 33881",3.0,2.0,2109.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,ISLAND REAL EST&PROP MGMT INC,6138950000,27.959063,-81.662506,PRICE_REDUCTION,"$10,000 (Apr 24)",81480138.0,3112 Langdon Ln,33881,Winter Haven,FL,27.959063,-81.662506,289900.0,2.0,3.0,2109.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,276600.0,1994.0,True,False,False,FOR_SALE,289900.0,6138950000.0,True,False,False,USD,USA,242246.0,6042.0,sqft,False,,,,,,,,,,,,,,,,1713942000000.0,"$10,000 (Apr 24)",-10000.0,,,,,,,,,,,,,,,,
103362696,ForSale,New Construction,https://photos.zillowstatic.com/fp/fbb300d0d4ddb81e542f05300ee06739-p_e.jpg,True,/homedetails/2519-Embers-Pkwy-W-Cape-Coral-FL-33993/103362696_zpid/,FOR_SALE,New construction,"$319,900",$320K,"2519 Embers Pkwy W, Cape Coral, FL 33993",3.0,2.0,1272.0,False,False,ForSale,New Construction,False,True,False,False,True,False,True,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Hamilton-Franklin Realty LLC,1035913000,26.65255,-82.02683,SHOWCASE,Showcase,103362696.0,2519 Embers Pkwy W,33993,Cape Coral,FL,26.65255,-82.02683,319900.0,2.0,3.0,1272.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,319900.0,1035913000.0,True,False,False,USD,USA,28296.0,10018.8,sqft,True,,,,,,,,,,,,,,,,,,,,,,,,,True,BUILDER_SPEC,,,,,,,,
70396073,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e65458700e9fb2ab1a774421c8aba30b-p_e.jpg,True,/homedetails/2432-Soprano-Ln-North-Port-FL-34286/70396073_zpid/,FOR_SALE,House for sale,"$350,000",$350K,"2432 Soprano Ln, North Port, FL 34286",3.0,2.0,1416.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,NEXTHOME IN THE SUN,2571736000,27.042559,-82.19169,,,70396073.0,2432 Soprano Ln,34286,North Port,FL,27.042559,-82.19169,350000.0,2.0,3.0,1416.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,350000.0,2571736000.0,True,False,False,USD,USA,286100.0,10288.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103372290,ForSale,New Construction,https://photos.zillowstatic.com/fp/a2f80f76c55b85de13b00e0a538a4585-p_e.jpg,True,/homedetails/241-SW-26th-Ter-Cape-Coral-FL-33914/103372290_zpid/,FOR_SALE,New construction,"$599,000",$599K,"241 SW 26th Ter, Cape Coral, FL 33914",3.0,2.0,2000.0,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,MVP Realty Associates LLC,2773082000,26.603163,-81.98084,,,103372290.0,241 SW 26th Ter,33914,Cape Coral,FL,26.603163,-81.98084,599000.0,2.0,3.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,599000.0,2773082000.0,True,False,False,USD,USA,72548.0,10018.8,sqft,False,,,,,,,,,,,,,,,,1716966000000.0,"$10,000 (May 29)",-10000.0,,,,,,,True,BUILDER_SPEC,,,,,,,,
43581742,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1a751a529f006e363e62783e9958ae78-p_e.jpg,True,/homedetails/26634-Barranquilla-Ave-Punta-Gorda-FL-33983/43581742_zpid/,FOR_SALE,House for sale,"$359,900",$360K,"26634 Barranquilla Ave, Punta Gorda, FL 33983",3.0,2.0,1922.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,EXP REALTY LLC,3040615000,27.024052,-82.00912,SHOWCASE,Showcase,43581742.0,26634 Barranquilla Ave,33983,Punta Gorda,FL,27.024052,-82.00912,359900.0,2.0,3.0,1922.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,343300.0,2392.0,True,False,False,FOR_SALE,359900.0,3040615000.0,True,False,False,USD,USA,246437.0,9599.0,sqft,True,,,,,,,,,,,,,,,,1717052400000.0,"$10,000 (May 30)",-10000.0,,,,,,,,,,,,,,,,
45429978,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a1ef4817f8ffcf89b8e89f5a4247166a-p_e.jpg,True,/homedetails/4210-SE-3rd-Ave-Cape-Coral-FL-33904/45429978_zpid/,FOR_SALE,House for sale,"$285,000",$285K,"4210 SE 3rd Ave, Cape Coral, FL 33904",3.0,1.0,1029.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Exp Realty LLC,860034000,26.573704,-81.96781,3D_HOME,3D Tour,45429978.0,4210 SE 3rd Ave,33904,Cape Coral,FL,26.573704,-81.96781,285000.0,1.0,3.0,1029.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,273700.0,1994.0,True,False,False,FOR_SALE,285000.0,860034000.0,True,False,False,USD,USA,172712.0,10018.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119659972,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5f4ada6a76c1dee679552e729750e138-p_e.jpg,True,/homedetails/9702-Sugarberry-Way-147-Fort-Myers-FL-33905/2119659972_zpid/,FOR_SALE,Home for sale,"$72,900",$73K,"9702 Sugarberry Way #147, Fort Myers, FL 33905",2.0,2.0,1488.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,4392644000,26.66935,-81.79735,PRICE_REDUCTION,"$2,000 (May 21)",2119659972.0,9702 Sugarberry Way #147,33905,Fort Myers,FL,26.66935,-81.79735,72900.0,2.0,2.0,1488.0,MANUFACTURED,FOR_SALE,-1.0,False,False,66200.0,470.0,True,False,False,FOR_SALE,72900.0,4392644000.0,True,False,False,USD,USA,,,,False,,,,,,,,,,,,,,,2023-09-24 00:00:00,1716274800000.0,"$2,000 (May 21)",-2000.0,# 147,,,,,,,,,,,,,,,
45650282,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/99e25630e4ecebd75f129333867751b0-p_e.jpg,True,/homedetails/4432-SW-Branch-Ter-W-Palm-City-FL-34990/45650282_zpid/,FOR_SALE,Coming soon,"$759,000",$759K,"4432 SW Branch Ter W, Palm City, FL 34990",4.0,3.0,2855.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/11470fbfca6bd246a8708da0ff0e5603-zillow_web_48_23.jpg,New Wave Real Estate Group Inc,242247000,27.184813,-80.313065,,,45650282.0,4432 SW Branch Ter W,34990,Palm City,FL,27.184813,-80.313065,759000.0,3.0,4.0,2855.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,798800.0,6499.0,,False,False,FOR_SALE,759000.0,242247000.0,True,False,False,USD,USA,510650.0,1.014692378328742,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
