zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info3String,brokerName,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,availabilityDate,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,variableData.data.isRead,variableData.data.isFresh,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,info6String,brokerPhone,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,lotAreaString,hdpData.homeInfo.providerListingID,style
29547263,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6a880ecc0aa20bd7b1f21b63a515b014-p_e.jpg,True,/homedetails/1202-Green-Terrace-Dr-Round-Rock-TX-78664/29547263_zpid/,FOR_SALE,Active,"$345,000",$345K,"1202 Green Terrace Dr, Round Rock, TX 78664",4.0,3.0,1578.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,181609000.0,30.504732,-97.665764,,,29547263.0,1202 Green Terrace Dr,78664,Round Rock,TX,30.504732,-97.665764,345000.0,3.0,4.0,1578.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,349200.0,2180.0,True,False,False,FOR_SALE,345000.0,181609000.0,True,False,False,USD,USA,326871.0,3937.8239999999996,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Marshall Reddick Real Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29353966,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3dee0f53c96bd8750a3c9c88418b283a-p_e.jpg,True,/homedetails/6804-Finklea-Cv-Austin-TX-78730/29353966_zpid/,FOR_SALE,Active,"$1,350,000",$1.35M,"6804 Finklea Cv, Austin, TX 78730",4.0,4.0,4197.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,3862529000.0,30.362705,-97.802155,SHOWCASE,Showcase,29353966.0,6804 Finklea Cv,78730,Austin,TX,30.362705,-97.802155,1350000.0,4.0,4.0,4197.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1304800.0,6280.0,True,False,False,FOR_SALE,1350000.0,3862529000.0,True,False,False,USD,USA,1657257.0,0.89,acres,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Keller Williams Realty,1716188400000.0,"$39,000 (May 20)",-39000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29602094,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dc97bee2fca72578133c3793fdc694f2-p_e.jpg,True,/homedetails/16723-Chamonix-Ter-Round-Rock-TX-78681/29602094_zpid/,FOR_SALE,Active,"$675,000",$675K,"16723 Chamonix Ter, Round Rock, TX 78681",4.0,4.0,3394.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,161743000.0,30.503714,-97.736534,OPEN_HOUSE,Open: Sun. 1-4pm,29602094.0,16723 Chamonix Ter,78681,Round Rock,TX,30.503714,-97.736534,675000.0,4.0,4.0,3394.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,675000.0,161743000.0,True,False,False,USD,USA,542928.0,0.2732,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,"Compass RE Texas, LLC",,,,,,True,Sun. 1-4pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,,,,,,,
75313503,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ff6c5c350d7b5cdf417f08b80b7cac8b-p_e.jpg,True,/homedetails/3117-Ridgecrest-Ln-San-Angelo-TX-76904/75313503_zpid/,FOR_SALE,House for sale,"$399,999",$400K,"3117 Ridgecrest Ln, San Angelo, TX 76904",4.0,3.0,3084.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,262003000.0,31.41083,-100.490456,,,75313503.0,3117 Ridgecrest Ln,76904,San Angelo,TX,31.41083,-100.490456,399999.0,3.0,4.0,3084.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,2804.0,True,False,False,FOR_SALE,399999.0,262003000.0,True,False,False,USD,USA,452050.0,0.281,acres,False,,"eXp Realty, LLC",1717052400000.0,,20099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29503318,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f44d8de4ac8f8ade08be3f65ed10ba23-p_e.jpg,True,/homedetails/6504-Stonleigh-Pl-Austin-TX-78744/29503318_zpid/,FOR_SALE,House for sale,"$334,900",$335K,"6504 Stonleigh Pl, Austin, TX 78744",3.0,2.0,1688.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,854641000.0,30.186066,-97.759445,,,29503318.0,6504 Stonleigh Pl,78744,Austin,TX,30.186066,-97.759445,334900.0,2.0,3.0,1688.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1924.0,True,False,False,FOR_SALE,334900.0,854641000.0,True,False,False,USD,USA,323303.0,5797.836,sqft,False,,Summit Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062963544,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/54b85a8be9d247a51a6657164b69d6f3-p_e.jpg,True,/homedetails/725-County-Road-314-Rotan-TX-79546/2062963544_zpid/,FOR_SALE,House for sale,"$150,000",$150K,"725 County Road 314, Rotan, TX 79546",2.0,1.0,1380.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,3178470000.0,32.787193,-100.49127,,,2062963544.0,725 County Road 314,79546,Rotan,TX,32.787193,-100.49127,150000.0,1.0,2.0,1380.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,150000.0,3178470000.0,True,False,False,USD,USA,,5.0,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28605897,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1bb94a62a6fdbef1efcd531081a74a13-p_e.jpg,True,/homedetails/110-Springlake-Cir-Dripping-Springs-TX-78620/28605897_zpid/,FOR_SALE,Active,"$649,000",$649K,"110 Springlake Cir, Dripping Springs, TX 78620",3.0,2.0,1524.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,1905945000.0,30.211742,-98.10219,PRICE_REDUCTION,"$46,000 (May 16)",28605897.0,110 Springlake Cir,78620,Dripping Springs,TX,30.211742,-98.10219,649000.0,2.0,3.0,1524.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,649000.0,1905945000.0,True,False,False,USD,USA,543390.0,2.5,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Kuper Sotheby's Int'l Realty,1715842800000.0,"$46,000 (May 16)",-46000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216301452,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f493d4b9cc791d38ef663df4fc7f34b2-p_e.jpg,True,/homedetails/7309-Mistletoe-Trl-Granbury-TX-76048/216301452_zpid/,FOR_SALE,House for sale,"$287,450",$287K,"7309 Mistletoe Trl, Granbury, TX 76048",3.0,2.0,1665.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,294862000.0,32.373394,-97.71496,3D_HOME,3D Tour,216301452.0,7309 Mistletoe Trl,76048,Granbury,TX,32.373394,-97.71496,287450.0,2.0,3.0,1665.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,287450.0,294862000.0,True,False,False,USD,USA,2500.0,4791.6,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124157966,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/adf469207f1fc29c4571f036008e6575-p_e.jpg,True,/homedetails/233-Culebra-Dr-Georgetown-TX-78626/124157966_zpid/,FOR_SALE,Active,"$570,000",$570K,"233 Culebra Dr, Georgetown, TX 78626",4.0,3.0,3316.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,262175000.0,30.598232,-97.65398,OPEN_HOUSE,Open: Sun. 1-4pm,124157966.0,233 Culebra Dr,78626,Georgetown,TX,30.598232,-97.65398,570000.0,3.0,4.0,3316.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,570000.0,262175000.0,True,False,False,USD,USA,468336.0,8772.984,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Real,,,,,,True,Sun. 1-4pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,,,,,,,
88022039,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/00da8f78eb65c1c2d09494d20bb6eb40-p_e.jpg,True,/homedetails/10500-Avery-Club-Dr-UNIT-7-Austin-TX-78717/88022039_zpid/,FOR_SALE,Active,"$1,095,000",$1.10M,"10500 Avery Club Dr UNIT 7, Austin, TX 78717",5.0,4.0,4431.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,8093484000.0,30.502869,-97.77197,PRICE_REDUCTION,"$100,000 (May 30)",88022039.0,10500 Avery Club Dr UNIT 7,78717,Austin,TX,30.502869,-97.77197,1095000.0,4.0,5.0,4431.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1046900.0,5948.0,True,False,False,FOR_SALE,1095000.0,8093484000.0,True,False,False,USD,USA,1327301.0,0.2827,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Mallach and Company,1717052400000.0,"$100,000 (May 30)",-100000.0,,Unit 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80117207,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0042c1cbf8efb399fbfc1f952cb58a5d-p_e.jpg,True,/homedetails/227-Neal-Dr-Liberty-Hill-TX-78642/80117207_zpid/,FOR_SALE,Active,"$699,000",$699K,"227 Neal Dr, Liberty Hill, TX 78642",4.0,3.0,2606.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,15721726000.0,30.675386,-97.909096,3D_HOME,3D Tour,80117207.0,227 Neal Dr,78642,Liberty Hill,TX,30.675386,-97.909096,699000.0,3.0,4.0,2606.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,699000.0,15721726000.0,True,False,False,USD,USA,615552.0,1.0019,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,White Label Realty,1714546800000.0,"$26,000 (May 1)",-26000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52829838,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2d284aaa02a96c17d941bcc8dfeddafe-p_e.jpg,True,/homedetails/104-Saddle-Trl-Georgetown-TX-78633/52829838_zpid/,FOR_SALE,Active,"$395,000",$395K,"104 Saddle Trl, Georgetown, TX 78633",2.0,2.0,1807.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,239140000.0,30.716269,-97.725624,,,52829838.0,104 Saddle Trl,78633,Georgetown,TX,30.716269,-97.725624,395000.0,2.0,2.0,1807.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,395000.0,239140000.0,True,False,False,USD,USA,420427.0,8324.315999999999,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,"Compass RE Texas, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80302432,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ba6a55e696770ecdbb169a70322ba711-p_e.jpg,True,/homedetails/4012-Angelina-Ct-N-Granbury-TX-76049/80302432_zpid/,FOR_SALE,House for sale,"$247,000",$247K,"4012 Angelina Ct N, Granbury, TX 76049",3.0,2.0,1108.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,5776709000.0,32.4279,-97.70389,PRICE_REDUCTION,"$3,000 (May 9)",80302432.0,4012 Angelina Ct N,76049,Granbury,TX,32.4279,-97.70389,247000.0,2.0,3.0,1108.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,233600.0,1650.0,True,False,False,FOR_SALE,247000.0,5776709000.0,True,False,False,USD,USA,217540.0,0.3,acres,False,,,1715238000000.0,"$3,000 (May 9)",-3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/f5f7e4276e9380b5ee8c465b97e09838-p_e.jpg,True,/b/2217-seabiscuit-cv-spicewood-tx-5jDHh2/,FOR_SALE,For Rent,"From $1,840,000",,"2217 Seabiscuit Cv, Spicewood, TX",,,,,,,,,False,,False,False,False,False,,False,,269930000.0,30.409513,-97.99162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2730.0,1050403151.0,30.409513--97.99162,True,False,4.0,,,,,,,,,,,,,,,
53317786,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9e613c8f4e59aa1439f3a5b77a4a2cfe-p_e.jpg,True,/homedetails/909-Elmwood-Dr-Abilene-TX-79605/53317786_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"909 Elmwood Dr, Abilene, TX 79605",3.0,3.0,2347.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,521140000.0,32.439095,-99.76776,,,53317786.0,909 Elmwood Dr,79605,Abilene,TX,32.439095,-99.76776,349900.0,3.0,3.0,2347.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,346300.0,1794.0,True,False,False,FOR_SALE,349900.0,521140000.0,True,False,False,USD,USA,287582.0,0.271,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29347483,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a5bba4554fede5c54ae9dc2c28fb866b-p_e.jpg,True,/homedetails/4208-Plantain-Cv-Austin-TX-78730/29347483_zpid/,FOR_SALE,Active,"$2,199,000",$2.20M,"4208 Plantain Cv, Austin, TX 78730",5.0,5.0,4750.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,266460000.0,30.35814,-97.83688,,,29347483.0,4208 Plantain Cv,78730,Austin,TX,30.35814,-97.83688,2199000.0,5.0,5.0,4750.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,2199000.0,266460000.0,True,False,False,USD,USA,1596282.0,3.376,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,"Compass RE Texas, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338419974,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3b149bf2015d79af85cb1f9139f7f40e-p_e.jpg,True,/homedetails/100-Tambra-Lea-Ln-Liberty-Hill-TX-78642/338419974_zpid/,FOR_SALE,Active,"$650,000",$650K,"100 Tambra Lea Ln, Liberty Hill, TX 78642",4.0,4.0,2556.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,18193294000.0,30.721975,-97.93145,SHOWCASE,Showcase,338419974.0,100 Tambra Lea Ln,78642,Liberty Hill,TX,30.721975,-97.93145,650000.0,4.0,4.0,2556.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,629800.0,3100.0,True,False,False,FOR_SALE,650000.0,18193294000.0,True,False,False,USD,USA,827604.0,1.149,acres,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Turn Key Property Group,1716102000000.0,"$25,000 (May 19)",-25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87198059,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f9712cb12c761ae3e8d45b1d74e9a605-p_e.jpg,True,/homedetails/3111-W-Oak-Ridge-Dr-Marble-Falls-TX-78654/87198059_zpid/,FOR_SALE,House for sale,"$380,000",$380K,"3111 W Oak Ridge Dr., Marble Falls, TX 78654-000",3.0,2.0,1534.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,1102580000.0,30.601465,-98.262856,,,87198059.0,3111 W Oak Ridge Dr.,78654,Marble Falls,TX,30.601465,-98.262856,380000.0,2.0,3.0,1534.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,363000.0,2199.0,True,False,False,FOR_SALE,380000.0,1102580000.0,True,False,False,USD,USA,320178.0,0.55,acres,False,https://photos.zillowstatic.com/fp/64d674a9fde8df73563acb4eeddb0194-zillow_web_48_23.jpg,CENTURY 21 The Hills Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29401451,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ac4dfdd44ce5f62c0332a1b77a96396f-p_e.jpg,True,/homedetails/4306-Duval-St-Austin-TX-78751/29401451_zpid/,FOR_SALE,Active,"$775,000",$775K,"4306 Duval St, Austin, TX 78751",3.0,1.0,1308.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,239737000.0,30.305273,-97.72603,OPEN_HOUSE,Open: Sun. 1-3pm,29401451.0,4306 Duval St,78751,Austin,TX,30.305273,-97.72603,775000.0,1.0,3.0,1308.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,775000.0,239737000.0,True,False,False,USD,USA,793606.0,6407.676,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,KW-Austin Portfolio Real Estate,,,,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,,
78809694,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8857ab3c8771caf523c16d1e460bc998-p_e.jpg,True,/homedetails/308-Pinto-Dr-Copperas-Cove-TX-76522/78809694_zpid/,FOR_SALE,Active,"$174,000",$174K,"308 Pinto Dr, Copperas Cove, TX 76522",3.0,2.0,1261.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,2411977000.0,31.149778,-97.923904,,,78809694.0,308 Pinto Dr,76522,Copperas Cove,TX,31.149778,-97.923904,174000.0,2.0,3.0,1261.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,175800.0,1200.0,True,False,False,FOR_SALE,174000.0,2411977000.0,True,False,False,USD,USA,163520.0,8433.216,sqft,False,https://photos.zillowstatic.com/fp/d8df623f5b1067779c437397cfcf6543-zillow_web_48_23.jpg,Stillhouse Realty Llc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243340321,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7e78d8fa0d878a79abd6d1531b9e60c6-p_e.jpg,True,/homedetails/615-County-Road-270-Leander-TX-78641/243340321_zpid/,FOR_SALE,Active,"$375,000",$375K,"615 County Road 270, Leander, TX 78641",3.0,2.0,1683.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,2572633000.0,30.60918,-97.84459,,,243340321.0,615 County Road 270,78641,Leander,TX,30.60918,-97.84459,375000.0,2.0,3.0,1683.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,375000.0,2572633000.0,True,False,False,USD,USA,401171.0,1.0,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,"eXp Realty, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056119923,ForSale,New Construction,https://photos.zillowstatic.com/fp/b4d3e2cf7df6d5624016f3e9d896ffb0-p_e.jpg,True,/homedetails/3793-Pine-Rd-Poolville-TX-76487/2056119923_zpid/,FOR_SALE,New construction,"$390,000",$390K,"3793 Pine Rd, Poolville, TX 76487",3.0,2.0,1474.0,False,False,ForSale,New Construction,False,True,False,False,False,False,False,NEW_CONSTRUCTION,False,False,298804000.0,32.95296,-97.90954,3D_HOME,3D Tour,2056119923.0,3793 Pine Rd,76487,Poolville,TX,32.95296,-97.90954,390000.0,2.0,3.0,1474.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,388800.0,2294.0,,False,False,FOR_SALE,390000.0,298804000.0,True,False,False,USD,USA,,2.0,acres,False,,,,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,,,,,,,,,,,,,,
89555633,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/80f905afd6631127347f5802c41bd6e0-p_e.jpg,True,/homedetails/109-Quartz-Dr-Jarrell-TX-76537/89555633_zpid/,FOR_SALE,Active,"$280,000",$280K,"109 Quartz Dr, Jarrell, TX 76537",4.0,2.0,1904.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,832584000.0,30.804607,-97.60752,,,89555633.0,109 Quartz Dr,76537,Jarrell,TX,30.804607,-97.60752,280000.0,2.0,4.0,1904.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,280000.0,832584000.0,True,False,False,USD,USA,285451.0,6098.400000000001,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Keller Williams Realty Lone St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224819266,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/730c8f8d50468f6bf92f5679dc85f11d-p_e.jpg,True,/homedetails/1030-Kingsriver-Dr-Granite-Shoals-TX-78654/224819266_zpid/,FOR_SALE,House for sale,"$250,000",$250K,"1030 Kingsriver Drive, Granite Shoals, TX 78654",3.0,3.0,2274.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,4306731000.0,30.599588,-98.35585,,,224819266.0,1030 Kingsriver Drive,78654,Granite Shoals,TX,30.599588,-98.35585,250000.0,3.0,3.0,2274.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,237000.0,2100.0,True,False,False,FOR_SALE,250000.0,4306731000.0,True,False,False,USD,USA,216542.0,0.27,acres,False,https://photos.zillowstatic.com/fp/64d674a9fde8df73563acb4eeddb0194-zillow_web_48_23.jpg,My Texas Home Broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249163377,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4aa3e2febf717b071474a2443814ba3f-p_e.jpg,True,/homedetails/217-Sleepy-Oaks-Dr-Kingsland-TX-78639/249163377_zpid/,FOR_SALE,House for sale,"$699,999",$700K,"217 Sleepy Oaks Drive, Kingsland, TX 78639",4.0,3.0,2646.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,8103268000.0,30.681768,-98.40981,PRICE_REDUCTION,"$10,000 (May 31)",249163377.0,217 Sleepy Oaks Drive,78639,Kingsland,TX,30.681768,-98.40981,699999.0,3.0,4.0,2646.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,671800.0,4423.0,True,False,False,FOR_SALE,699999.0,8103268000.0,True,False,False,USD,USA,670990.0,0.39,acres,False,https://photos.zillowstatic.com/fp/64d674a9fde8df73563acb4eeddb0194-zillow_web_48_23.jpg,Landmasters Highland Lakes,1717138800000.0,"$10,000 (May 31)",-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28882508,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5fcf3fbd1930a5b8d25678119acd5c73-p_e.jpg,True,/homedetails/1925-Kelly-Rd-Aledo-TX-76008/28882508_zpid/,FOR_SALE,House for sale,"$1,500,000",$1.50M,"1925 Kelly Rd, Aledo, TX 76008",4.0,5.0,3812.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,242009000.0,32.64553,-97.58688,,,28882508.0,1925 Kelly Rd,76008,Aledo,TX,32.64553,-97.58688,1500000.0,5.0,4.0,3812.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1496400.0,6449.0,True,False,False,FOR_SALE,1500000.0,242009000.0,True,False,False,USD,USA,,2.993,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243343177,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/75a66784912597d5aef8cf96a94a2454-p_e.jpg,True,/homedetails/880-Centerra-Hills-Cir-Round-Rock-TX-78665/243343177_zpid/,FOR_SALE,Active,"$375,000",$375K,"880 Centerra Hills Cir, Round Rock, TX 78665",3.0,2.0,1554.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,287325000.0,30.522537,-97.65013,,,243343177.0,880 Centerra Hills Cir,78665,Round Rock,TX,30.522537,-97.65013,375000.0,2.0,3.0,1554.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,375000.0,287325000.0,True,False,False,USD,USA,381976.0,6629.832,sqft,False,https://photos.zillowstatic.com/fp/d8df623f5b1067779c437397cfcf6543-zillow_web_48_23.jpg,JBGoodwin REALTORS WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
