zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,info6String,hdpData.homeInfo.videoCount,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.unit,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_foreclosure
243408679,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/a37363804466a47d07e2c6428ca8f16f-p_e.jpg,True,/homedetails/26374-Falling-Leaf-Dr-Warrenton-MO-63383/243408679_zpid/,FOR_SALE,Coming soon,"$370,000",$370K,"26374 Falling Leaf Dr, Warrenton, MO 63383",4.0,3.0,2675.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,"Blondin Group, Inc",160698000,38.790913,-91.151794,OPEN_HOUSE,Open: Sat. 12-2pm,243408679.0,26374 Falling Leaf Dr,63383,Warrenton,MO,38.790913,-91.151794,370000.0,3.0,4.0,2675.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,304800.0,1749.0,,False,False,FOR_SALE,370000.0,160698000.0,True,False,False,USD,USA,150170.0,0.5,acres,False,True,Sat. 12-2pm,"[{'open_house_start': 1717873200000, 'open_house_end': 1717880400000}]",,,,True,,,,,,,,,,,,,,,,,,,
3012948,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/a5c81c78081888ce50c53f4749d44a62-p_e.jpg,True,/homedetails/5869-Delor-St-Saint-Louis-MO-63109/3012948_zpid/,FOR_SALE,Coming soon,"$557,700",$558K,"5869 Delor St, Saint Louis, MO 63109",3.0,2.0,1696.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Compass Realty Group,230177000,38.584736,-90.2953,,,3012948.0,5869 Delor St,63109,Saint Louis,MO,38.584736,-90.2953,557700.0,2.0,3.0,1696.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,557700.0,230177000.0,True,False,False,USD,USA,67970.0,4530.24,sqft,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
2984168,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/2ed939995b03819c9261c789accd2e22-p_e.jpg,True,/homedetails/6642-Villa-Ave-Saint-Louis-MO-63139/2984168_zpid/,FOR_SALE,Coming soon,"$230,000",$230K,"6642 Villa Ave, Saint Louis, MO 63139",2.0,2.0,1784.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Keller Williams Realty STL,189306000,38.6254,-90.30005,,,2984168.0,6642 Villa Ave,63139,Saint Louis,MO,38.6254,-90.30005,230000.0,2.0,2.0,1784.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,220400.0,1700.0,,False,False,FOR_SALE,230000.0,189306000.0,True,False,False,USD,USA,19800.0,6015.636,sqft,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
4975211,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/360d400285e1a7acd591c6494b64bc37-p_e.jpg,True,/homedetails/257-S-9th-St-Wood-River-IL-62095/4975211_zpid/,FOR_SALE,House for sale,"$99,000",$99K,"257 S 9th St, Wood River, IL 62095",3.0,2.0,1300.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,RE/MAX Alliance,2084427000,38.857086,-90.081276,PRICE_REDUCTION,"$16,000 (May 30)",4975211.0,257 S 9th St,62095,Wood River,IL,38.857086,-90.081276,99000.0,2.0,3.0,1300.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,93600.0,1394.0,True,False,False,FOR_SALE,99000.0,2084427000.0,True,False,False,USD,USA,102420.0,7501.032,sqft,False,,,,1717052400000.0,"$16,000 (May 30)",-16000.0,,,,,,,,,,,,,,,,,,,,
2873011,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c7685d2d8f566d5b7824e928ffc05870-p_e.jpg,True,/homedetails/9215-Alpine-Dr-Saint-Louis-MO-63123/2873011_zpid/,FOR_SALE,House for sale,"$279,900",$280K,"9215 Alpine Dr, Saint Louis, MO 63123",4.0,2.0,1628.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,"EXP Realty, LLC",354652000,38.54862,-90.31697,OPEN_HOUSE,Open: Sun. 1-3pm,2873011.0,9215 Alpine Dr,63123,Saint Louis,MO,38.54862,-90.31697,279900.0,2.0,4.0,1628.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,301300.0,2100.0,True,False,False,FOR_SALE,279900.0,354652000.0,True,False,False,USD,USA,226200.0,7501.032,sqft,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",1716966000000.0,,80000.0,,,,,,,,,,,,,,,,,,,,
115634088,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cce6c6841fd929fe88d76e3f23899f7b-p_e.jpg,True,/homedetails/17-Chestnut-Cir-Nauvoo-IL-62354/115634088_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"17 Chestnut Cir, Nauvoo, IL 62354",4.0,4.0,5136.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,KL Real Estate Inc,90109000,40.529675,-91.368965,,,115634088.0,17 Chestnut Cir,62354,Nauvoo,IL,40.529675,-91.368965,599000.0,4.0,4.0,5136.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,599000.0,90109000.0,True,False,False,USD,USA,417768.0,0.85,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2792119,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d1d979b80af039eb517bd6719815ef31-p_e.jpg,True,/homedetails/605-Rue-Montand-Dr-Ballwin-MO-63011/2792119_zpid/,FOR_SALE,House for sale,"$589,000",$589K,"605 Rue Montand Dr, Ballwin, MO 63011",3.0,3.0,3130.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Keller Williams Realty STL,353444000,38.61788,-90.521645,OPEN_HOUSE,Open: Sun. 1-3pm,2792119.0,605 Rue Montand Dr,63011,Ballwin,MO,38.61788,-90.521645,589000.0,3.0,3.0,3130.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,618000.0,3701.0,True,False,False,FOR_SALE,589000.0,353444000.0,True,False,False,USD,USA,304100.0,0.287,acres,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,
59694173,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e290dc575730c487f4192e56554862f1-p_e.jpg,True,/homedetails/4618-Wisteria-Dr-Alton-IL-62002/59694173_zpid/,FOR_SALE,House for sale,"$445,000",$445K,"4618 Wisteria Dr, Alton, IL 62002",4.0,5.0,3149.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,"Market Pro Realty, Inc",34621000,38.93821,-90.16435,OPEN_HOUSE,Open: Sun. 11am-1pm,59694173.0,4618 Wisteria Dr,62002,Alton,IL,38.93821,-90.16435,445000.0,5.0,4.0,3149.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,452300.0,2888.0,True,False,False,FOR_SALE,445000.0,34621000.0,True,False,False,USD,USA,320430.0,10489.248,sqft,False,True,Sun. 11am-1pm,"[{'open_house_start': 1717351200000, 'open_house_end': 1717358400000}]",,,,,,,,,,,,,,,,,,,,,,,
4994240,ForSale,RecentChange,https://photos.zillowstatic.com/fp/15964c7e0aacbd87c42ecbdfa370767c-p_e.jpg,True,/homedetails/400-E-14th-St-Alton-IL-62002/4994240_zpid/,FOR_SALE,Foreclosure,"$43,000",$43K,"400 E 14th St, Alton, IL 62002",3.0,1.0,1233.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Keller Williams Marquee,418044000,38.90022,-90.17945,,,4994240.0,400 E 14th St,62002,Alton,IL,38.90022,-90.17945,43000.0,1.0,3.0,1233.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1400.0,,False,False,FOR_SALE,43000.0,418044000.0,True,False,False,USD,USA,111210.0,10497.96,sqft,False,,,,,,,,True,,,,,,,,,,,,,,,,,,
2912412,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7361e3dc0ee3ff2b42bf5719387950c7-p_e.jpg,True,/homedetails/124-Shaw-Dr-Eureka-MO-63025/2912412_zpid/,FOR_SALE,House for sale,"$320,000",$320K,"124 Shaw Dr, Eureka, MO 63025",4.0,3.0,2317.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Realty Executives of St. Louis,271687000,38.509583,-90.63875,,,2912412.0,124 Shaw Dr,63025,Eureka,MO,38.509583,-90.63875,320000.0,3.0,4.0,2317.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,334400.0,2400.0,True,False,False,FOR_SALE,320000.0,271687000.0,True,False,False,USD,USA,251100.0,0.25,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2533908,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/f7c7c7479e34872e78f94a3363a00788-p_e.jpg,True,/homedetails/44-Oak-Creek-Dr-Saint-Peters-MO-63376/2533908_zpid/,FOR_SALE,Coming soon,"$297,500",$298K,"44 Oak Creek Dr, Saint Peters, MO 63376",4.0,2.0,2153.0,False,False,ComingSoon,Coming Soon,False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Worth Clark Realty,1632558000,38.77294,-90.58051,3D_HOME,3D Tour,2533908.0,44 Oak Creek Dr,63376,Saint Peters,MO,38.77294,-90.58051,297500.0,2.0,4.0,2153.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,316700.0,2484.0,,False,False,FOR_SALE,297500.0,1632558000.0,True,False,False,USD,USA,247809.0,0.3031,acres,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
122173909,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/7703cf9b11757aebde71d003f6a53752-p_e.jpg,True,/homedetails/4370-Magoffin-Trails-Dr-Saint-Louis-MO-63129/122173909_zpid/,FOR_SALE,Coming soon,"$394,900",$395K,"4370 Magoffin Trails Dr, Saint Louis, MO 63129",4.0,4.0,3004.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Paradigm Realty,154657000,38.47659,-90.289154,,,122173909.0,4370 Magoffin Trails Dr,63129,Saint Louis,MO,38.47659,-90.289154,394900.0,4.0,4.0,3004.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,425500.0,2350.0,,False,False,FOR_SALE,394900.0,154657000.0,True,False,False,USD,USA,340800.0,6534.0,sqft,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
2786944,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/09ff1d1e5cf3128ec5061eafd1154a74-p_e.jpg,True,/homedetails/9388-Golden-Gate-Rd-Saint-Louis-MO-63144/2786944_zpid/,FOR_SALE,House for sale,"$314,900",$315K,"9388 Golden Gate Rd, Saint Louis, MO 63144",3.0,2.0,1692.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Realty Executives of St. Louis,163766000,38.61682,-90.36132,OPEN_HOUSE,Open: Sun. 1-3pm,2786944.0,9388 Golden Gate Rd,63144,Saint Louis,MO,38.61682,-90.36132,314900.0,2.0,3.0,1692.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1599.0,True,False,False,FOR_SALE,314900.0,163766000.0,True,False,False,USD,USA,241800.0,7501.032,sqft,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,
2785301,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3a1ef90298d05ffcdfc36c41b8ec9f50-p_e.jpg,True,/homedetails/8670-Eulalie-Ave-Saint-Louis-MO-63144/2785301_zpid/,FOR_SALE,House for sale,"$525,000",$525K,"8670 Eulalie Ave, Saint Louis, MO 63144",4.0,3.0,2742.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Janet McAfee Inc.,438856000,38.617775,-90.34452,,,2785301.0,8670 Eulalie Ave,63144,Saint Louis,MO,38.617775,-90.34452,525000.0,3.0,4.0,2742.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,543800.0,3639.0,True,False,False,FOR_SALE,525000.0,438856000.0,True,False,False,USD,USA,396800.0,6865.056,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2745164,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/484f72ce9f971ab78786ef3054f0c98c-p_e.jpg,True,/homedetails/138-Greentrails-Dr-S-Chesterfield-MO-63017/2745164_zpid/,FOR_SALE,House for sale,"$999,999",$1M,"138 Greentrails Dr S, Chesterfield, MO 63017",5.0,4.0,3512.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Coldwell Banker Realty - Gunda,80863000,38.663265,-90.51942,TIME_ON_INFO,22 hours ago,2745164.0,138 Greentrails Dr S,63017,Chesterfield,MO,38.663265,-90.51942,999999.0,4.0,5.0,3512.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,999999.0,80863000.0,True,False,False,USD,USA,595300.0,3.08,acres,False,,,,,,,,,,,,False,,,,,,,,,,,,,,
122469425,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/2bf63a5d60441190931bb9b4f5c1e312-p_e.jpg,True,/homedetails/5559-Seiler-Rd-Dorsey-IL-62021/122469425_zpid/,FOR_SALE,Coming soon,"$299,000",$299K,"5559 Seiler Rd, Dorsey, IL 62021",3.0,3.0,2000.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,RE/MAX Alliance,176109000,38.971016,-89.956474,,,122469425.0,5559 Seiler Rd,62021,Dorsey,IL,38.971016,-89.956474,299000.0,3.0,3.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,135400.0,1450.0,,False,False,FOR_SALE,299000.0,176109000.0,True,False,False,USD,USA,113130.0,1.0,acres,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
67518004,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/006854aa06e409e970ca062107a64753-p_e.jpg,True,/homedetails/520-S-3rd-St-Eureka-MO-63069/67518004_zpid/,FOR_SALE,House for sale,"$130,000",$130K,"520 S 3rd St, Eureka, MO 63069",3.0,1.0,1574.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Hafley Real Estate,1990972000,38.47742,-90.74352,,,67518004.0,520 S 3rd St,63069,Eureka,MO,38.47742,-90.74352,130000.0,1.0,3.0,1574.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,130000.0,1990972000.0,True,False,False,USD,USA,80880.0,9931.68,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2514098,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c9651a1b25a2e7e49567c95984eec925-p_e.jpg,True,/homedetails/8-Winding-Trails-Cir-O'Fallon-MO-63366/2514098_zpid/,FOR_SALE,House for sale,"$399,000",$399K,"8 Winding Trails Cir, O'Fallon, MO 63366",4.0,3.0,2584.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Compass Realty Group,1416985000,38.78612,-90.69695,OPEN_HOUSE,Open: Sun. 1-3pm,2514098.0,8 Winding Trails Cir,63366,O'Fallon,MO,38.78612,-90.69695,399000.0,3.0,4.0,2584.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,422800.0,2805.0,True,False,False,FOR_SALE,399000.0,1416985000.0,True,False,False,USD,USA,315666.0,10018.8,sqft,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,
4949731,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/516bf0234041ce8a83d93ab91b09e5c4-p_e.jpg,True,/homedetails/15-Eagle-Ct-Edwardsville-IL-62025/4949731_zpid/,FOR_SALE,House for sale,"$360,000",$360K,"15 Eagle Ct, Edwardsville, IL 62025",3.0,3.0,2598.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Re/Max Alliance,207375000,38.77814,-89.99004,,,4949731.0,15 Eagle Ct,62025,Edwardsville,IL,38.77814,-89.99004,360000.0,3.0,3.0,2598.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,360000.0,207375000.0,True,False,False,USD,USA,298500.0,1681.416,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
102936581,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8d05ebc35b822a281483a0285b23e9a1-p_e.jpg,True,/homedetails/2211-Marilyn-Dr-Jefferson-City-MO-65109/102936581_zpid/,FOR_SALE,House for sale,"$226,500",$227K,"2211 Marilyn Dr, Jefferson City, MO 65109",3.0,2.0,1758.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,259653000,38.596874,-92.20978,,,102936581.0,2211 Marilyn Dr,65109,Jefferson City,MO,38.596874,-92.20978,226500.0,2.0,3.0,1758.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,235500.0,1200.0,True,False,False,FOR_SALE,226500.0,259653000.0,True,False,False,USD,USA,92400.0,7840.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2558845,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/407eb4164f0d0dd57cd0ab579da6e83c-p_e.jpg,True,/homedetails/4689-Peggyann-Dr-Saint-Charles-MO-63304/2558845_zpid/,FOR_SALE,House for sale,"$380,000",$380K,"4689 Peggyann Dr, Saint Charles, MO 63304",3.0,3.0,2574.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Worth Clark Realty,293787000,38.73608,-90.62624,,,2558845.0,4689 Peggyann Dr,63304,Saint Charles,MO,38.73608,-90.62624,380000.0,3.0,3.0,2574.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,401700.0,3024.0,True,False,False,FOR_SALE,380000.0,293787000.0,True,False,False,USD,USA,282786.0,0.317,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
332958155,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a0e69c56eb75d7f4294775368f3c27ea-p_e.jpg,True,/homedetails/280-Deep-Forest-Ln-Defiance-MO-63341/332958155_zpid/,FOR_SALE,House for sale,"$650,000",$650K,"280 Deep Forest Ln, Defiance, MO 63341",2.0,2.0,1890.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Coldwell Banker Realty - Gunda,181132000,38.65711,-90.87728,,,332958155.0,280 Deep Forest Ln,63341,Defiance,MO,38.65711,-90.87728,650000.0,2.0,2.0,1890.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,665100.0,3435.0,True,False,False,FOR_SALE,650000.0,181132000.0,True,False,False,USD,USA,262896.0,18.05,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2566433,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fb0970f926de294e6a4670e64310fb72-p_e.jpg,True,/homedetails/407-Violet-Ct-Wentzville-MO-63385/2566433_zpid/,FOR_SALE,House for sale,"$359,900",$360K,"407 Violet Ct, Wentzville, MO 63385",4.0,3.0,2239.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,J. E. Lauber & Associates     ,293774000,38.829994,-90.89513,OPEN_HOUSE,Open: Sun. 12-2pm,2566433.0,407 Violet Ct,63385,Wentzville,MO,38.829994,-90.89513,359900.0,3.0,4.0,2239.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,365800.0,2540.0,True,False,False,FOR_SALE,359900.0,293774000.0,True,False,False,USD,USA,302796.0,0.3,acres,False,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,,,,,,,,
2774318,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/e73ac695958e95e5775a391f9ea270d3-p_e.jpg,True,/homedetails/26-Log-Cabin-Dr-Saint-Louis-MO-63124/2774318_zpid/,FOR_SALE,Coming soon,"$1,249,000",$1.25M,"26 Log Cabin Dr, Saint Louis, MO 63124",4.0,3.0,4147.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Dielmann Sotheby's Intl Realty,69129000,38.632526,-90.38374,TIME_ON_INFO,19 hours ago,2774318.0,26 Log Cabin Dr,63124,Saint Louis,MO,38.632526,-90.38374,1249000.0,3.0,4.0,4147.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,1249000.0,69129000.0,True,False,False,USD,USA,980300.0,2.26,acres,False,,,,1715929200000.0,"$100,000 (May 17)",-100000.0,True,,,,,False,,,,,,,,,,,,,,
2684087,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e1cbe8a004ddd93a5b9a738af3fae657-p_e.jpg,True,/homedetails/10541-Saint-Matthew-Ln-Saint-Ann-MO-63074/2684087_zpid/,FOR_SALE,House for sale,"$225,000",$225K,"10541 Saint Matthew Ln, Saint Ann, MO 63074",3.0,3.0,1660.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Circa Properties,296575000,38.722824,-90.38892,3D_HOME,3D Tour,2684087.0,10541 Saint Matthew Ln,63074,Saint Ann,MO,38.722824,-90.38892,225000.0,3.0,3.0,1660.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,236300.0,1495.0,True,False,False,FOR_SALE,225000.0,296575000.0,True,False,False,USD,USA,187200.0,6298.776,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2602381,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/686a3480a1702427fb233fa9eef15453-p_e.jpg,True,/homedetails/1720-Patterson-Rd-Florissant-MO-63031/2602381_zpid/,FOR_SALE,Coming soon,"$157,500",$158K,"1720 Patterson Rd, Florissant, MO 63031",3.0,2.0,2144.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Keller Williams Realty STL,762142000,38.806187,-90.32989,,,2602381.0,1720 Patterson Rd,63031,Florissant,MO,38.806187,-90.32989,157500.0,2.0,3.0,2144.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,165100.0,2976.0,,False,False,FOR_SALE,157500.0,762142000.0,True,False,False,USD,USA,145200.0,8276.4,sqft,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
2997071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/999ca5df51716cc405b77d53180b45a3-p_e.jpg,True,/homedetails/5438-Murdoch-Ave-Saint-Louis-MO-63109/2997071_zpid/,FOR_SALE,House for sale,"$279,900",$280K,"5438 Murdoch Ave, Saint Louis, MO 63109",2.0,2.0,1056.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,RE/MAX Results Realty,207378000,38.58682,-90.28585,,,2997071.0,5438 Murdoch Ave,63109,Saint Louis,MO,38.58682,-90.28585,279900.0,2.0,2.0,1056.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,279900.0,207378000.0,True,False,False,USD,USA,37960.0,3846.348,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
