zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info3String,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.videoCount,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,lotAreaString,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,builderName,communityName,availabilityDate,hdpData.homeInfo.providerListingID,plid,isCdpResult,isComingSoonCommunity,variableData.type,variableData.text
348447606,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d4e93689e7303852d4376db98d4e7574-p_e.jpg,True,/homedetails/11307-E-Whispering-Pines-Rd-Elk-WA-99009/348447606_zpid/,FOR_SALE,Home for sale,"$580,000",$580K,"11307 E Whispering Pines Rd, Elk, WA 99009",2.0,2.0,2160.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"John L Scott, Inc.",235766000.0,47.97973,-117.2539,348447606.0,11307 E Whispering Pines Rd,99009,Elk,WA,47.97973,-117.2539,580000.0,2.0,2.0,2160.0,MANUFACTURED,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,580000.0,235766000.0,True,False,False,USD,USA,373900.0,9.62,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351077456,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b951754452f03678efcd436951d14a5c-p_e.jpg,True,/homedetails/1140-Indian-Creek-Trl-Kila-MT-59920/351077456_zpid/,FOR_SALE,Active Under Contract,"$699,000",$699K,"1140 Indian Creek Trl, Kila, MT 59920",3.0,2.0,2160.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Kevin Parra,ERA Lambros Real Estate Kalispell,489756000.0,48.11103,-114.61984,351077456.0,1140 Indian Creek Trl,59920,Kila,MT,48.11103,-114.61984,699000.0,2.0,3.0,2160.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,691300.0,,True,False,False,FOR_SALE,699000.0,489756000.0,True,False,False,USD,USA,,19.2,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128137,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ec12214d1861612ecd6d5d15b0ade5cf-p_e.jpg,True,/homedetails/204-Sentinel-St-Missoula-MT-59801/3128137_zpid/,FOR_SALE,Active Under Contract,"$865,000",$865K,"204 Sentinel St, Missoula, MT 59801",3.0,3.0,2370.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Jennifer Cooney,PureWest Real Estate - Missoula,403356000.0,46.8427,-114.00025,3128137.0,204 Sentinel St,59801,Missoula,MT,46.8427,-114.00025,865000.0,3.0,3.0,2370.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,893500.0,2996.0,True,False,False,FOR_SALE,865000.0,403356000.0,True,False,False,USD,USA,559200.0,7492.32,sqft,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233360743,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/604a458c905f6ea6a69d6eb84b225f93-p_e.jpg,True,/homedetails/9-Sunset-Loop-Cascade-ID-83611/233360743_zpid/,FOR_SALE,Active,"$599,900",$600K,"9 Sunset Loop, Cascade, ID 83611",4.0,3.0,2332.0,Open: Sun 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Realty ONE Group Professionals,1385194000.0,44.549637,-116.055275,233360743.0,9 Sunset Loop,83611,Cascade,ID,44.549637,-116.055275,599900.0,3.0,4.0,2332.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,575500.0,3499.0,True,False,False,FOR_SALE,599900.0,1385194000.0,True,False,False,USD,USA,620593.0,0.45,acres,False,,,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,
113152232,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/06e4c4d1e1e94cecf5c5c29abc58ef85-p_e.jpg,True,/homedetails/1208-N-2nd-St-Coeur-D-Alene-ID-83814/113152232_zpid/,FOR_SALE,House for sale,"$325,000",$325K,"1208 N 2nd St, Coeur D Alene, ID 83814",2.0,1.0,961.0,24 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Best Choice Realty LLC,2133599000.0,47.686775,-116.78297,113152232.0,1208 N 2nd St,83814,Coeur D Alene,ID,47.686775,-116.78297,325000.0,1.0,2.0,961.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,304300.0,1694.0,True,False,False,FOR_SALE,325000.0,2133599000.0,True,False,False,USD,USA,331432.0,7840.8,sqft,False,,1716361200000.0,"$25,000 (May 22)",-25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
113148877,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/38e13c10ef049a5f8e0698d139b275c1-p_e.jpg,True,/homedetails/3954-N-Miners-Loop-Coeur-D-Alene-ID-83815/113148877_zpid/,FOR_SALE,House for sale,"$729,900",$730K,"3954 N Miners Loop, Coeur D Alene, ID 83815",4.0,2.0,1870.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Windermere/Hayden, LLC",91079000.0,47.714928,-116.75293,113148877.0,3954 N Miners Loop,83815,Coeur D Alene,ID,47.714928,-116.75293,729900.0,2.0,4.0,1870.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,729700.0,2700.0,True,False,False,FOR_SALE,729900.0,91079000.0,True,False,False,USD,USA,632354.0,0.3,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110325068,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f043756480732ffe8cb28e417cfab908-p_e.jpg,True,/homedetails/31803-Cherryranch-Ln-Lenore-ID-83541/110325068_zpid/,FOR_SALE,Active,"$167,400",$167K,"31803 Cherryranch Ln, Lenore, ID 83541",1.0,1.0,576.0,278 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,RE/MAX Rock-n-Roll Realty,24077795000.0,46.52259,-116.603455,110325068.0,31803 Cherryranch Ln,83541,Lenore,ID,46.52259,-116.603455,167400.0,1.0,1.0,576.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,154100.0,850.0,True,False,False,FOR_SALE,167400.0,24077795000.0,True,False,False,USD,USA,69994.0,5.5,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143129331,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f59935f8862e01aa50e45a43f121793-p_e.jpg,True,/homedetails/980-Wagner-Ln-Kalispell-MT-59901/2143129331_zpid/,FOR_SALE,Active,"$5,975,000",$5.98M,"980 Wagner Ln, Kalispell, MT 59901",4.0,6.0,3707.0,35 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Jennifer Shelley,PureWest Real Estate - Bigfork,3168156000.0,48.16518,-114.21037,2143129331.0,980 Wagner Ln,59901,Kalispell,MT,48.16518,-114.21037,5975000.0,6.0,4.0,3707.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,5562700.0,21311.0,True,False,False,FOR_SALE,5975000.0,3168156000.0,True,False,False,USD,USA,,22.0,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23581955,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a98769d922d902b7baaf4ae483b92885-p_e.jpg,True,/homedetails/12414-E-Skyview-Ave-Spokane-WA-99216/23581955_zpid/,FOR_SALE,House for sale,"$415,000",$415K,"12414 E Skyview Ave, Spokane, WA 99216",4.0,2.0,2215.0,Open: Sat 10am-12pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,4 Degrees Real Estate,246326000.0,47.63089,-117.237625,23581955.0,12414 E Skyview Ave,99216,Spokane,WA,47.63089,-117.237625,415000.0,2.0,4.0,2215.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,415000.0,246326000.0,True,False,False,USD,USA,387300.0,10454.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248046126,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/082fc54ecc6f0df1fa279ae2d355ab2c-p_e.jpg,True,/homedetails/7305-W-Herman-Rd-Deer-Park-WA-99006/248046126_zpid/,FOR_SALE,Home for sale,"$575,000",$575K,"7305 W Herman Rd, Deer Park, WA 99006",4.0,3.0,1944.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Professional Realty Services,125349000.0,47.952614,-117.517944,248046126.0,7305 W Herman Rd,99006,Deer Park,WA,47.952614,-117.517944,575000.0,3.0,4.0,1944.0,MANUFACTURED,FOR_SALE,-1.0,False,False,,2338.0,True,False,False,FOR_SALE,575000.0,125349000.0,True,False,False,USD,USA,473000.0,9.64,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082210993,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b18d351bf8b6aa6b468f2d226ed8e80e-p_e.jpg,True,/homedetails/190-Silverwood-Loop-Dillon-MT-59725/2082210993_zpid/,FOR_SALE,House for sale,"$669,000",$669K,"190 Silverwood Loop, Dillon, MT 59725",3.0,3.0,2141.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by Big Sky Country MLS,Grady Holt,Beaverhead Home and Ranch RE,307373000.0,45.250572,-112.63535,2082210993.0,190 Silverwood Loop,59725,Dillon,MT,45.250572,-112.63535,669000.0,3.0,3.0,2141.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,669000.0,307373000.0,True,False,False,USD,USA,,1.003,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303852323,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6fa7b9d5ab7c93063aa618d942d07cdc-p_e.jpg,True,/homedetails/1-W-Point-Dr-Livingston-MT-59047/303852323_zpid/,FOR_SALE,House for sale,"$985,000",$985K,"1 W Point Dr, Livingston, MT 59047",5.0,3.0,3720.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by Big Sky Country MLS,Charlie Eubank,Small Dog Realty,100117000.0,45.687965,-110.5567,303852323.0,1 W Point Dr,59047,Livingston,MT,45.687965,-110.5567,985000.0,3.0,5.0,3720.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,985000.0,100117000.0,True,False,False,USD,USA,751575.0,2.162,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250238880,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e0cc3af87af3158f2d8a94b45ffe454b-p_e.jpg,True,/homedetails/611-Madison-Ave-Ennis-MT-59729/250238880_zpid/,FOR_SALE,Active,"$359,999",$360K,"611 Madison Ave, Ennis, MT 59729",3.0,2.0,2209.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Jared Andrew English,Congress Realty,489756000.0,45.343487,-111.73911,250238880.0,611 Madison Ave,59729,Ennis,MT,45.343487,-111.73911,359999.0,2.0,3.0,2209.0,MANUFACTURED,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,359999.0,489756000.0,True,False,False,USD,USA,130554.0,10454.4,sqft,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128368112,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c9f79b459a13b92ce68e8948c848abe7-p_e.jpg,True,/homedetails/155-Spring-Ln-Eureka-MT-59917/2128368112_zpid/,FOR_SALE,Active,"$439,000",$439K,"155 Spring Ln, Eureka, MT 59917",4.0,2.0,1536.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Charity Waldo,Engel & Völkers Western Frontier - Eureka,403356000.0,48.905476,-115.04476,2128368112.0,155 Spring Ln,59917,Eureka,MT,48.905476,-115.04476,439000.0,2.0,4.0,1536.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,439000.0,403356000.0,True,False,False,USD,USA,,1.118,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116340466,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7231912d3eeef280f44121965a05498c-p_e.jpg,True,/homedetails/7061-S-Aspen-Dr-Augusta-MT-59410/116340466_zpid/,FOR_SALE,Active,"$225,000",$225K,"7061 S Aspen Dr, Augusta, MT 59410",1.0,1.0,1108.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Faith Taylor,Russell Country Realty,403356000.0,47.58158,-112.43536,116340466.0,7061 S Aspen Dr,59410,Augusta,MT,47.58158,-112.43536,225000.0,1.0,1.0,1108.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,222200.0,1300.0,True,False,False,FOR_SALE,225000.0,403356000.0,True,False,False,USD,USA,105595.0,5.25,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126778889,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/42ad699ed2aaa85978fa993929e3e205-p_e.jpg,True,/homedetails/29-Mule-Deer-Trl-Shoup-ID-83469/126778889_zpid/,FOR_SALE,House for sale,"$165,000",$165K,"29 Mule Deer Trl, Shoup, ID 83469",2.0,1.0,825.0,265 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Hayden Outdoors Real Estate,22899219000.0,45.01741,-113.965385,126778889.0,29 Mule Deer Trl,83469,Shoup,ID,45.01741,-113.965385,165000.0,1.0,2.0,825.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,165000.0,22899219000.0,True,False,False,USD,USA,178491.0,1.6800000000000002,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108170595,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c660ddf68086ac1f7016262e236aa946-p_e.jpg,True,/homedetails/3115-21st-St-Clarkston-WA-99403/108170595_zpid/,FOR_SALE,Active,"$615,000",$615K,"3115 21st St, Clarkston, WA 99403",3.0,3.0,2730.0,Open: Sun 10am-11:30am,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Refined Realty,256298000.0,46.379337,-117.08178,108170595.0,3115 21st St,99403,Clarkston,WA,46.379337,-117.08178,615000.0,3.0,3.0,2730.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,615300.0,2949.0,True,False,False,FOR_SALE,615000.0,256298000.0,True,False,False,USD,USA,322500.0,1.52,acres,False,,,,,True,Sun. 10-11:30am,"[{'open_house_start': 1717347600000, 'open_house_end': 1717353000000}]",,,,,,,,,,,,,,,,,,,,,,,,
116520940,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/992dee3db22f2767a290882102abf6ef-p_e.jpg,True,/homedetails/404-Luscher-Dr-Libby-MT-59923/116520940_zpid/,FOR_SALE,Active Under Contract,"$485,000",$485K,"404 Luscher Dr, Libby, MT 59923",4.0,2.0,2558.0,"Price cut: $4,000 (May 29)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Karla Barnes,United Country - Montana Real Estate and Auction,31248156000.0,48.280666,-115.4788,116520940.0,404 Luscher Dr,59923,Libby,MT,48.280666,-115.4788,485000.0,2.0,4.0,2558.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,438500.0,3099.0,True,False,False,FOR_SALE,485000.0,31248156000.0,True,False,False,USD,USA,379400.0,5.59,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,1716966000000.0,"$4,000 (May 29)",-4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23561400,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7d42a8d56173d04f5b4a2569ee5aaa54-p_e.jpg,True,/homedetails/14523-N-McKinnon-Ct-Mead-WA-99021/23561400_zpid/,FOR_SALE,House for sale,"$685,000",$685K,"14523 N McKinnon Ct, Mead, WA 99021",4.0,3.0,3151.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Windermere North,168512000.0,47.790123,-117.33303,23561400.0,14523 N McKinnon Ct,99021,Mead,WA,47.790123,-117.33303,685000.0,3.0,4.0,3151.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,689000.0,3399.0,True,False,False,FOR_SALE,685000.0,168512000.0,True,False,False,USD,USA,549400.0,0.5,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113149806,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e265fbd84018dd2d7df9dab3cbae473e-p_e.jpg,True,/homedetails/402-S-Stillwater-Ct-Post-Falls-ID-83854/113149806_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"402 S Stillwater Ct, Post Falls, ID 83854",3.0,3.0,1776.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Coldwell Banker Schneidmiller Realty,330083000.0,47.702675,-116.93949,113149806.0,402 S Stillwater Ct,83854,Post Falls,ID,47.702675,-116.93949,599000.0,3.0,3.0,1776.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,599000.0,330083000.0,True,False,False,USD,USA,512548.0,6534.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74926178,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e721de5451229aef9cfbc8cef9bd5310-p_e.jpg,True,/homedetails/6530-Gooch-Hill-Rd-Bozeman-MT-59718/74926178_zpid/,FOR_SALE,House for sale,"$2,750,000",$2.75M,"6530 Gooch Hill Rd, Bozeman, MT 59718",3.0,3.0,3634.0,12 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by Big Sky Country MLS,Jackie Miller,PureWest Christie's Int'l Real Estate - Big Sky,1097745000.0,45.651924,-111.12364,74926178.0,6530 Gooch Hill Rd,59718,Bozeman,MT,45.651924,-111.12364,2750000.0,3.0,3.0,3634.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,2750000.0,1097745000.0,True,False,False,USD,USA,2081851.0,10.25,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115523935,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a9145bc0e7f5d4aa6a9db45f83243167-p_e.jpg,True,/homedetails/120-Black-Diamond-Ln-Dixie-ID-83525/115523935_zpid/,FOR_SALE,Active,"$279,900",$280K,"120 Black Diamond Ln, Dixie, ID 83525",2.0,1.0,1120.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Silvercreek Realty Group,321746000.0,45.528816,-115.45249,115523935.0,120 Black Diamond Ln,83525,Dixie,ID,45.528816,-115.45249,279900.0,1.0,2.0,1120.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,275900.0,1294.0,True,False,False,FOR_SALE,279900.0,321746000.0,True,False,False,USD,USA,154753.0,0.7,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055829282,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/07406df8e02152fdb1e80086b83fe3be-p_e.jpg,True,/homedetails/Nhn-Quartz-Pasture-Superior-MT-59872/2055829282_zpid/,FOR_SALE,Active,"$136,265",$136K,"Nhn Quartz Pasture, Superior, MT 59872",,,,65 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,John Hickman,Compass South Land Sales,5760156000.0,47.07684,-114.75682,2055829282.0,Nhn Quartz Pasture,59872,Superior,MT,47.07684,-114.75682,136265.0,,,,LOT,FOR_SALE,-1.0,False,False,,1414.0,True,False,False,FOR_SALE,136265.0,5760156000.0,True,False,False,USD,USA,,45.0,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,45 acres,,,,,,,,,,,,,,,,,,,
78168265,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b5daeda71b223e5f1548626ddab347db-p_e.jpg,True,/homedetails/1409-Winne-Ave-Helena-MT-59601/78168265_zpid/,FOR_SALE,Active,"$410,000",$410K,"1409 Winne Ave, Helena, MT 59601",3.0,1.0,1383.0,5 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Denise Epler,Helena Homes & Investments,489756000.0,46.58113,-112.01564,78168265.0,1409 Winne Ave,59601,Helena,MT,46.58113,-112.01564,410000.0,1.0,3.0,1383.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,420500.0,1984.0,True,False,False,FOR_SALE,410000.0,489756000.0,True,False,False,USD,USA,338400.0,9365.4,sqft,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212915455,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f719d48cbe46873b491b3c76f649c943-p_e.jpg,True,/homedetails/8454-Goldenstein-Ln-Bozeman-MT-59715/212915455_zpid/,FOR_SALE,House for sale,"$880,000",$880K,"8454 Goldenstein Ln, Bozeman, MT 59715",4.0,4.0,3340.0,84 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by Big Sky Country MLS,Carissa Paulson,ERA Landmark Real Estate,7292387000.0,45.634354,-111.02274,212915455.0,8454 Goldenstein Ln,59715,Bozeman,MT,45.634354,-111.02274,880000.0,4.0,4.0,3340.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,817300.0,4800.0,True,False,False,FOR_SALE,880000.0,7292387000.0,True,False,False,USD,USA,795900.0,0.49000000000000005,acres,False,,1715151600000.0,"$95,000 (May 8)",-95000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
113107188,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/63ef7c4d99bf1956bcb1787936787a9a-p_e.jpg,True,/homedetails/21337-S-Cave-Bay-Rd-Worley-ID-83876/113107188_zpid/,FOR_SALE,House for sale,"$349,000",$349K,"21337 S Cave Bay Rd, Worley, ID 83876",3.0,2.0,1352.0,58 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,John L. Scott,5077945000.0,47.464836,-116.88263,113107188.0,21337 S Cave Bay Rd,83876,Worley,ID,47.464836,-116.88263,349000.0,2.0,3.0,1352.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,328700.0,1999.0,True,False,False,FOR_SALE,349000.0,5077945000.0,True,False,False,USD,USA,351240.0,0.3,acres,False,,1714978800000.0,"$51,000 (May 6)",-51000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
113106996,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/037af35f67ca64ce7cbdbadac536c30b-p_e.jpg,True,/homedetails/13660-N-Kings-Canyon-Rd-Rathdrum-ID-83858/113106996_zpid/,FOR_SALE,House for sale,"$266,000",$266K,"13660 N Kings Canyon Rd, Rathdrum, ID 83858",3.0,2.0,1356.0,26 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"RIGHT CHOICE REALTY GROUP, LLC",2303249000.0,47.795765,-116.89965,113106996.0,13660 N Kings Canyon Rd,83858,Rathdrum,ID,47.795765,-116.89965,266000.0,2.0,3.0,1356.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,254200.0,2199.0,True,False,False,FOR_SALE,266000.0,2303249000.0,True,False,False,USD,USA,322933.0,,,False,https://photos.zillowstatic.com/fp/aa0542c6b208ade8eb802feceab04e34-zillow_web_48_23.jpg,1715929200000.0,"$6,500 (May 17)",-6500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
