zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,availabilityDate,info2String,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.videoCount,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction
34992772,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/db32132be5674a81f9db94477fe9280e-p_e.jpg,True,/homedetails/4916-Lauderdale-Dr-Moraine-OH-45439/34992772_zpid/,FOR_SALE,House for sale,"$159,900",$160K,"4916 Lauderdale Dr, Moraine, OH 45439",3.0,2.0,1120.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/a95333ee7e8f4ea2e649633db76c1a00-zillow_web_48_23.jpg,Jan Austin,Irongate Inc.,260402000,39.685535,-84.21833,34992772,4916 Lauderdale Dr,45439,Moraine,OH,39.685535,-84.21833,159900.0,2.0,3.0,1120.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,159900.0,260402000,True,False,False,USD,USA,74610.0,5841.396,sqft,False,,,,164500.0,1596.0,,,,,,,,,,,,,,
1205004,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/33bc7a5bea51ca07a8f8920eb1025d7e-p_e.jpg,True,/homedetails/5321-Deer-Creek-Dr-Indianapolis-IN-46254/1205004_zpid/,FOR_SALE,Active,"$310,000",$310K,"5321 Deer Creek Dr, Indianapolis, IN 46254",4.0,3.0,2308.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,F.C. Tucker Company,185750000,39.849304,-86.24691,1205004,5321 Deer Creek Dr,46254,Indianapolis,IN,39.849304,-86.24691,310000.0,3.0,4.0,2308.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,310000.0,185750000,True,False,False,USD,USA,267700.0,10454.4,sqft,False,,,,,,,,,,,,,,,,,,,
1246102,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fd019e33568cd7a17b382f74e5ca4fab-p_e.jpg,True,/homedetails/4652-N-Kenwood-Ave-Indianapolis-IN-46208/1246102_zpid/,FOR_SALE,Active,"$489,000",$489K,"4652 N Kenwood Ave, Indianapolis, IN 46208",5.0,3.0,,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Highgarden Real Estate,174749000,39.84095,-86.16096,1246102,4652 N Kenwood Ave,46208,Indianapolis,IN,39.84095,-86.16096,489000.0,3.0,5.0,,MULTI_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,489000.0,174749000,True,False,False,USD,USA,410500.0,8276.4,sqft,False,,,,,,,,,,,,,,,,,,,
33141103,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a78df45145d69c5d7be2efee8063e5c8-p_e.jpg,True,/homedetails/7021-Hieb-Ln-Hamilton-OH-45011/33141103_zpid/,FOR_SALE,House for sale,"$225,000",$225K,"7021 Hieb Ln, Hamilton, OH 45011",3.0,2.0,1823.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Comey & Shepherd,231307000,39.38332,-84.53386,33141103,7021 Hieb Ln,45011,Hamilton,OH,39.38332,-84.53386,225000.0,2.0,3.0,1823.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,225000.0,231307000,True,False,False,USD,USA,168470.0,0.453,acres,False,,,,,,,,,,,,,,,,,,,
351323666,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a49e1d07295e5799979df92b808a42b4-p_e.jpg,True,/homedetails/1395-Meadow-Rd-1395-1397-Columbus-OH-43212/351323666_zpid/,FOR_SALE,Multi-family home for sale,"$330,000",$330K,"1395 Meadow Rd #1395-1397, Columbus, OH 43212",,,2446.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/b9b8fce101be68bfcc678a89fbcc9a88-zillow_web_48_23.jpg,Lois M Niedzwiedski,Coldwell Banker Realty,231307000,39.986923,-83.0394,351323666,1395 Meadow Rd #1395-1397,43212,Columbus,OH,39.986923,-83.0394,330000.0,,,2446.0,MULTI_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,330000.0,231307000,True,False,False,USD,USA,,5227.2,sqft,False,,,,,,,,,,,,,,,,,# 1395-1397,,
85439163,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/331937c2659db6482293026c40974df6-p_e.jpg,True,/homedetails/701-E-Fairview-Dr-Greenwood-IN-46142/85439163_zpid/,FOR_SALE,Active,"$295,000",$295K,"701 E Fairview Dr, Greenwood, IN 46142",4.0,2.0,1904.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,CENTURY 21 Scheetz,329464000,39.62538,-86.10766,85439163,701 E Fairview Dr,46142,Greenwood,IN,39.62538,-86.10766,295000.0,2.0,4.0,1904.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,295000.0,329464000,True,False,False,USD,USA,191700.0,0.32999999999999996,acres,False,,,,,,,,,,,,,,,,,,,
51272403,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/80791e1f066cad464ef91fb7150a248f-p_e.jpg,True,/homedetails/1853-Rolling-Hills-Dr-New-Richmond-OH-45157/51272403_zpid/,FOR_SALE,House for sale,"$194,900",$195K,"1853 Rolling Hills Dr, New Richmond, OH 45157",3.0,1.0,1100.0,9 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Keller Williams Advisors,836107000,38.970776,-84.199165,51272403,1853 Rolling Hills Dr,45157,New Richmond,OH,38.970776,-84.199165,194900.0,1.0,3.0,1100.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,194900.0,836107000,True,False,False,USD,USA,131100.0,0.49000000000000005,acres,False,,,,,,,,,,,,,,,,,,,
35683316,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/9f80a9d056daef8697ce0241b46d636e-p_e.jpg,True,/homedetails/255-Southwood-Dr-Perrysburg-OH-43551/35683316_zpid/,FOR_SALE,Coming soon,"$239,900",$240K,"255 Southwood Dr, Perrysburg, OH 43551",4.0,2.0,1858.0,5 days on Zillow,daysOnZillow,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,,Howard Hanna,439475000,41.53811,-83.62038,35683316,255 Southwood Dr,43551,Perrysburg,OH,41.53811,-83.62038,239900.0,2.0,4.0,1858.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,239900.0,439475000,True,False,False,USD,USA,178000.0,8119.584,sqft,False,,,,247200.0,2101.0,,,,,,,True,,,,,,,
73176631,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b12b69bc2152d65eebb9ad78ea5a4ad7-p_e.jpg,True,/homedetails/7617-Brookfield-Dr-Fort-Wayne-IN-46835/73176631_zpid/,FOR_SALE,House for sale,"$249,900",$250K,"7617 Brookfield Dr, Fort Wayne, IN 46835",4.0,3.0,1964.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Aaron Shively,Pinnacle Group Real Estate Services,159733000,41.15185,-85.06686,73176631,7617 Brookfield Dr,46835,Fort Wayne,IN,41.15185,-85.06686,249900.0,3.0,4.0,1964.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,249900.0,159733000,True,False,False,USD,USA,227300.0,9583.2,sqft,False,,,,258500.0,2175.0,,Listing provided by IRMLS,,,,,,,,,,,,
34316896,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4584c82e014dec286e5bde17c1417cd0-p_e.jpg,True,/homedetails/6100-Miami-Rd-Cincinnati-OH-45243/34316896_zpid/,FOR_SALE,House for sale,"$950,000",$950K,"6100 Miami Rd, Cincinnati, OH 45243",5.0,4.0,3270.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Coldwell Banker Realty, Anders",144907000,39.1769,-84.3644,34316896,6100 Miami Rd,45243,Cincinnati,OH,39.1769,-84.3644,950000.0,4.0,5.0,3270.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,950000.0,144907000,True,False,False,USD,USA,769200.0,1.093,acres,False,,,,,,,,,,,,,,,,,,,
1193341,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/33b97056c692a0c71649c1f7b4c927ea-p_e.jpg,True,/homedetails/4157-Melbourne-Rd-Indianapolis-IN-46228/1193341_zpid/,FOR_SALE,Active,"$284,900",$285K,"4157 Melbourne Rd, Indianapolis, IN 46228",3.0,2.0,1954.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,United Real Estate Indpls,174749000,39.831264,-86.220184,1193341,4157 Melbourne Rd,46228,Indianapolis,IN,39.831264,-86.220184,284900.0,2.0,3.0,1954.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,284900.0,174749000,True,False,False,USD,USA,258000.0,0.49000000000000005,acres,False,,,,,,,,,,,,,,,,,,,
73219118,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6c7d179048919bf1502e63c5bc6dd0c7-p_e.jpg,True,/homedetails/1208-North-St-Noblesville-IN-46060/73219118_zpid/,FOR_SALE,Active,"$288,900",$289K,"1208 North St, Noblesville, IN 46060",3.0,2.0,2220.0,"Price cut: $1,000 (May 31)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,RE/MAX Edge,3859316000,40.05509,-86.00912,73219118,1208 North St,46060,Noblesville,IN,40.05509,-86.00912,288900.0,2.0,3.0,2220.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,288900.0,3859316000,True,False,False,USD,USA,222900.0,0.27999999999999997,acres,False,,,,,,,,,1717138800000.0,"$1,000 (May 31)",-1000.0,,,,,,,,
105688983,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/df02f1160d24ae8f5c42f594f999f08a-p_e.jpg,True,/homedetails/2995-Laura-Lee-Ln-Hebron-KY-41048/105688983_zpid/,FOR_SALE,House for sale,"$300,000",$300K,"2995 Laura Lee Ln, Hebron, KY 41048",3.0,3.0,1406.0,Open: Sun 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Comey & Shepherd, LLC",174984000,39.06792,-84.727295,105688983,2995 Laura Lee Ln,41048,Hebron,KY,39.06792,-84.727295,300000.0,3.0,3.0,1406.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,300000.0,174984000,True,False,False,USD,USA,195900.0,8712.0,sqft,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,
73158515,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/efabb7b4b62798961ffa98f077062939-p_e.jpg,True,/homedetails/812-Huffman-St-Fort-Wayne-IN-46808/73158515_zpid/,FOR_SALE,House for sale,"$209,900",$210K,"812 Huffman St, Fort Wayne, IN 46808",5.0,2.0,2044.0,9 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Erin Hyndman,"Mike Thomas Assoc., Inc",855420000,41.09039,-85.15278,73158515,812 Huffman St,46808,Fort Wayne,IN,41.09039,-85.15278,209900.0,2.0,5.0,2044.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,209900.0,855420000,True,False,False,USD,USA,120900.0,0.29,acres,False,,,,205200.0,1949.0,,Listing provided by IRMLS,,,,,,,,,,,,
85122427,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/93f08f957086c475019a9d2e0b05bc09-p_e.jpg,True,/homedetails/8832-Weather-Stone-Xing-Zionsville-IN-46077/85122427_zpid/,FOR_SALE,Active,"$550,000",$550K,"8832 Weather Stone Xing, Zionsville, IN 46077",4.0,4.0,3288.0,Open: Sun 12pm-2pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,F.C. Tucker Company,183015000,39.98464,-86.298996,85122427,8832 Weather Stone Xing,46077,Zionsville,IN,39.98464,-86.298996,550000.0,4.0,4.0,3288.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,550000.0,183015000,True,False,False,USD,USA,407000.0,0.36,acres,False,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,
127041772,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0554e37e2b706f012c0f2bceeeb9d8ec-p_e.jpg,True,/homedetails/2899-Buttercup-Ct-W-Columbus-IN-47201/127041772_zpid/,FOR_SALE,Active,"$549,900",$550K,"2899 Buttercup Ct W, Columbus, IN 47201",4.0,4.0,4272.0,Open: Sat 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,Key Realty Indiana,392744000,39.175213,-85.952995,127041772,2899 Buttercup Ct W,47201,Columbus,IN,39.175213,-85.952995,549900.0,4.0,4.0,4272.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,549900.0,392744000,True,False,False,USD,USA,487900.0,0.54,acres,False,,,,,,,,,,,,,,,,,,,
112581262,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/16ff4da7557bdcfc440ec2807a44f975-p_e.jpg,True,/homedetails/519-W-100-N-Albion-IN-46701/112581262_zpid/,FOR_SALE,House for sale,"$130,000",$130K,"519 W 100 N, Albion, IN 46701",2.0,1.0,1164.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Tiffany Battrick,American Dream Team Real Estate Brokers,415949000,41.36616,-85.43492,112581262,519 W 100 N,46701,Albion,IN,41.36616,-85.43492,130000.0,1.0,2.0,1164.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,130000.0,415949000,True,False,False,USD,USA,132100.0,2.0,acres,False,,,,128500.0,999.0,,Listing provided by IRMLS,,,,,,,,,,,,
237851188,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5da0ba747d05d04f58b40ca82f7dbc89-p_e.jpg,True,/homedetails/976-Golfview-Dr-Hamilton-OH-45013/237851188_zpid/,FOR_SALE,House for sale,"$262,000",$262K,"976 Golfview Dr, Hamilton, OH 45013",3.0,3.0,1208.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Plum Tree Realty,317707000,39.38808,-84.587395,237851188,976 Golfview Dr,45013,Hamilton,OH,39.38808,-84.587395,262000.0,3.0,3.0,1208.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,262000.0,317707000,True,False,False,USD,USA,3500.0,,,False,,,,,,,,,,,,,,,,,,,
33863993,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/cc4aa1b5e1b89ddd2377f9e706607f28-p_e.jpg,True,/homedetails/86-W-California-Ave-Columbus-OH-43202/33863993_zpid/,FOR_SALE,Coming soon,"$379,500",$380K,"86 W California Ave, Columbus, OH 43202",3.0,2.0,1064.0,On Market Jun 07,comingSoonDate,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/b9b8fce101be68bfcc678a89fbcc9a88-zillow_web_48_23.jpg,Staci K Payton,Key Realty,490507000,40.02614,-83.01691,33863993,86 W California Ave,43202,Columbus,OH,40.02614,-83.01691,379500.0,2.0,3.0,1064.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,379500.0,490507000,True,False,False,USD,USA,293200.0,3049.2,sqft,False,,,,,,,,,,,,True,,,,,,,
1129245,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/52772c9b9f86308f1c32535eb559c745-p_e.jpg,True,/homedetails/3415-Sycamore-Ln-Indianapolis-IN-46239/1129245_zpid/,FOR_SALE,Active,"$254,900",$255K,"3415 Sycamore Ln, Indianapolis, IN 46239",3.0,2.0,1259.0,Open: Sun 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,F.C. Tucker Company,182280000,39.719837,-85.98657,1129245,3415 Sycamore Ln,46239,Indianapolis,IN,39.719837,-85.98657,254900.0,2.0,3.0,1259.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,254900.0,182280000,True,False,False,USD,USA,145200.0,0.62,acres,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}, {'open_house_start': 1717365600000, 'open_house_end': 1717372800000}]",,,,,,,,,,,,,,,,
34241467,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5ff7795d165b8c987b723b142580b142-p_e.jpg,True,/homedetails/3749-Saint-Lawrence-Ave-Cincinnati-OH-45205/34241467_zpid/,FOR_SALE,House for sale,"$190,000",$190K,"3749 Saint Lawrence Ave, Cincinnati, OH 45205",4.0,2.0,3121.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Comey & Shepherd,404107000,39.110413,-84.57459,34241467,3749 Saint Lawrence Ave,45205,Cincinnati,OH,39.110413,-84.57459,190000.0,2.0,4.0,3121.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,190000.0,404107000,True,False,False,USD,USA,135000.0,3441.24,sqft,False,,,,,,,,,,,,,,,,,,,
33826178,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0c5f086c4ab475da29f373fcc60f8299-p_e.jpg,True,/homedetails/241-N-Nelson-Rd-Columbus-OH-43219/33826178_zpid/,FOR_SALE,House for sale,"$385,000",$385K,"241 N Nelson Rd, Columbus, OH 43219",3.0,2.0,1651.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/b9b8fce101be68bfcc678a89fbcc9a88-zillow_web_48_23.jpg,Andrew J Murnane,Howard Hanna Real Estate Svcs,317707000,39.973354,-82.94829,33826178,241 N Nelson Rd,43219,Columbus,OH,39.973354,-82.94829,385000.0,2.0,3.0,1651.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,385000.0,317707000,True,False,False,USD,USA,257100.0,9583.2,sqft,False,,,,,,,,,,,,,,,,,,,
34254347,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/36e877f36cd1a56272a85a026676a7ba-p_e.jpg,True,/homedetails/2912-McKinley-Ave-Cincinnati-OH-45211/34254347_zpid/,FOR_SALE,House for sale,"$325,000",$325K,"2912 McKinley Ave, Cincinnati, OH 45211",5.0,2.0,2383.0,Open: Sun 11:30am-2pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Pivot Realty Group, LLC",404107000,39.140305,-84.59633,34254347,2912 McKinley Ave,45211,Cincinnati,OH,39.140305,-84.59633,325000.0,2.0,5.0,2383.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,325000.0,404107000,True,False,False,USD,USA,250750.0,9234.72,sqft,False,True,Sun. 11:30am-2pm,"[{'open_house_start': 1717353000000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,
1367411,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bb333814d3acc8d6d059b6171c749509-p_e.jpg,True,/homedetails/635-Truman-Ln-Bellevue-KY-41073/1367411_zpid/,FOR_SALE,House for sale,"$289,000",$289K,"635 Truman Ln, Bellevue, KY 41073",4.0,2.0,1441.0,Open: Sun 12pm-1pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Horan Rosenhagen Real Estate,1652829000,39.101845,-84.47205,1367411,635 Truman Ln,41073,Bellevue,KY,39.101845,-84.47205,289000.0,2.0,4.0,1441.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,289000.0,1652829000,True,False,False,USD,USA,135000.0,0.45999999999999996,acres,False,True,Sun. 12-1pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717358400000}]",,,,,,,,,,,,,,,,
67566962,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/26ba0248b84cb977546126418d43a236-p_e.jpg,True,/homedetails/6081-Oak-Ridge-Dr-Dayton-OH-45424/67566962_zpid/,FOR_SALE,House for sale,"$469,900",$470K,"6081 Oak Ridge Dr, Dayton, OH 45424",3.0,3.0,3905.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/a95333ee7e8f4ea2e649633db76c1a00-zillow_web_48_23.jpg,Kunal N Patel,Glasshouse Realty Group,164929000,39.84409,-84.10448,67566962,6081 Oak Ridge Dr,45424,Dayton,OH,39.84409,-84.10448,469900.0,3.0,3.0,3905.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,469900.0,164929000,True,False,False,USD,USA,268500.0,0.32999999999999996,acres,False,,,,473400.0,2553.0,,,,,,,,,,,,,,
34178661,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1887d021e455818ddcc2eb3abad054ac-p_e.jpg,True,/homedetails/783-Fawcett-Dr-Beavercreek-OH-45434/34178661_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"783 Fawcett Dr, Beavercreek, OH 45434",3.0,2.0,2396.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/a95333ee7e8f4ea2e649633db76c1a00-zillow_web_48_23.jpg,John Clark,eXp Realty,104209000,39.712395,-84.04973,34178661,783 Fawcett Dr,45434,Beavercreek,OH,39.712395,-84.04973,299900.0,2.0,3.0,2396.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,299900.0,104209000,True,False,False,USD,USA,227640.0,0.4613,acres,False,,,,309100.0,2473.0,,,,,,,,,,,,,,
73276559,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/06a5349c1772e6cfd6ea05148e37d3b8-p_e.jpg,True,/homedetails/229-Bayview-Dr-Cicero-IN-46034/73276559_zpid/,FOR_SALE,Active,"$315,000",$315K,"229 Bayview Dr, Cicero, IN 46034",3.0,2.0,1316.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Wise Choice Real Estate LLC,167545000,40.134323,-86.01621,73276559,229 Bayview Dr,46034,Cicero,IN,40.134323,-86.01621,315000.0,2.0,3.0,1316.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,315000.0,167545000,True,False,False,USD,USA,261800.0,10454.4,sqft,False,,,,317000.0,1745.0,,,,,,,,,,,,,,
85470698,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/80c2235884beb0e1be474f551b7568ca-p_e.jpg,True,/homedetails/1060-Canary-Creek-Dr-Franklin-IN-46131/85470698_zpid/,FOR_SALE,Active,"$235,000",$235K,"1060 Canary Creek Dr, Franklin, IN 46131",3.0,2.0,1212.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Steve Lew Real Estate Group, LLC",211789000,39.490986,-86.068596,85470698,1060 Canary Creek Dr,46131,Franklin,IN,39.490986,-86.068596,235000.0,2.0,3.0,1212.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,235000.0,211789000,True,False,False,USD,USA,182500.0,0.37,acres,False,,,,,,,,,,,,,,,,,,,
85561388,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fde915a8f12d0d5cdc9e9c27b1a8ed9d-p_e.jpg,True,/homedetails/14904-14th-Rd-Plymouth-IN-46563/85561388_zpid/,FOR_SALE,House for sale,"$187,500",$188K,"14904 14th Rd, Plymouth, IN 46563",4.0,1.0,1580.0,"Price cut: $232,500 (May 28)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Kathy Alexander,Coldwell Banker Real Estate Group,1037636000,41.275448,-86.34577,85561388,14904 14th Rd,46563,Plymouth,IN,41.275448,-86.34577,187500.0,1.0,4.0,1580.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,187500.0,1037636000,True,False,False,USD,USA,145800.0,1.775,acres,False,,,,177700.0,1394.0,,Listing provided by IRMLS,,1716879600000.0,"$232,500 (May 28)",-232500.0,,,,,,,,
