zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info2String,hdpData.homeInfo.unit,info3String,isNewYorkState,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_comingSoon,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,lotId,buildingName
74287394,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a231ebd0b3bec6b092c5c601bcbf6d73-p_e.jpg,True,/homedetails/19-Madera-Cir-Nashua-NH-03062/74287394_zpid/,FOR_SALE,Active,"$524,900",$525K,"19 Madera Circle, Nashua, NH 03062",3.0,3.0,1792.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,223748000.0,42.735012,-71.51563,,,74287394.0,19 Madera Circle,03062,Nashua,NH,42.735012,-71.51563,524900.0,3.0,3.0,1792.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,,,False,False,FOR_SALE,524900.0,,223748000.0,True,False,False,USD,USA,425000.0,0.45,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
122996103,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3a955eddef2f0d811d28f291501029bc-p_e.jpg,True,/homedetails/275-Pinkham-Brook-Rd-Durham-ME-04222/122996103_zpid/,FOR_SALE,Active,"$260,000",$260K,"275 Pinkham Brook Road, Durham, ME 04222",2.0,2.0,1152.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,The Maine Real Estate Group,,43.973915,-70.06113,PRICE_REDUCTION,"$15,000 (May 11)",122996103.0,275 Pinkham Brook Road,04222,Durham,ME,43.973915,-70.06113,260000.0,2.0,2.0,1152.0,MANUFACTURED,FOR_SALE,-1.0,False,False,273600.0,1240.0,True,,,False,False,FOR_SALE,260000.0,,,True,False,False,USD,USA,121800.0,2.5,acres,False,,,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,1715410800000.0,-15000.0,,,"$15,000 (May 11)",,,,,,,,,,,,
351319089,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d09151800f68d742e4abe8f3e439bba6-p_e.jpg,True,/homedetails/27-Lynn-Dr-Parsonsfield-ME-04047/351319089_zpid/,FOR_SALE,Active,"$185,000",$185K,"27 Lynn Drive Drive, Parsonsfield, ME 04047",1.0,1.0,240.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Keller Williams Realty,,43.713997,-70.8449,,,351319089.0,27 Lynn Drive Drive,04047,Parsonsfield,ME,43.713997,-70.8449,185000.0,1.0,1.0,240.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,,,False,False,FOR_SALE,185000.0,,,True,False,False,USD,USA,,7.16,acres,False,,,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/f113f2eb9e20b9aa4e83ea5438b1170e-p_e.jpg,True,"/b/building/42.57232,-71.79988_ll/",FOR_SALE,For Rent,"From $489,900",,"73-73 Kingsbury St, Fitchburg, MA",,,,,,,,,False,,False,False,False,False,,False,,,,318105000.0,42.57232,-71.79988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,2260.0,42.57232--71.79988,True,False,2.0,,
56132424,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f64564ed04486867385c2ca5140fadc3-p_e.jpg,True,/homedetails/29-Harrison-Ave-Saugus-MA-01906/56132424_zpid/,FOR_SALE,House for sale,"$579,900",$580K,"29 Harrison Ave, Saugus, MA 01906",3.0,2.0,1206.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Alana Colombo,eXp Realty,404505000.0,42.472115,-70.99513,OPEN_HOUSE,Open: Sun. 11:30am-1pm,56132424.0,29 Harrison Ave,01906,Saugus,MA,42.472115,-70.99513,579900.0,2.0,3.0,1206.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,627300.0,3499.0,True,True,Sun. 11:30am-1pm,False,False,FOR_SALE,579900.0,"[{'open_house_start': 1717353000000, 'open_house_end': 1717358400000}]",404505000.0,True,False,False,USD,USA,515500.0,8669.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
56338745,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c061a3a2f9058f6c3d5a26e5af87f182-p_e.jpg,True,/homedetails/118-Pond-St-Stoneham-MA-02180/56338745_zpid/,FOR_SALE,House for sale,"$499,900",$500K,"118 Pond St, Stoneham, MA 02180",2.0,2.0,1600.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Carolyn Giroux,Wilson Wolfe Real Estate,231705000.0,42.46654,-71.09628,OPEN_HOUSE,Open: Sun. 11am-12:30pm,56338745.0,118 Pond St,02180,Stoneham,MA,42.46654,-71.09628,499900.0,2.0,2.0,1600.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,559500.0,3599.0,True,True,Sun. 11am-12:30pm,False,False,FOR_SALE,499900.0,"[{'open_house_start': 1717351200000, 'open_house_end': 1717356600000}]",231705000.0,True,False,False,USD,USA,492500.0,7257.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
85034157,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/2ae47332662220ca2fc9e50bbf4be54c-p_e.jpg,True,/homedetails/9-Long-Beach-Ave-12-York-ME-03909/85034157_zpid/,FOR_SALE,Coming Soon / No Show,"$839,000",$839K,"9 Long Beach Avenue UNIT 12, York, ME 03909",3.0,3.0,1824.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,EXIT Oceanside Realty,,43.1718,-70.60884,,,85034157.0,9 Long Beach Avenue UNIT 12,03909,York,ME,43.1718,-70.60884,839000.0,3.0,3.0,1824.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,836400.0,3905.0,,,,False,False,FOR_SALE,839000.0,,,True,False,False,USD,USA,555300.0,1.44,acres,False,,# 12,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,,,,,,,,True,,,,,,,,,
29697467,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c59f7719d1340332fbdc5c278681fd98-p_e.jpg,True,/homedetails/38-Loudon-Pkwy-Loudonville-NY-12211/29697467_zpid/,FOR_SALE,Active,"$499,900",$500K,"38 Loudon Parkway, Loudonville, NY 12211",3.0,2.0,1899.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Howard Hanna,404505000.0,42.70026,-73.762474,,,29697467.0,38 Loudon Parkway,12211,Loudonville,NY,42.70026,-73.762474,499900.0,2.0,3.0,1899.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,536500.0,2600.0,True,,,False,False,FOR_SALE,499900.0,,404505000.0,True,False,False,USD,USA,351000.0,0.4,acres,False,,,,True,,,,,,,,,,,,,,,,,,,
86839976,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3f82ef1cc1ff57ff66f0ddc0ac1b53a8-p_e.jpg,True,/homedetails/12-Colby-Rd-Kingston-NH-03848/86839976_zpid/,FOR_SALE,Active,"$519,000",$519K,"12 Colby Road, Kingston, NH 03848",3.0,2.0,2776.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,248013000.0,42.888985,-71.098816,OPEN_HOUSE,Open: Sun. 1-2:30pm,86839976.0,12 Colby Road,03848,Kingston,NH,42.888985,-71.098816,519000.0,2.0,3.0,2776.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,550900.0,3699.0,True,True,Sun. 1-2:30pm,False,False,FOR_SALE,519000.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717363800000}]",248013000.0,True,False,False,USD,USA,347900.0,1.9,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
95354393,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8c8c33c025faae177c6dff0e74397dbf-p_e.jpg,True,/homedetails/47-Causeway-St-Seabrook-NH-03874/95354393_zpid/,FOR_SALE,Active,"$560,000",$560K,"47 Causeway Street, Seabrook, NH 03874",3.0,2.0,2108.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,358768000.0,42.885605,-70.84941,OPEN_HOUSE,Open: Sun. 12-2pm,95354393.0,47 Causeway Street,03874,Seabrook,NH,42.885605,-70.84941,560000.0,2.0,3.0,2108.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,600100.0,3300.0,True,True,Sun. 12-2pm,False,False,FOR_SALE,560000.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",358768000.0,True,False,False,USD,USA,379900.0,0.33999999999999997,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
56761580,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4147cdc9bdce41d6d2b682fe01ea03a9-p_e.jpg,True,/homedetails/33-Wendover-Rd-Worcester-MA-01606/56761580_zpid/,FOR_SALE,House for sale,"$379,900",$380K,"33 Wendover Rd, Worcester, MA 01606",2.0,1.0,1032.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Lana Kopsala,Coldwell Banker Realty - Leominster,231705000.0,42.3248,-71.80881,,,56761580.0,33 Wendover Rd,01606,Worcester,MA,42.3248,-71.80881,379900.0,1.0,2.0,1032.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,408300.0,2199.0,True,,,False,False,FOR_SALE,379900.0,,231705000.0,True,False,False,USD,USA,279900.0,0.3199954086317723,acres,False,,,,,,,,,,,,,,,,,,,,,,,
244646520,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/52184a85b40a622df4b05f0285ab50c8-p_e.jpg,True,/homedetails/302-Lower-Cross-Rd-Lebanon-ME-04027/244646520_zpid/,FOR_SALE,Active,"$310,000",$310K,"302 Lower Cross Road, Lebanon, ME 04027",3.0,1.0,1700.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,EXP Realty,,43.395596,-70.88407,OPEN_HOUSE,Open: Sun. 1-3pm,244646520.0,302 Lower Cross Road,04027,Lebanon,ME,43.395596,-70.88407,310000.0,1.0,3.0,1700.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,True,Sun. 1-3pm,False,False,FOR_SALE,310000.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,True,False,False,USD,USA,200611.0,2.5,acres,False,,,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
56939580,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dccc4d31371c9d1a7a5ae520def3ed0e-p_e.jpg,True,/homedetails/26-Manataug-Trl-Marblehead-MA-01945/56939580_zpid/,FOR_SALE,House for sale,"$775,000",$775K,"26 Manataug Trl, Marblehead, MA 01945",3.0,2.0,1612.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Michelle Olmstead,Sagan Harborside Sotheby's International Realty,490905000.0,42.50823,-70.87078,OPEN_HOUSE,Open: Sun. 12-2pm,56939580.0,26 Manataug Trl,01945,Marblehead,MA,42.50823,-70.87078,775000.0,2.0,3.0,1612.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,867900.0,3949.0,True,True,Sun. 12-2pm,False,False,FOR_SALE,775000.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",490905000.0,True,False,False,USD,USA,555000.0,4268.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
56159320,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/325dd90da5c8aa29043d9c91f23ce9e1-p_e.jpg,True,/homedetails/189-Montgomery-St-Chicopee-MA-01020/56159320_zpid/,FOR_SALE,Multi-family home for sale,"$189,000",$189K,"189 Montgomery St, Chicopee, MA 01020",6.0,3.0,3240.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Melissa Kiehl,Coldwell Banker Realty - Western MA,231705000.0,42.16536,-72.5843,,,56159320.0,189 Montgomery St,01020,Chicopee,MA,42.16536,-72.5843,189000.0,3.0,6.0,3240.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,191100.0,3200.0,True,,,False,False,FOR_SALE,189000.0,,231705000.0,True,False,False,USD,USA,260400.0,0.18,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
56169148,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b13a8b068db584754f226d6fa10be432-p_e.jpg,True,/homedetails/115-Chestnut-St-East-Longmeadow-MA-01028/56169148_zpid/,FOR_SALE,House for sale,"$289,900",$290K,"115 Chestnut St, East Longmeadow, MA 01028",3.0,2.0,1206.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Jennifer Drake,BKaye Realty,231705000.0,42.054585,-72.50847,,,56169148.0,115 Chestnut St,01028,East Longmeadow,MA,42.054585,-72.50847,289900.0,2.0,3.0,1206.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,307700.0,2650.0,True,,,False,False,FOR_SALE,289900.0,,231705000.0,True,False,False,USD,USA,226300.0,3.3683,acres,False,,,,,,,,,,,,,,,,,,,,,,,
57204771,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/45081f1109d4ef5d7435757e5ca785fd-p_e.jpg,True,/homedetails/620-Grove-St-Norwell-MA-02061/57204771_zpid/,FOR_SALE,House for sale,"$889,000",$889K,"620 Grove St, Norwell, MA 02061",3.0,4.0,2443.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Melissa McNamara,William Raveis R.E. & Home Services,318105000.0,42.176785,-70.82876,,,57204771.0,620 Grove St,02061,Norwell,MA,42.176785,-70.82876,889000.0,4.0,3.0,2443.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,981400.0,4764.0,True,,,False,False,FOR_SALE,889000.0,,318105000.0,True,False,False,USD,USA,592300.0,1.0,acres,False,,,,,,,,,,,,,,,,,,,,,,,
113021771,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1a79cc2f228498c467837fad7ef0532c-p_e.jpg,True,/homedetails/88-Anderson-Rd-Unity-NH-03773/113021771_zpid/,FOR_SALE,Active,"$250,000",$250K,"88 Anderson Road, Unity, NH 03773",3.0,1.0,946.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,242994000.0,43.272694,-72.24861,,,113021771.0,88 Anderson Road,03773,Unity,NH,43.272694,-72.24861,250000.0,1.0,3.0,946.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,,,False,False,FOR_SALE,250000.0,,242994000.0,True,False,False,USD,USA,130600.0,1.23,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
2068497006,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/72e629362ad4dab98533046fd182d9fa-p_e.jpg,True,/homedetails/220-Tucker-Rd-Grafton-NH-03240/2068497006_zpid/,FOR_SALE,Active,"$99,900",$100K,"220 Tucker Road, Grafton, NH 03240",1.0,0.0,500.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,244795000.0,43.56136,-72.009964,,,2068497006.0,220 Tucker Road,03240,Grafton,NH,43.56136,-72.009964,99900.0,0.0,1.0,500.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,104900.0,2100.0,True,,,False,False,FOR_SALE,99900.0,,244795000.0,True,False,False,USD,USA,,0.5,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
56579153,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ca9660a764567ea8772706b75b5cbb75-p_e.jpg,True,/homedetails/95-Mill-St-Franklin-MA-02038/56579153_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"95 Mill St, Franklin, MA 02038",3.0,2.0,1698.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Kara Trombly,Suburban Lifestyle Real Estate,404505000.0,42.090958,-71.367195,,,56579153.0,95 Mill St,02038,Franklin,MA,42.090958,-71.367195,550000.0,2.0,3.0,1698.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,594400.0,3599.0,True,,,False,False,FOR_SALE,550000.0,,404505000.0,True,False,False,USD,USA,474700.0,0.3443526170798898,acres,False,,,,,,,,,,,,,,,,,,,,,,,
189801368,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b3f6344fdee9a2ab610dd5183369eea6-p_e.jpg,True,/homedetails/99-Paige-Hill-Rd-Goffstown-NH-03045/189801368_zpid/,FOR_SALE,Active,"$459,000",$459K,"99 Paige Hill Road, Goffstown, NH 03045",3.0,2.0,1560.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,260233000.0,43.026367,-71.57453,,,189801368.0,99 Paige Hill Road,03045,Goffstown,NH,43.026367,-71.57453,459000.0,2.0,3.0,1560.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,496600.0,3099.0,True,,,False,False,FOR_SALE,459000.0,,260233000.0,True,False,False,USD,USA,227700.0,2.46,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
56760593,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f686c20fcf022353d56c75e66e5f1639-p_e.jpg,True,/homedetails/4-Scenic-Dr-Worcester-MA-01602/56760593_zpid/,FOR_SALE,House for sale,"$309,999",$310K,"4 Scenic Dr, Worcester, MA 01602",2.0,1.0,850.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Melissa Clark,Coldwell Banker Realty - Northborough,318105000.0,42.279495,-71.879295,,,56760593.0,4 Scenic Dr,01602,Worcester,MA,42.279495,-71.879295,309999.0,1.0,2.0,850.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,331000.0,2050.0,True,,,False,False,FOR_SALE,309999.0,,318105000.0,True,False,False,USD,USA,248600.0,7350.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
56259547,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e507f7c746f0371dab3763b1c0340183-p_e.jpg,True,/homedetails/3-Warner-St-South-Hadley-MA-01075/56259547_zpid/,FOR_SALE,Multi-family home for sale,"$300,000",$300K,"3 Warner St, South Hadley, MA 01075",7.0,3.0,2958.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Melissa Whitelock,ERA M Connie Laplante,490905000.0,42.215706,-72.59055,OPEN_HOUSE,Open: Sun. 12-2pm,56259547.0,3 Warner St,01075,South Hadley,MA,42.215706,-72.59055,300000.0,3.0,7.0,2958.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,319200.0,3200.0,True,True,Sun. 12-2pm,False,False,FOR_SALE,300000.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",490905000.0,True,False,False,USD,USA,261600.0,0.3202479338842975,acres,False,,,,,,,,,,,,,,,,,,,,,,,
95227405,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d16171eb3986b54e84a6ae1927d83e4f-p_e.jpg,True,/homedetails/58-Bailey-Ave-Lewiston-ME-04240/95227405_zpid/,FOR_SALE,Active,"$240,000",$240K,"58 Bailey Avenue, Lewiston, ME 04240",2.0,1.0,1671.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Hearth & Key Realty,,44.104088,-70.16186,,,95227405.0,58 Bailey Avenue,04240,Lewiston,ME,44.104088,-70.16186,240000.0,1.0,2.0,1671.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,,,False,False,FOR_SALE,240000.0,,,True,False,False,USD,USA,81630.0,0.41,acres,False,,,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
57223402,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/75d39f4f3ad6bcaffdbb3611a33e4dcd-p_e.jpg,True,/homedetails/66-Aberdeen-Dr-Scituate-MA-02066/57223402_zpid/,FOR_SALE,House for sale,"$795,000",$795K,"66 Aberdeen Dr, Scituate, MA 02066",4.0,2.0,1644.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Carol Hewett,Coldwell Banker Realty - Norwell - Hanover Regional Office,318105000.0,42.208183,-70.77039,,,57223402.0,66 Aberdeen Dr,02066,Scituate,MA,42.208183,-70.77039,795000.0,2.0,4.0,1644.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,858900.0,4500.0,True,,,False,False,FOR_SALE,795000.0,,318105000.0,True,False,False,USD,USA,608000.0,0.7707759412304866,acres,False,,,,,,,,,,,,,,,,,,,,,,,
117981727,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3dd466c33f523cc883cbd2c5901d732a-p_e.jpg,True,/homedetails/99-Goose-Rocks-Rd-Kennebunkport-ME-04046/117981727_zpid/,FOR_SALE,Active,"$589,000",$589K,"99 Goose Rocks Road, Kennebunkport, ME 04046",2.0,1.0,1398.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Pack Maynard and Associates,,43.412354,-70.471985,,,117981727.0,99 Goose Rocks Road,04046,Kennebunkport,ME,43.412354,-70.471985,589000.0,1.0,2.0,1398.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,2350.0,True,,,False,False,FOR_SALE,589000.0,,,True,False,False,USD,USA,405400.0,3.14,acres,False,,,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
120653152,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/166fdcc6e126c04194c69cccd4e16c31-p_e.jpg,True,/homedetails/13-Candlewood-Dr-Amherst-NH-03031/120653152_zpid/,FOR_SALE,Active,"$800,000",$800K,"13 Candlewood Drive, Amherst, NH 03031",4.0,4.0,4007.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,446264000.0,42.86035,-71.660934,3D_HOME,3D Tour,120653152.0,13 Candlewood Drive,03031,Amherst,NH,42.86035,-71.660934,800000.0,4.0,4.0,4007.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,859200.0,4218.0,True,,,False,False,FOR_SALE,800000.0,,446264000.0,True,False,False,USD,USA,550800.0,1.9,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
86806404,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f21b354fda95a14aad02a755bb94762c-p_e.jpg,True,/homedetails/8-Miltimore-Rd-Derry-NH-03038/86806404_zpid/,FOR_SALE,Active,"$649,900",$650K,"8 Miltimore Road, Derry, NH 03038",4.0,2.0,2840.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,272105000.0,42.865616,-71.29638,OPEN_HOUSE,Open: Sun. 11am-1pm,86806404.0,8 Miltimore Road,03038,Derry,NH,42.865616,-71.29638,649900.0,2.0,4.0,2840.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,692600.0,3496.0,True,True,Sun. 11am-1pm,False,False,FOR_SALE,649900.0,"[{'open_house_start': 1717351200000, 'open_house_end': 1717358400000}]",272105000.0,True,False,False,USD,USA,571700.0,2.48,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/71777c3c2e6af32138ebedc94a267363-p_e.jpg,True,"/b/building/42.40721,-71.38244_ll/",FOR_SALE,For Rent,"From $170,000",,"8 England Rd, North Attleboro, MA",,,,,,,,,False,,False,False,False,False,,False,,,,750105000.0,42.40721,-71.38244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1501.0,42.40721--71.38244,True,False,8.0,,
86731333,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4c8183bd81ddb63fe0e627b06598ad00-p_e.jpg,True,/homedetails/1458-Bald-Hill-Rd-Albany-NH-03818/86731333_zpid/,FOR_SALE,Active,"$275,000",$275K,"1458 Bald Hill Road, Albany, NH 03818",2.0,1.0,1223.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,835188000.0,43.965218,-71.17384,,,86731333.0,1458 Bald Hill Road,03818,Albany,NH,43.965218,-71.17384,275000.0,1.0,2.0,1223.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,,,False,False,FOR_SALE,275000.0,,835188000.0,True,False,False,USD,USA,150200.0,0.9600091827364554,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
