zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.taxAssessedValue,info3String,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,availabilityDate,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount
12375534,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/9085f3530f348c3118a407a941063221-p_e.jpg,True,/homedetails/103-Biscayne-Ct-Sterling-VA-20164/12375534_zpid/,FOR_SALE,Coming soon,"$624,999",$625K,"103 Biscayne Ct, Sterling, VA 20164",4.0,3.0,1894.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,Samson Properties,145156000,39.03768,-77.368,,,12375534.0,103 Biscayne Ct,20164,Sterling,VA,39.03768,-77.368,624999.0,3.0,4.0,1894.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,661200.0,3095.0,,False,False,FOR_SALE,624999.0,145156000.0,True,False,False,USD,USA,8712.0,sqft,False,527280.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
55716741,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/384eeb6bb241a8dfa9f7d4a1da2363a5-p_e.jpg,True,/homedetails/13751-Fleet-St-Woodbridge-VA-22191/55716741_zpid/,FOR_SALE,Townhouse for sale,"$715,000",$715K,"13751 Fleet St, Woodbridge, VA 22191",3.0,3.0,2572.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,"Pearson Smith Realty, LLC",145156000,38.65442,-77.23552,SHOWCASE,Showcase,55716741.0,13751 Fleet St,22191,Woodbridge,VA,38.65442,-77.23552,715000.0,3.0,3.0,2572.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,725800.0,3069.0,True,False,False,FOR_SALE,715000.0,145156000.0,True,False,False,USD,USA,2470.0,sqft,True,577800.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12384395,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/a60d9bb09002e6674da6c66ecbdb4324-p_e.jpg,True,/homedetails/115-Red-Oak-Ln-Sterling-VA-20164/12384395_zpid/,FOR_SALE,Coming soon,"$699,900",$700K,"115 Red Oak Ln, Sterling, VA 20164",4.0,3.0,2042.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,"Stello Homes, LLC",317956000,38.98887,-77.40245,,,12384395.0,115 Red Oak Ln,20164,Sterling,VA,38.98887,-77.40245,699900.0,3.0,4.0,2042.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,658800.0,2949.0,,False,False,FOR_SALE,699900.0,317956000.0,True,False,False,USD,USA,0.35,acres,False,542960.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
51896230,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/73e8900f94f4c51725b2f2cf4a6d5652-p_e.jpg,True,/homedetails/10604-Burnside-Landing-Ct-Burke-VA-22015/51896230_zpid/,FOR_SALE,House for sale,"$895,000",$895K,"10604 Burnside Landing Ct, Burke, VA 22015",4.0,4.0,2449.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Long & Foster Real Estate, Inc.",58756000,38.78879,-77.30987,TIME_ON_INFO,16 hours ago,51896230.0,10604 Burnside Landing Ct,22015,Burke,VA,38.78879,-77.30987,895000.0,4.0,4.0,2449.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,936300.0,3399.0,True,False,False,FOR_SALE,895000.0,58756000.0,True,False,False,USD,USA,9213.0,sqft,False,768730.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,False,,,,,,,,,,,,,
12555922,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e1c458572413e061a037ebdc60a02756-p_e.jpg,True,/homedetails/904-Greenway-Ln-Richmond-VA-23226/12555922_zpid/,FOR_SALE,House for sale,"$539,950",$540K,"904 Greenway Ln, Richmond, VA 23226",4.0,2.0,1725.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Long & Foster REALTORS,551805000,37.57554,-77.50622,,,12555922.0,904 Greenway Ln,23226,Richmond,VA,37.57554,-77.50622,539950.0,2.0,4.0,1725.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,599200.0,2850.0,True,False,False,FOR_SALE,539950.0,551805000.0,True,False,False,USD,USA,10288.872,sqft,False,501000.0,,,,,,,,,,,,,,,,,,,,,,,,,
51741064,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/adc9eb3c1ed8e142fff03c13dbf497e6-p_e.jpg,True,/homedetails/11247-Handlebar-Rd-Reston-VA-20191/51741064_zpid/,FOR_SALE,House for sale,"$894,500",$895K,"11247 Handlebar Rd, Reston, VA 20191",4.0,3.0,2476.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"McEnearney Associates, Inc.",317956000,38.920113,-77.337326,OPEN_HOUSE,Open: Sun. 12-2pm,51741064.0,11247 Handlebar Rd,20191,Reston,VA,38.920113,-77.337326,894500.0,3.0,4.0,2476.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,938100.0,3800.0,True,False,False,FOR_SALE,894500.0,317956000.0,True,False,False,USD,USA,0.42683654729109277,acres,False,772950.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,,,,
12277813,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8a8afe9a7d8b3fa73686f2b3e78d6403-p_e.jpg,True,/homedetails/8346-Holly-Ridge-Rd-Mechanicsville-VA-23116/12277813_zpid/,FOR_SALE,House for sale,"$399,500",$400K,"8346 Holly Ridge Rd, Mechanicsville, VA 23116",4.0,3.0,2222.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Hometown Realty,465477000,37.636803,-77.39334,,,12277813.0,8346 Holly Ridge Rd,23116,Mechanicsville,VA,37.636803,-77.39334,399500.0,3.0,4.0,2222.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,416700.0,2345.0,True,False,False,FOR_SALE,399500.0,465477000.0,True,False,False,USD,USA,0.447,acres,False,336100.0,,,,,,,,,,,,,,,,,,,,,,,,,
79044620,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fc698aa9eb9ee5b326d3ef4982a27a70-p_e.jpg,True,/homedetails/306-Cameron-Rd-Forest-VA-24551/79044620_zpid/,FOR_SALE,House for sale,"$359,900",$360K,"306 Cameron Rd, Forest, VA 24551",4.0,3.0,2457.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,DeWitt Real Estate & Auction,147102000,37.348324,-79.278175,,,79044620.0,306 Cameron Rd,24551,Forest,VA,37.348324,-79.278175,359900.0,3.0,4.0,2457.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,359900.0,147102000.0,True,False,False,USD,USA,0.9,acres,False,268300.0,,,,,,,,,,,,,,,,,,,,,,,,,
12495059,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4855cfce1f7809cf537908fe7b6ec247-p_e.jpg,True,/homedetails/12151-Old-Salem-Ct-Woodbridge-VA-22192/12495059_zpid/,FOR_SALE,Townhouse for sale,"$394,700",$395K,"12151 Old Salem Ct, Woodbridge, VA 22192",3.0,3.0,1547.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"EXP Realty, LLC",317956000,38.6915,-77.32536,OPEN_HOUSE,Open: Sun. 3-5pm,12495059.0,12151 Old Salem Ct,22192,Woodbridge,VA,38.6915,-77.32536,394700.0,3.0,3.0,1547.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,403400.0,2482.0,True,False,False,FOR_SALE,394700.0,317956000.0,True,False,False,USD,USA,1263.0,sqft,False,328400.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,True,Sun. 3-5pm,"[{'open_house_start': 1717365600000, 'open_house_end': 1717372800000}]",,,,,,,,,,,,,,,,,,,
36846795,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/1da645ab8d4a7a6f0046c3505112a564-p_e.jpg,True,/homedetails/222-E-3rd-St-Frederick-MD-21701/36846795_zpid/,FOR_SALE,Coming soon,"$425,000",$425K,"222 E 3rd St, Frederick, MD 21701",2.0,2.0,1068.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,Keller Williams Realty Centre,317956000,39.41717,-77.40664,,,36846795.0,222 E 3rd St,21701,Frederick,MD,39.41717,-77.40664,425000.0,2.0,2.0,1068.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,405500.0,2389.0,,False,False,FOR_SALE,425000.0,317956000.0,True,False,False,USD,USA,2444.0,sqft,False,294000.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
12247613,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d0157665bdaaaa654dccceace6da8944-p_e.jpg,True,/homedetails/4921-Dumfries-Rd-Catlett-VA-20119/12247613_zpid/,FOR_SALE,House for sale,"$375,000",$375K,"4921 Dumfries Rd, Catlett, VA 20119",3.0,1.0,1180.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Long & Foster Real Estate, Inc.",317956000,38.72043,-77.70805,,,12247613.0,4921 Dumfries Rd,20119,Catlett,VA,38.72043,-77.70805,375000.0,1.0,3.0,1180.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,384100.0,2100.0,True,False,False,FOR_SALE,375000.0,317956000.0,True,False,False,USD,USA,1.01,acres,False,370500.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12476681,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6d877f936d2dc794234e9be7f88ddf29-p_e.jpg,True,/homedetails/12160-Pineneedle-Ct-Woodbridge-VA-22192/12476681_zpid/,FOR_SALE,House for sale,"$595,000",$595K,"12160 Pineneedle Ct, Woodbridge, VA 22192",4.0,3.0,2088.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Keller Williams Capital Properties,231556000,38.68862,-77.30214,OPEN_HOUSE,Open: Sat. 10am-12pm,12476681.0,12160 Pineneedle Ct,22192,Woodbridge,VA,38.68862,-77.30214,595000.0,3.0,4.0,2088.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,613500.0,2995.0,True,False,False,FOR_SALE,595000.0,231556000.0,True,False,False,USD,USA,10550.0,sqft,False,520800.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,True,Sat. 10am-12pm,"[{'open_house_start': 1717866000000, 'open_house_end': 1717873200000}]",,,,,,,,,,,,,,,,,,,
12115485,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ed46b539ac4c07880e604d17383f5c05-p_e.jpg,True,/homedetails/19528-Anderson-Mill-Rd-Beaverdam-VA-23015/12115485_zpid/,FOR_SALE,House for sale,"$199,900",$200K,"19528 Anderson Mill Rd, Beaverdam, VA 23015",2.0,2.0,1261.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"NOVA to COVA Realty, Inc.",317956000,37.99717,-77.60171,PRICE_REDUCTION,"$100,100 (May 30)",12115485.0,19528 Anderson Mill Rd,23015,Beaverdam,VA,37.99717,-77.60171,199900.0,2.0,2.0,1261.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,201300.0,1882.0,True,False,False,FOR_SALE,199900.0,317956000.0,True,False,False,USD,USA,1.0,acres,False,143485.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,1717052400000.0,-100100.0,,,,"$100,100 (May 30)",,,,,,,,,,,,
64466288,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c489221ddd1ef379a5d0580233e01e51-p_e.jpg,True,/homedetails/1208-Heatherbrook-Ct-Fredericksburg-VA-22407/64466288_zpid/,FOR_SALE,House for sale,"$500,000",$500K,"1208 Heatherbrook Ct, Fredericksburg, VA 22407",4.0,4.0,2337.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Belcher Real Estate, LLC.",317956000,38.2907,-77.53748,,,64466288.0,1208 Heatherbrook Ct,22407,Fredericksburg,VA,38.2907,-77.53748,500000.0,4.0,4.0,2337.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,506400.0,2900.0,True,False,False,FOR_SALE,500000.0,317956000.0,True,False,False,USD,USA,0.8100091827364555,acres,False,307600.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12513556,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3fcd3dacca99e64e0011775f57a5dfb5-p_e.jpg,True,/homedetails/6415-Winter-Rd-Richmond-VA-23225/12513556_zpid/,FOR_SALE,House for sale,"$294,000",$294K,"6415 Winter Rd, Richmond, VA 23225",3.0,2.0,1265.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,EXP Realty LLC,453297000,37.495014,-77.5134,,,12513556.0,6415 Winter Rd,23225,Richmond,VA,37.495014,-77.5134,294000.0,2.0,3.0,1265.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,294000.0,453297000.0,True,False,False,USD,USA,0.324,acres,False,169000.0,,,,,,,,,,,,,,,,,,,,,,,,,
79128039,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9c4ea402fbfc8998184875205939c745-p_e.jpg,True,/homedetails/3701-River-Rd-Hopewell-VA-23860/79128039_zpid/,FOR_SALE,House for sale,"$200,000",$200K,"3701 River Rd, Hopewell, VA 23860",3.0,3.0,2284.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Dudley Resources,292660000,37.296192,-77.32484,,,79128039.0,3701 River Rd,23860,Hopewell,VA,37.296192,-77.32484,200000.0,3.0,3.0,2284.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,204400.0,2194.0,True,False,False,FOR_SALE,200000.0,292660000.0,True,False,False,USD,USA,1.3338,acres,False,215700.0,,,,,,,,,,,,,,,,,,,,,,,,,
166430965,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6407f5544ecde7d585b94a2428e6a6f9-p_e.jpg,True,/homedetails/20415-Westerly-Rd-Poolesville-MD-20837/166430965_zpid/,FOR_SALE,House for sale,"$1,595,000",$1.60M,"20415 Westerly Rd, Poolesville, MD 20837",5.0,4.0,3840.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Washington Fine Properties ,LLC",404356000,39.14073,-77.42902,,,166430965.0,20415 Westerly Rd,20837,Poolesville,MD,39.14073,-77.42902,1595000.0,4.0,5.0,3840.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1582900.0,2299.0,True,False,False,FOR_SALE,1595000.0,404356000.0,True,False,False,USD,USA,10.0,acres,False,346367.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
351435251,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/39352ec74f6bc5fe3e63c44a176f5909-p_e.jpg,True,/homedetails/8705-Glady-Fork-Rd-Glady-WV-26268/351435251_zpid/,FOR_SALE,House for sale,"$279,000",$279K,"8705 Glady Fork Rd, Glady, WV 26268",3.0,2.0,1434.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,88428000,38.807186,-79.71696,,,351435251.0,8705 Glady Fork Rd,26268,Glady,WV,38.807186,-79.71696,279000.0,2.0,3.0,1434.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,279000.0,88428000.0,True,False,False,USD,USA,0.86,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
90119465,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/50cb5c60b30ef8e47f4af641d5f62fea-p_e.jpg,True,/homedetails/139-Lakewood-Cir-Mineral-VA-23117/90119465_zpid/,FOR_SALE,House for sale,"$435,000",$435K,"139 Lakewood Cir, Mineral, VA 23117",4.0,2.0,1404.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Lake Anna Island Realty,206244000,38.08778,-77.83409,,,90119465.0,139 Lakewood Cir,23117,Mineral,VA,38.08778,-77.83409,435000.0,2.0,4.0,1404.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,445900.0,2726.0,True,False,False,FOR_SALE,435000.0,206244000.0,True,False,False,USD,USA,0.9199999999999999,acres,False,323300.0,,,,,,,,,,,,,,,,,,,,,,,,,
12148951,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/82199e723eb1d6a3c662e0a716059f53-p_e.jpg,True,/homedetails/11623-Hardwood-Dr-Midlothian-VA-23114/12148951_zpid/,FOR_SALE,House for sale,"$439,900",$440K,"11623 Hardwood Dr, Midlothian, VA 23114",4.0,3.0,2177.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,RE/MAX Commonwealth,379063000,37.469223,-77.607605,,,12148951.0,11623 Hardwood Dr,23114,Midlothian,VA,37.469223,-77.607605,439900.0,3.0,4.0,2177.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,461800.0,2600.0,True,False,False,FOR_SALE,439900.0,379063000.0,True,False,False,USD,USA,0.314,acres,False,347800.0,,,,,,,,,,,,,,,,,,,,,,,,,
79320136,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/83010d2660c2732ff48050d888bb237b-p_e.jpg,True,/homedetails/119-Hickory-Nut-Rd-Linden-VA-22642/79320136_zpid/,FOR_SALE,House for sale,"$350,000",$350K,"119 Hickory Nut Rd, Linden, VA 22642",3.0,2.0,1550.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Samson Properties,231556000,38.94645,-78.04308,,,79320136.0,119 Hickory Nut Rd,22642,Linden,VA,38.94645,-78.04308,350000.0,2.0,3.0,1550.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,353700.0,2700.0,True,False,False,FOR_SALE,350000.0,231556000.0,True,False,False,USD,USA,1.025,acres,False,238100.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
83836002,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/2c5a24338f0ff3f1c73e13b74f0be29c-p_e.jpg,True,/homedetails/9506-Everette-Dr-Spotsylvania-VA-22553/83836002_zpid/,FOR_SALE,Coming soon,"$665,000",$665K,"9506 Everette Dr, Spotsylvania, VA 22553",4.0,3.0,3028.0,False,False,ComingSoon,Coming Soon,False,True,False,False,True,False,False,,False,False,,"Long & Foster Real Estate, Inc.",145156000,38.215813,-77.56788,3D_HOME,3D Tour,83836002.0,9506 Everette Dr,22553,Spotsylvania,VA,38.215813,-77.56788,665000.0,3.0,4.0,3028.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,594200.0,2999.0,,False,False,FOR_SALE,665000.0,145156000.0,True,False,False,USD,USA,0.8445592286501378,acres,False,412400.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
79021920,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f5f654dbc7e20594142437a6fcd86803-p_e.jpg,True,/homedetails/1174-River-Oaks-Ln-Charlottesville-VA-22901/79021920_zpid/,FOR_SALE,House for sale,"$725,000",$725K,"1174 River Oaks Ln, Charlottesville, VA 22901",4.0,4.0,2908.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,FRANK HARDY SOTHEBY'S INTERNATIONAL REALTY,184981000,38.06763,-78.45286,,,79021920.0,1174 River Oaks Ln,22901,Charlottesville,VA,38.06763,-78.45286,725000.0,4.0,4.0,2908.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,751900.0,3260.0,True,False,False,FOR_SALE,725000.0,184981000.0,True,False,False,USD,USA,0.3,acres,False,613500.0,https://photos.zillowstatic.com/fp/f1decf996e1a308bb64f64b5052c494c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12479283,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d6039142d3497f5554886fa0008d3002-p_e.jpg,True,/homedetails/8174-Snowfall-Dr-Manassas-VA-20112/12479283_zpid/,FOR_SALE,House for sale,"$420,000",$420K,"8174 Snowfall Dr, Manassas, VA 20112",3.0,3.0,2063.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Federa, Inc.",317956000,38.64764,-77.44466,,,12479283.0,8174 Snowfall Dr,20112,Manassas,VA,38.64764,-77.44466,420000.0,3.0,3.0,2063.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,592000.0,2735.0,True,False,False,FOR_SALE,420000.0,317956000.0,True,False,False,USD,USA,,,False,445800.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
90095416,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/12c0d27c4a4a7c60a19e5a0200e52e4b-p_e.jpg,True,/homedetails/15995-Ruffin-Ln-Amelia-Court-House-VA-23002/90095416_zpid/,FOR_SALE,House for sale,"$199,950",$200K,"15995 Ruffin Ln, Amelia Court House, VA 23002",3.0,2.0,1144.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Integrity Real Estate,1013436000,37.42838,-77.97207,,,90095416.0,15995 Ruffin Ln,23002,Amelia Court House,VA,37.42838,-77.97207,199950.0,2.0,3.0,1144.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,198800.0,1200.0,True,False,False,FOR_SALE,199950.0,1013436000.0,True,False,False,USD,USA,2.0,acres,False,70700.0,,,,,,,,,,,,,,,,,,,,,,,,,
51929725,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/a4b6c2913ee549442d82e9d5f96575e7-p_e.jpg,True,/homedetails/10615-Kilcormac-Way-Fairfax-Station-VA-22039/51929725_zpid/,FOR_SALE,Coming soon,"$1,425,000",$1.43M,"10615 Kilcormac Way, Fairfax Station, VA 22039",4.0,5.0,5234.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,RE/MAX Allegiance,317956000,38.77354,-77.30936,,,51929725.0,10615 Kilcormac Way,22039,Fairfax Station,VA,38.77354,-77.30936,1425000.0,5.0,4.0,5234.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,1425000.0,317956000.0,True,False,False,USD,USA,5.0,acres,False,1047770.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
51882418,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/b59b82c0568950b0ab9476ee31cfdcc1-p_e.jpg,True,/homedetails/7456-Covent-Wood-Ct-Annandale-VA-22003/51882418_zpid/,FOR_SALE,Coming soon,"$599,000",$599K,"7456 Covent Wood Ct, Annandale, VA 22003",4.0,4.0,1562.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,Samson Properties,317956000,38.827312,-77.19768,OPEN_HOUSE,Open: Sun. 1-4pm,51882418.0,7456 Covent Wood Ct,22003,Annandale,VA,38.827312,-77.19768,599000.0,4.0,4.0,1562.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,619300.0,2999.0,,False,False,FOR_SALE,599000.0,317956000.0,True,False,False,USD,USA,1650.0,sqft,False,523360.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,True,6/9 1-4pm,"[{'open_house_start': 1717963200000, 'open_house_end': 1717974000000}]",,,,,,,,,,,,,,,,,,,
12235158,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3a866debbc8b19e15e2ad056c55780db-p_e.jpg,True,/homedetails/10507-Cliff-Mills-Rd-Marshall-VA-20115/12235158_zpid/,FOR_SALE,House for sale,"$615,000",$615K,"10507 Cliff Mills Rd, Marshall, VA 20115",4.0,3.0,2592.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Ross Real Estate,317956000,38.74709,-77.94041,,,12235158.0,10507 Cliff Mills Rd,20115,Marshall,VA,38.74709,-77.94041,615000.0,3.0,4.0,2592.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,619000.0,3800.0,True,False,False,FOR_SALE,615000.0,317956000.0,True,False,False,USD,USA,5.0,acres,False,469600.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
