zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.priceReduction,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.priceChange,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,info2String,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,lotAreaString,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,availabilityDate,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,lotId
7439101,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/71c650253af58c40f867db793a8d27ad-p_e.jpg,True,/homedetails/104-S-Blackfoot-Rd-Payson-AZ-85541/7439101_zpid/,FOR_SALE,House for sale,"$285,000",$285K,"104 S Blackfoot Rd, Payson, AZ 85541",2.0,1.0,1144.0,174 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/0171ab2ffac04c121869563ec019a2d9-zillow_web_48_23.jpg,DeLex Realty - PAYSON,15088538000,34.268005,-110.901634,7439101.0,104 S Blackfoot Rd,85541,Payson,AZ,34.268005,-110.901634,285000.0,1714374000000.0,1.0,2.0,1144.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1900.0,True,"$14,900 (Apr 29)",False,False,FOR_SALE,285000.0,-14900.0,15088538000.0,True,False,False,USD,USA,188433.0,0.25,acres,False,267800.0,,,,,,,,,,,,,,,,,,,
2061907560,ForSale,New Construction,https://photos.zillowstatic.com/fp/624fcfaf9888018fe0a00fce9496672a-p_e.jpg,True,/homedetails/2265-Willow-Way-Pinetop-AZ-85935/2061907560_zpid/,FOR_SALE,New construction,"$725,000",$725K,"2265 Willow Way, Pinetop, AZ 85935",3.0,3.0,1829.0,1 day on Zillow,daysOnZillow,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Advantage Realty Professionals - Show Low,143336000,34.119682,-109.9585,2061907560.0,2265 Willow Way,85935,Pinetop,AZ,34.119682,-109.9585,725000.0,,3.0,3.0,1829.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1300.0,,,False,False,FOR_SALE,725000.0,,143336000.0,True,False,False,USD,USA,,10018.8,sqft,False,,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,
81999549,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/acd8416ace384b60d95c7985f3532bbf-p_e.jpg,True,/homedetails/701-S-Reynolds-Ln-Show-Low-AZ-85901/81999549_zpid/,FOR_SALE,House for sale,"$450,000",$450K,"701 S Reynolds Ln, Show Low, AZ 85901",3.0,2.0,1534.0,178 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,"Mountain Retreat Realty Experts, LLC",15431762000,34.243176,-110.02749,81999549.0,701 S Reynolds Ln,85901,Show Low,AZ,34.243176,-110.02749,450000.0,1714892400000.0,2.0,3.0,1534.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2199.0,True,"$12,500 (May 5)",False,False,FOR_SALE,450000.0,-12500.0,15431762000.0,True,False,False,USD,USA,317485.0,7405.2,sqft,False,427900.0,,,,,,,,,,,,,,,,,,,
55571161,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1a4e82d3ef61083847a5f8bc88802a20-p_e.jpg,True,/homedetails/49161-N-Highway-288-Young-AZ-85554/55571161_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"49161 N Highway 288, Young, AZ 85554",3.0,2.0,2428.0,53 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/0171ab2ffac04c121869563ec019a2d9-zillow_web_48_23.jpg,RAMBO REALTY & INVESTMENT,4581495000,34.109093,-110.930016,55571161.0,49161 N Highway 288,85554,Young,AZ,34.109093,-110.930016,550000.0,,2.0,3.0,2428.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2700.0,True,,False,False,FOR_SALE,550000.0,,4581495000.0,True,False,False,USD,USA,264401.0,4.6,acres,False,514100.0,,,,,,,,,,,,,,,,,,,
8402683,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f852bb623fe21f232164e394da2bc7e7-p_e.jpg,True,/homedetails/2892-Pine-Rim-Rd-Overgaard-AZ-85933/8402683_zpid/,FOR_SALE,Home for sale,"$349,000",$349K,"2892 Pine Rim Rd, Overgaard, AZ 85933",3.0,2.0,1406.0,46 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,West USA Realty - Scottsdale,4047550000,34.405342,-110.575966,8402683.0,2892 Pine Rim Rd,85933,Overgaard,AZ,34.405342,-110.575966,349000.0,1715929200000.0,2.0,3.0,1406.0,MANUFACTURED,FOR_SALE,-1.0,False,False,2100.0,True,"$15,000 (May 17)",False,False,FOR_SALE,349000.0,-15000.0,4047550000.0,True,False,False,USD,USA,59351.0,0.47878055555555554,acres,False,337600.0,,,,,,,,,,,,,,,,,,,
2055872484,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/38ec0b2a7cb3299d72b9fcca620d4e18-p_e.jpg,True,/homedetails/19-N-3130th-Vernon-AZ-85940/2055872484_zpid/,FOR_SALE,House for sale,"$279,000",$279K,"19 N 3130th, Vernon, AZ 85940",3.0,2.0,1340.0,283 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,SEI Real Estate Professionals,24534561000,34.279285,-109.74067,2055872484.0,19 N 3130th,85940,Vernon,AZ,34.279285,-109.74067,279000.0,1702627200000.0,2.0,3.0,1340.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1599.0,True,,False,False,FOR_SALE,279000.0,-6000.0,24534561000.0,True,False,False,USD,USA,,1.17,acres,False,268200.0,Listing provided by ARMLS,,,,,,,,,,,,,,,,,,
7349669,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b24ee3815e1c8b34f2747ed521cb3267-p_e.jpg,True,/homedetails/392-N-Harless-St-Eagar-AZ-85925/7349669_zpid/,FOR_SALE,House for sale,"$265,000",$265K,"392 N Harless St, Eagar, AZ 85925",3.0,2.0,1785.0,143 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,"Greer Land & Investments, LLC",12415975000,34.11798,-109.29388,7349669.0,392 N Harless St,85925,Eagar,AZ,34.11798,-109.29388,265000.0,1715324400000.0,2.0,3.0,1785.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1650.0,True,"$20,000 (May 10)",False,False,FOR_SALE,265000.0,-20000.0,12415975000.0,True,False,False,USD,USA,143848.0,9147.6,sqft,False,247200.0,,,,,,,,,,,,,,,,,,,
119078167,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3df15a6a98f515f466472a57183260b0-p_e.jpg,True,/homedetails/7151-Darlene-Ln-Snowflake-AZ-85937/119078167_zpid/,FOR_SALE,Lot / Land for sale,"$225,000",$225K,"7151 Darlene Ln, Snowflake, AZ 85937",,,,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,West USA Realty - Snowflake,161092000,34.56408,-110.09203,119078167.0,7151 Darlene Ln,85937,Snowflake,AZ,34.56408,-110.09203,225000.0,,,,,LOT,FOR_SALE,-1.0,False,False,1200.0,True,,False,False,FOR_SALE,225000.0,,161092000.0,True,False,False,USD,USA,341050.0,10.15,acres,False,,,,,,,,10.15 acres,,,,,,,,,,,,
48137501,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/92a15bbf5bf3d96af021f2baf57f2c63-p_e.jpg,True,/homedetails/3281-W-Falling-Leaf-Rd-Show-Low-AZ-85901/48137501_zpid/,FOR_SALE,House for sale,"$1,180,000",$1.18M,"3281 W Falling Leaf Rd, Show Low, AZ 85901",4.0,4.0,3136.0,Composite low maintenance siding,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Torreon Realty,8039452000,34.23466,-110.07806,48137501.0,3281 W Falling Leaf Rd,85901,Show Low,AZ,34.23466,-110.07806,1180000.0,1716015600000.0,4.0,4.0,3136.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4681.0,True,"$97,000 (May 18)",False,False,FOR_SALE,1180000.0,-97000.0,8039452000.0,True,False,False,USD,USA,863497.0,0.74,acres,False,1110600.0,,,,,,,,,,,,,,,,,,,
133768870,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/87e58439eaeafe99620723a16160b34f-p_e.jpg,True,/homedetails/1420-N-Hidden-Hollow-Ln-Show-Low-AZ-85901/133768870_zpid/,FOR_SALE,House for sale,"$635,000",$635K,"1420 N Hidden Hollow Ln, Show Low, AZ 85901",4.0,2.0,2430.0,8 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,"Mountain Retreat Realty Experts, LLC",777582000,34.262024,-110.079056,133768870.0,1420 N Hidden Hollow Ln,85901,Show Low,AZ,34.262024,-110.079056,635000.0,,2.0,4.0,2430.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2900.0,True,,False,False,FOR_SALE,635000.0,,777582000.0,True,False,False,USD,USA,532343.0,0.25,acres,False,625300.0,,,,,,,,,,,,,,,,,,,
61799566,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/85c18196e12ee215daab2c9150562bef-p_e.jpg,True,/homedetails/4791-W-Stage-Coach-Trl-Show-Low-AZ-85901/61799566_zpid/,FOR_SALE,House for sale,"$599,450",$599K,"4791 W Stage Coach Trl, Show Low, AZ 85901",3.0,2.0,1600.0,"Price cut: $9,000 (May 28)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Realty Executives Arizona Territory - Pinetop,4920442000,34.262943,-110.09679,61799566.0,4791 W Stage Coach Trl,85901,Show Low,AZ,34.262943,-110.09679,599450.0,1716879600000.0,2.0,3.0,1600.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2199.0,True,"$9,000 (May 28)",False,False,FOR_SALE,599450.0,-9000.0,4920442000.0,True,False,False,USD,USA,505030.0,8712.0,sqft,False,574300.0,,,,,,,,,,,,,,,,,,,
8418927,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/887bce4c5a91448bb9923ca1cee5d5f8-p_e.jpg,True,/homedetails/1719-Anglers-Rd-Lakeside-AZ-85929/8418927_zpid/,FOR_SALE,House for sale,"$295,000",$295K,"1719 Anglers Rd, Lakeside, AZ 85929",2.0,1.0,948.0,16 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,West USA Realty - Pinetop,1421997000,34.141228,-109.973526,8418927.0,1719 Anglers Rd,85929,Lakeside,AZ,34.141228,-109.973526,295000.0,,1.0,2.0,948.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1550.0,True,,False,False,FOR_SALE,295000.0,,1421997000.0,True,False,False,USD,USA,133430.0,4791.6,sqft,False,281300.0,,,,,,,,,,,,,,,,,,,
71334806,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0b24e7015c9b9e1db6854bbb8f53cfe1-p_e.jpg,True,/homedetails/8502-Cannon-Blvd-Show-Low-AZ-85901/71334806_zpid/,FOR_SALE,House for sale,"$260,000",$260K,"8502 Cannon Blvd, Show Low, AZ 85901",2.0,1.0,1008.0,122 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Advantage Realty Professionals - Lakeside,10584104000,34.34861,-109.98269,71334806.0,8502 Cannon Blvd,85901,Show Low,AZ,34.34861,-109.98269,260000.0,1714114800000.0,1.0,2.0,1008.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1800.0,True,"$10,000 (Apr 26)",False,False,FOR_SALE,260000.0,-10000.0,10584104000.0,True,False,False,USD,USA,130840.0,9147.6,sqft,False,255700.0,,,,,,,,,,,,,,,,,,,
7382470,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7d06587b47e4315d8b2b8899fa634a30-p_e.jpg,True,/homedetails/1544-Mineral-Dr-Forest-Lakes-AZ-85931/7382470_zpid/,FOR_SALE,House for sale,"$1,300,000",$1.30M,"1544 Mineral Dr, Forest Lakes, AZ 85931",4.0,3.0,2600.0,8 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/0171ab2ffac04c121869563ec019a2d9-zillow_web_48_23.jpg,"WEST USA REALTY, INC. - FOUNTAIN HILLS",755923000,34.33906,-110.788475,7382470.0,1544 Mineral Dr,85931,Forest Lakes,AZ,34.33906,-110.788475,1300000.0,,3.0,4.0,2600.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2999.0,True,,False,False,FOR_SALE,1300000.0,,755923000.0,True,False,False,USD,USA,616077.0,1.01,acres,False,1311400.0,,,,,,,,,,,,,,,,,,,
7382283,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6f6f21bf07005b38807e1e31d7c688a2-p_e.jpg,True,/homedetails/2975-Scout-Trl-Happy-Jack-AZ-86024/7382283_zpid/,FOR_SALE,House for sale,"$379,900",$380K,"2975 Scout Trl, Happy Jack, AZ 86024",2.0,1.0,1362.0,86 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/0171ab2ffac04c121869563ec019a2d9-zillow_web_48_23.jpg,West USA Realty,7493390000,34.651943,-111.10904,7382283.0,2975 Scout Trl,86024,Happy Jack,AZ,34.651943,-111.10904,379900.0,1715238000000.0,1.0,2.0,1362.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1949.0,True,"$20,050 (May 9)",False,False,FOR_SALE,379900.0,-20050.0,7493390000.0,True,False,False,USD,USA,348724.0,1.03,acres,False,358800.0,,,,,,,,,,,,,,,,,,,
299416475,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eb2af5726281c9e365189f4b9f3eeeea-p_e.jpg,True,/homedetails/7815-Jacamar-Ln-Woodruff-AZ-85942/299416475_zpid/,FOR_SALE,Home for sale,"$234,900",$235K,"7815 Jacamar Ln, Woodruff, AZ 85942",5.0,2.0,1678.0,16 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,SEI Real Estate Professionals - Holbrook,1462488000,34.78868,-110.04096,299416475.0,7815 Jacamar Ln,85942,Woodruff,AZ,34.78868,-110.04096,234900.0,,2.0,5.0,1678.0,MANUFACTURED,FOR_SALE,-1.0,False,False,2772.0,True,,False,False,FOR_SALE,234900.0,,1462488000.0,True,False,False,USD,USA,96553.0,1.0472,acres,False,233000.0,,,,,,,,,,,,,,,,,,,
350131044,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/757aaf77e4a951de42ab0880723512dd-p_e.jpg,True,/homedetails/2-N-2147th-Alpine-AZ-85920/350131044_zpid/,FOR_SALE,House for sale,"$675,000",$675K,"2 N 2147th, Alpine, AZ 85920",3.0,3.0,1955.0,17 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Delex Realty - Alpine,1526086000,33.82124,-109.11124,350131044.0,2 N 2147th,85920,Alpine,AZ,33.82124,-109.11124,675000.0,,3.0,3.0,1955.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1849.0,True,,False,False,FOR_SALE,675000.0,,1526086000.0,True,False,False,USD,USA,,4.34,acres,False,644000.0,,,,,,,,,,,,,,,,,,,
194890909,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/05e4005428a819d0e7cc09b0444a0a65-p_e.jpg,True,/homedetails/19-Dora-Ave-Reserve-NM-87830/194890909_zpid/,FOR_SALE,House for sale,"$200,000",$200K,"19 Dora Ave, Reserve, NM 87830",4.0,3.0,2257.0,313 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,27109427000,33.710186,-108.76482,194890909.0,19 Dora Ave,87830,Reserve,NM,33.710186,-108.76482,200000.0,1706860800000.0,3.0,4.0,2257.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,200000.0,-50000.0,27109427000.0,True,False,False,USD,USA,,0.7699999999999999,acres,False,,,,,,,,,,,,,,,,,,,,
2068383358,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e1bac06377e217ffc441e1a61c9e74ba-p_e.jpg,True,/homedetails/3161-N-Eagles-Creek-Dr-Show-Low-AZ-85901/2068383358_zpid/,FOR_SALE,House for sale,"$549,900",$550K,"3161 N Eagles Creek Dr, Show Low, AZ 85901",2.0,2.0,1671.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Realty Executives Arizona Territory,140473000,34.278675,-110.0941,2068383358.0,3161 N Eagles Creek Dr,85901,Show Low,AZ,34.278675,-110.0941,549900.0,,2.0,2.0,1671.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2400.0,True,,False,False,FOR_SALE,549900.0,,140473000.0,True,False,False,USD,USA,,8276.4,sqft,False,,,,,,,,,,,,,,,,,,,,
7436548,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/615af037dcb409bd1214e2b56b7e95d7-p_e.jpg,True,/homedetails/131-E-Jackshoe-Trl-Payson-AZ-85541/7436548_zpid/,FOR_SALE,House for sale,"$689,000",$689K,"131 E Jackshoe Trl, Payson, AZ 85541",4.0,4.0,3000.0,203 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,HomeSmart,33346797000,34.363102,-111.18448,7436548.0,131 E Jackshoe Trl,85541,Payson,AZ,34.363102,-111.18448,689000.0,1714719600000.0,4.0,4.0,3000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,"$6,000 (May 3)",False,False,FOR_SALE,689000.0,-6000.0,33346797000.0,True,False,False,USD,USA,406854.0,1.025,acres,False,,Listing provided by ARMLS,,,,,,,,,,,,,,,,,,
2071998840,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/914da1cde90c32691b92559f0958143b-p_e.jpg,True,/homedetails/2-County-Road-5035-Concho-AZ-85924/2071998840_zpid/,FOR_SALE,Lot / Land for sale,"$36,000",$36K,"2 County Road 5035, Concho, AZ 85924",,,,176 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Realty Executives Arizona Territory,15283071000,34.47406,-109.597084,2071998840.0,2 County Road 5035,85924,Concho,AZ,34.47406,-109.597084,36000.0,1694415600000.0,,,,LOT,FOR_SALE,-1.0,False,False,999.0,True,,False,False,FOR_SALE,36000.0,-1500.0,15283071000.0,True,False,False,USD,USA,,36.1,acres,False,,,,,,,,36.1 acres,,,,,,,,,,,,
7383713,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a1454d30fec643a7ab849992b7f96437-p_e.jpg,True,/homedetails/2495-Hopi-Dr-Happy-Jack-AZ-86024/7383713_zpid/,FOR_SALE,House for sale,"$595,000",$595K,"2495 Hopi Dr, Happy Jack, AZ 86024",4.0,3.0,2880.0,23 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,eXp Realty,1983088000,34.645245,-111.12481,7383713.0,2495 Hopi Dr,86024,Happy Jack,AZ,34.645245,-111.12481,595000.0,,3.0,4.0,2880.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,595000.0,,1983088000.0,True,False,False,USD,USA,475078.0,0.854040404040404,acres,False,,Listing provided by ARMLS,,,,,,,,,,,,,,,,,,
124165664,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c3eed8d02d8b61c73727eb09b5e1346c-p_e.jpg,True,/homedetails/793-Bills-Loop-Forest-Lakes-AZ-85931/124165664_zpid/,FOR_SALE,House for sale,"$825,000",$825K,"793 Bills Loop, Forest Lakes, AZ 85931",7.0,3.0,2264.0,30 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,DPR Realty LLC,3366010000,34.332264,-110.78364,124165664.0,793 Bills Loop,85931,Forest Lakes,AZ,34.332264,-110.78364,825000.0,,3.0,7.0,2264.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,825000.0,,3366010000.0,True,False,False,USD,USA,539840.0,1.0375,acres,False,,Listing provided by ARMLS,,,,,,,,,,,,,,,,,,
54218246,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c113ad5f2ed0459d6518fbb196986bc5-p_e.jpg,True,/homedetails/4535-Springer-Cir-Snowflake-AZ-85937/54218246_zpid/,FOR_SALE,Home for sale,"$299,000",$299K,"4535 Springer Cir, Snowflake, AZ 85937",3.0,2.0,1568.0,71 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,eXp Realty LLC,6193687000,34.53794,-110.031586,54218246.0,4535 Springer Cir,85937,Snowflake,AZ,34.53794,-110.031586,299000.0,,2.0,3.0,1568.0,MANUFACTURED,FOR_SALE,-1.0,False,False,2250.0,True,,False,False,FOR_SALE,299000.0,,6193687000.0,True,False,False,USD,USA,112059.0,6.21,acres,False,288200.0,,,,,,,,,,,,,,,,,,,
55570955,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/64620d342c371ddf693e0faa4b786313-p_e.jpg,True,/homedetails/1004-E-Thornwood-Dr-Globe-AZ-85501/55570955_zpid/,FOR_SALE,House for sale,"$499,900",$500K,"1004 E Thornwood Dr, Globe, AZ 85501",4.0,3.0,2382.0,Sprawling backyard,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,7596023000,33.387203,-110.77104,55570955.0,1004 E Thornwood Dr,85501,Globe,AZ,33.387203,-110.77104,499900.0,1716274800000.0,3.0,4.0,2382.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2600.0,True,"$20,100 (May 21)",False,False,FOR_SALE,499900.0,-20100.0,7596023000.0,True,False,False,USD,USA,298054.0,0.51,acres,False,465500.0,,,,,,,,,,,,,,,,,,,
7436347,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/33125787750376e5962095f7e6fad954-p_e.jpg,True,/homedetails/255-W-Thompson-Rd-Payson-AZ-85541/7436347_zpid/,FOR_SALE,House for sale,"$300,000",$300K,"255 W Thompson Rd, Payson, AZ 85541",3.0,2.0,1056.0,32 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/0171ab2ffac04c121869563ec019a2d9-zillow_web_48_23.jpg,ERA YOUNG REALTY-PAYSON,2840292000,34.317936,-111.1386,7436347.0,255 W Thompson Rd,85541,Payson,AZ,34.317936,-111.1386,300000.0,,2.0,3.0,1056.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,300000.0,,2840292000.0,True,False,False,USD,USA,230541.0,6098.400000000001,sqft,False,,,,,,,,,,,,,,,,,,,,
8410136,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0c3802652e9a445773178daa8b5a3d94-p_e.jpg,True,/homedetails/221-W-Oliver-St-Show-Low-AZ-85901/8410136_zpid/,FOR_SALE,House for sale,"$289,000",$289K,"221 W Oliver St, Show Low, AZ 85901",3.0,2.0,1382.0,"Price cut: $5,000 (May 28)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Shalamar Realty - Show Low (Main),2007938000,34.2461,-110.04471,8410136.0,221 W Oliver St,85901,Show Low,AZ,34.2461,-110.04471,289000.0,1716879600000.0,2.0,3.0,1382.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1875.0,True,"$5,000 (May 28)",False,False,FOR_SALE,289000.0,-5000.0,2007938000.0,True,False,False,USD,USA,18900.0,10454.4,sqft,False,270700.0,,,,,,,,,,,,,,,,,,,
