zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.priceReduction,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.priceChange,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,availabilityDate,hdpData.homeInfo.unit,info2String,info6String,lotId,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,lotAreaString
12772845,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1f63e16fca5e1ab2e1062937ce82d346-p_e.jpg,True,/homedetails/359-E-Coatsville-Ave-Salt-Lake-City-UT-84115/12772845_zpid/,FOR_SALE,House for sale,"$595,000",$595K,"359 E Coatsville Ave, Salt Lake City, UT 84115",3.0,1.0,1467.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"Homeworks Property Lab, LLC",280417000,40.73169,-111.88066,12772845.0,359 E Coatsville Ave,84115,Salt Lake City,UT,40.73169,-111.88066,595000.0,,1.0,3.0,1467.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2294.0,True,,False,False,FOR_SALE,595000.0,,280417000.0,True,False,False,USD,USA,399900.0,5662.8,sqft,False,606500.0,,,,,,,,,,,,,,,,,,,,,,,,
12709798,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1ba852f83a6f570f3f97873ea32148f0-p_e.jpg,True,/homedetails/1450-N-Baroness-Pl-Salt-Lake-City-UT-84116/12709798_zpid/,FOR_SALE,House for sale,"$384,900",$385K,"1450 N Baroness Pl, Salt Lake City, UT 84116",5.0,3.0,2432.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Dimension Realty Services,280735000,40.80135,-111.939575,12709798.0,1450 N Baroness Pl,84116,Salt Lake City,UT,40.80135,-111.939575,384900.0,,3.0,5.0,2432.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2125.0,True,,False,False,FOR_SALE,384900.0,,280735000.0,True,False,False,USD,USA,333400.0,8712.0,sqft,False,405900.0,,,,,,,,,,,,,,,,,,,,,,,,
12017417,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6df4b6d86ff4c64abc14f4b2aa73ae54-p_e.jpg,True,/homedetails/1218-N-Maple-St-Huntsville-UT-84317/12017417_zpid/,FOR_SALE,House for sale,"$1,350,000",$1.35M,"1218 N Maple St, Huntsville, UT 84317",4.0,3.0,4356.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,ERA Brokers Consolidated (Ogden),107616000,41.281242,-111.726265,12017417.0,1218 N Maple St,84317,Huntsville,UT,41.281242,-111.726265,1350000.0,,3.0,4.0,4356.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4583.0,True,,False,False,FOR_SALE,1350000.0,,107616000.0,True,False,False,USD,USA,962124.0,4.83,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,
89097849,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3f486601632312413942c39aaac45706-p_e.jpg,True,/homedetails/2013-N-River-View-Cir-Huntsville-UT-84317/89097849_zpid/,FOR_SALE,House for sale,"$849,500",$850K,"2013 N River View Cir, Huntsville, UT 84317",4.0,3.0,3130.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Real Estate Essentials,194016000,41.294254,-111.65096,89097849.0,2013 N River View Cir,84317,Huntsville,UT,41.294254,-111.65096,849500.0,,3.0,4.0,3130.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4250.0,True,,False,False,FOR_SALE,849500.0,,194016000.0,True,False,False,USD,USA,,7.68,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,
12757010,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b287611e78f041813757cf1084e22d74-p_e.jpg,True,/homedetails/366-E-800-S-Salt-Lake-City-UT-84111/12757010_zpid/,FOR_SALE,House for sale,"$549,000",$549K,"366 E 800 S, Salt Lake City, UT 84111",4.0,2.0,1727.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Berkshire Hathaway HomeServices Utah Properties (North Salt Lake),280738000,40.751625,-111.88028,12757010.0,366 E 800 S,84111,Salt Lake City,UT,40.751625,-111.88028,549000.0,,2.0,4.0,1727.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2149.0,True,,False,False,FOR_SALE,549000.0,,280738000.0,True,False,False,USD,USA,425400.0,3484.8,sqft,False,559000.0,,,,,,,,,,,,,,,,,,,,,,,,
12898422,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4d1be9dea6099834c86de077994bc781-p_e.jpg,True,/homedetails/9917-S-Heavenly-Cir-South-Jordan-UT-84095/12898422_zpid/,FOR_SALE,House for sale,"$1,275,000",$1.28M,"9917 S Heavenly Cir, South Jordan, UT 84095",7.0,5.0,6535.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Presidio Real Estate (South Valley),278753000,40.571156,-111.92412,12898422.0,9917 S Heavenly Cir,84095,South Jordan,UT,40.571156,-111.92412,1275000.0,,5.0,7.0,6535.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4587.0,True,,False,False,FOR_SALE,1275000.0,,278753000.0,True,False,False,USD,USA,1094800.0,0.8300000000000001,acres,False,1281800.0,,,,,,,,,,,,,,,,,,,,,,,,
2054988553,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/57cf2d8e00ed0235e74bdb49ef53a136-p_e.jpg,True,/homedetails/2051-W-Canyon-View-Dr-S-Saint-George-UT-84770/2054988553_zpid/,FOR_SALE,Multi-family home for sale,"$44,900",$45K,"2051 W Canyon View Dr S, Saint George, UT 84770",3.0,2.0,1038.0,8 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Realtypath LLC (Allegiant),5896982000,37.090347,-113.626045,2054988553.0,2051 W Canyon View Dr S,84770,Saint George,UT,37.090347,-113.626045,44900.0,,2.0,3.0,1038.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,1525.0,True,,False,False,FOR_SALE,44900.0,,5896982000.0,True,False,False,USD,USA,,1306.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,
123758024,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1a26581e53b5370654a32327ca39a683-p_e.jpg,True,/homedetails/370-Crestview-Dr-Park-City-UT-84098/123758024_zpid/,FOR_SALE,House for sale,"$2,235,000",$2.24M,"370 Crestview Dr, Park City, UT 84098",4.0,2.0,2800.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,KW Park City Keller Williams Real Estate,403815000,40.748802,-111.61826,123758024.0,370 Crestview Dr,84098,Park City,UT,40.748802,-111.61826,2235000.0,,2.0,4.0,2800.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,2235000.0,,403815000.0,True,False,False,USD,USA,1063266.0,10454.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,
2067461534,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/269ba24a015a217aab8f1d9692878190-p_e.jpg,True,/homedetails/20-S-200th-St-E-Springville-UT-84663/2067461534_zpid/,FOR_SALE,House for sale,"$375,000",$375K,"20 S 200th St E, Springville, UT 84663",2.0,1.0,1254.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Century 21 Everest,453217000,40.166264,-111.6073,2067461534.0,20 S 200th St E,84663,Springville,UT,40.166264,-111.6073,375000.0,,1.0,2.0,1254.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1300.0,True,,False,False,FOR_SALE,375000.0,,453217000.0,True,False,False,USD,USA,,3484.8,sqft,False,373000.0,,,,,,,,,,,,,,,,,,,,,,,,
68884283,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e0763a2bb1ba31f68b9062a78f27e9cb-p_e.jpg,True,/homedetails/145-S-Crystal-Lakes-Dr-UNIT-72-St-George-UT-84770/68884283_zpid/,FOR_SALE,House for sale,"$1,395,000",$1.40M,"145 S Crystal Lakes Dr UNIT 72, St George, UT 84770",4.0,5.0,5432.0,15 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,HENDERSON REAL ESTATE LLC,55336000,37.106346,-113.62799,68884283.0,145 S Crystal Lakes Dr UNIT 72,84770,St George,UT,37.106346,-113.62799,1395000.0,,5.0,4.0,5432.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4276.0,True,,False,False,FOR_SALE,1395000.0,,55336000.0,True,False,False,USD,USA,944000.0,5662.8,sqft,False,1394500.0,,,,,,,,,,,,Unit 72,,,,,,,,,,,,
11917842,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/17ca4a04854dcc48b9d81df67b6ae911-p_e.jpg,True,/homedetails/1085-W-1050-N-Mapleton-UT-84664/11917842_zpid/,FOR_SALE,House for sale,"$675,000",$675K,"1085 W 1050 N, Mapleton, UT 84664",5.0,3.0,4135.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Coldwell Banker Realty (Provo-Orem-Sundance),280417000,40.139202,-111.59216,11917842.0,1085 W 1050 N,84664,Mapleton,UT,40.139202,-111.59216,675000.0,,3.0,5.0,4135.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2246.0,True,,False,False,FOR_SALE,675000.0,,280417000.0,True,False,False,USD,USA,549200.0,0.48,acres,False,682800.0,,,,,,,,,,,,,,,,,,,,,,,,
245630577,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/180a184f29ca85540bea17a7f80929e6-p_e.jpg,True,/homedetails/890-Logan-Rd-Winnemucca-NV-89445/245630577_zpid/,FOR_SALE,ACTIVE,"$129,900",$130K,"890 Logan Rd, Winnemucca, NV 89445",2.0,1.0,1008.0,47 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/9af61b1bf252f359c8ce7654c6384403-zillow_web_48_23.jpg,Cowboy Country Realty,4136440000,40.81271,-117.753494,245630577.0,890 Logan Rd,89445,Winnemucca,NV,40.81271,-117.753494,129900.0,,1.0,2.0,1008.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1500.0,True,,False,False,FOR_SALE,129900.0,,4136440000.0,True,False,False,USD,USA,72791.0,35.54,acres,False,116300.0,,,,,,,,,,,2024-04-12 00:00:00,,,,,,,,,,,,,
125128287,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/54bf90b46058496826a3fe24190db8ad-p_e.jpg,True,/homedetails/2012-W-Cougar-Rock-Cir-Saint-George-UT-84770/125128287_zpid/,FOR_SALE,House for sale,"$2,250,000",$2.25M,"2012 W Cougar Rock Cir, Saint George, UT 84770",4.0,5.0,3219.0,16 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"ENTRADA REALTY, LLC",59600000,37.154255,-113.62711,125128287.0,2012 W Cougar Rock Cir,84770,Saint George,UT,37.154255,-113.62711,2250000.0,,5.0,4.0,3219.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,7906.0,True,,False,False,FOR_SALE,2250000.0,,59600000.0,True,False,False,USD,USA,1870100.0,0.55,acres,False,2249600.0,,,,,,,,,,,,,,,,,,,,,,,,
2064325663,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c50bc0dc2e42a05fb4b4d438c1c88a92-p_e.jpg,True,/homedetails/3705-N-Rays-Navajo-Vw-Duck-Creek-Village-UT-84762/2064325663_zpid/,FOR_SALE,House for sale,"$217,500",$218K,"3705 N Rays Navajo Vw, Duck Creek Village, UT 84762",2.0,2.0,1759.0,17 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Coldwell Banker Majestic Mtn R,1544826000,37.52405,-112.807076,2064325663.0,3705 N Rays Navajo Vw,84762,Duck Creek Village,UT,37.52405,-112.807076,217500.0,,2.0,2.0,1759.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2199.0,True,,False,False,FOR_SALE,217500.0,,1544826000.0,True,False,False,USD,USA,,,,False,203600.0,,,,,,,,,,,,,,,,,,,,,,,,
11986739,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f888849cebe0b6ecb760628847ae8e4f-p_e.jpg,True,/homedetails/5608-S-5500-W-Hooper-UT-84315/11986739_zpid/,FOR_SALE,House for sale,"$500,000",$500K,"5608 S 5500 W, Hooper, UT 84315",4.0,3.0,1907.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"Realife Realty, LLC",367363000,41.161903,-112.112404,11986739.0,5608 S 5500 W,84315,Hooper,UT,41.161903,-112.112404,500000.0,,3.0,4.0,1907.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2400.0,True,,False,False,FOR_SALE,500000.0,,367363000.0,True,False,False,USD,USA,456000.0,0.52,acres,False,501400.0,,,,,,,,,,,,,,,,,,,,,,,,
12717085,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cf626058fdd566ba3d75223dc8fdc1de-p_e.jpg,True,/homedetails/939-N-Terrace-Hills-Dr-Salt-Lake-City-UT-84103/12717085_zpid/,FOR_SALE,House for sale,"$1,750,000",$1.75M,"939 N Terrace Hills Dr, Salt Lake City, UT 84103",4.0,4.0,3584.0,"Price increase: $835,000 (May 29)",priceIncrease,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Align Complete Real Estate Services (900 South),366817000,40.789158,-111.86289,12717085.0,939 N Terrace Hills Dr,84103,Salt Lake City,UT,40.789158,-111.86289,1750000.0,1716966000000.0,4.0,4.0,3584.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,5043.0,True,,False,False,FOR_SALE,1750000.0,835000.0,366817000.0,True,False,False,USD,USA,979200.0,0.26,acres,False,1798800.0,,,,,,,,,,,,,,,,,,,,,,,,
111039234,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/179d3b7f0ddbd063cadbc7e0c7ef2058-p_e.jpg,True,/homedetails/1085-S-Orchard-Dr-Bountiful-UT-84010/111039234_zpid/,FOR_SALE,House for sale,"$485,000",$485K,"1085 S Orchard Dr, Bountiful, UT 84010",4.0,2.0,1840.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"New Place Realty, Inc",280738000,40.878597,-111.873024,111039234.0,1085 S Orchard Dr,84010,Bountiful,UT,40.878597,-111.873024,485000.0,,2.0,4.0,1840.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2100.0,True,,False,False,FOR_SALE,485000.0,,280738000.0,True,False,False,USD,USA,415000.0,0.36,acres,False,494300.0,,,,,,,,,,,,,,,,,,,,,,,,
75937040,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e73c0ddfa49e7acaae1ed54386ee0dd1-p_e.jpg,True,/homedetails/481-E-Teancum-Ct-Heber-UT-84032/75937040_zpid/,FOR_SALE,House for sale,"$2,200,000",$2.20M,"481 E Teancum Ct, Heber, UT 84032",6.0,6.0,5004.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,Equity RE (Luxury Group),144615000,40.474373,-111.40599,75937040.0,481 E Teancum Ct,84032,Heber,UT,40.474373,-111.40599,2200000.0,,6.0,6.0,5004.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,7284.0,True,,False,False,FOR_SALE,2200000.0,,144615000.0,True,False,False,USD,USA,1088284.0,6.03,acres,False,2198700.0,,,,,,,,,,,,,,,,,,,,,,,,
117644734,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/df061d45b773d11cdeb780a7e150be4e-p_e.jpg,True,/homedetails/1263-E-Chapman-Ct-Alpine-UT-84004/117644734_zpid/,FOR_SALE,House for sale,"$6,400,000",$6.40M,"1263 E Chapman Ct, Alpine, UT 84004",9.0,7.0,13354.0,9 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,ERA Brokers Consolidated (Utah,922215000,40.441658,-111.75581,117644734.0,1263 E Chapman Ct,84004,Alpine,UT,40.441658,-111.75581,6400000.0,,7.0,9.0,13354.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,26253.0,True,,False,False,FOR_SALE,6400000.0,,922215000.0,True,False,False,USD,USA,1033400.0,0.9199999999999999,acres,False,6141200.0,,,,,,,,,,,,,,,,,,,,,,,,
335618882,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1afaa5a2eaf1c49fe04bec49fffbd318-p_e.jpg,True,/homedetails/2488-E-Cobalt-Dr-Saint-George-UT-84790/335618882_zpid/,FOR_SALE,House for sale,"$2,500,000",$2.50M,"2488 E Cobalt Dr, Saint George, UT 84790",3.0,4.0,4648.0,17 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,EXP REALTY LLC (So Utah),63566000,37.078842,-113.53315,335618882.0,2488 E Cobalt Dr,84790,Saint George,UT,37.078842,-113.53315,2500000.0,,4.0,3.0,4648.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,9569.0,True,,False,False,FOR_SALE,2500000.0,,63566000.0,True,False,False,USD,USA,2006300.0,0.47000000000000003,acres,False,2497600.0,,,,,,,,,,,,,,,,,,,,,,,,
245824148,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9a7b29c27382d0605cb5e204bc355603-p_e.jpg,True,/homedetails/1645-S-Ridgeline-Dr-Heber-UT-84032/245824148_zpid/,FOR_SALE,House for sale,"$750,000",$750K,"1645 S Ridgeline Dr, Heber, UT 84032",4.0,3.0,3052.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,Century 21 Everest,231015000,40.491436,-111.28899,245824148.0,1645 S Ridgeline Dr,84032,Heber,UT,40.491436,-111.28899,750000.0,,3.0,4.0,3052.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3499.0,True,,False,False,FOR_SALE,750000.0,,231015000.0,True,False,False,USD,USA,450354.0,1.1,acres,False,752300.0,,,,,,,,,,,,,,,,,,,,,,,,
18879959,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eb56abfea37382453337815bdc209a20-p_e.jpg,True,/homedetails/140-Iris-Dr-Bishop-CA-93514/18879959_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"140 Iris Dr, Bishop, CA 93514",2.0,1.0,1238.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,160661000,37.23828,-118.59759,18879959.0,140 Iris Dr,93514,Bishop,CA,37.23828,-118.59759,475000.0,,1.0,2.0,1238.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1800.0,True,,False,False,FOR_SALE,475000.0,,160661000.0,True,False,False,USD,USA,299258.0,10454.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,
190462699,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8a4e8cc52350d188e6aacc5ea091a3fd-p_e.jpg,True,/homedetails/3163-W-Willow-Reed-Dr-Lehi-UT-84043/190462699_zpid/,FOR_SALE,House for sale,"$649,900",$650K,"3163 W Willow Reed Dr, Lehi, UT 84043",5.0,3.0,3333.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"Prime Real Estate Experts, LLC",280417000,40.383297,-111.90008,190462699.0,3163 W Willow Reed Dr,84043,Lehi,UT,40.383297,-111.90008,649900.0,,3.0,5.0,3333.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2194.0,True,,False,False,FOR_SALE,649900.0,,280417000.0,True,False,False,USD,USA,405400.0,9147.6,sqft,False,656400.0,,,,,,,,,,,,,,,,,,,,,,,,
2069212457,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4e031764b2db3e5fc928d2edee5ed0f5-p_e.jpg,True,/homedetails/3705-N-Ray's-Navajo-View-Duck-Creek-Village-UT-84762/2069212457_zpid/,FOR_SALE,House for sale,"$217,500",$218K,"3705 N Ray's Navajo View, Duck Creek Village, UT 84762",2.0,2.0,1759.0,17 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,1549315000,37.52413,-112.8072,2069212457.0,3705 N Ray's Navajo View,84762,Duck Creek Village,UT,37.52413,-112.8072,217500.0,,2.0,2.0,1759.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2199.0,True,,False,False,FOR_SALE,217500.0,,1549315000.0,True,False,False,USD,USA,,,,False,204600.0,,,,,,,,,,,,,,,,,,,,,,,,
245823213,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f91d69c72f39de223972783dd2a76e2e-p_e.jpg,True,/homedetails/315-Jungfrau-Hill-Rd-Midway-UT-84049/245823213_zpid/,FOR_SALE,House for sale,"$989,000",$989K,"315 Jungfrau Hill Rd, Midway, UT 84049",4.0,3.0,2276.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,RE/MAX ASSOCIATES ST GEORGE,340174000,40.54256,-111.4764,245823213.0,315 Jungfrau Hill Rd,84049,Midway,UT,40.54256,-111.4764,989000.0,,3.0,4.0,2276.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3900.0,True,,False,False,FOR_SALE,989000.0,,340174000.0,True,False,False,USD,USA,701760.0,0.5,acres,False,980100.0,,,,,,,,,,,,,,,,,,,,,,,,
68902586,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/47f4441a830718820a7d801a8206e30f-p_e.jpg,True,/homedetails/168-N-420-E-Enterprise-UT-84725/68902586_zpid/,FOR_SALE,Home for sale,"$179,900",$180K,"168 N 420 E, Enterprise, UT 84725",3.0,2.0,1344.0,32 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,RED ROCK REAL ESTATE,2826825000,37.579613,-113.709984,68902586.0,168 N 420 E,84725,Enterprise,UT,37.579613,-113.709984,179900.0,1715842800000.0,2.0,3.0,1344.0,MANUFACTURED,FOR_SALE,-1.0,False,False,894.0,True,"$19,100 (May 16)",False,False,FOR_SALE,179900.0,-19100.0,2826825000.0,True,False,False,USD,USA,158100.0,0.5700000000000001,acres,False,170400.0,,,,,,,,,,,,,,,,,,,,,,,,
240666082,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5bc216c6064d0c8f20cf2913a3204076-p_e.jpg,True,/homedetails/907-S-Boosway-Cir-Garden-City-UT-84028/240666082_zpid/,FOR_SALE,House for sale,"$969,000",$969K,"907 S Boosway Cir, Garden City, UT 84028",6.0,3.0,3051.0,21 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Bear Lake View Realty LLC,96531000,41.930923,-111.429344,240666082.0,907 S Boosway Cir,84028,Garden City,UT,41.930923,-111.429344,969000.0,,3.0,6.0,3051.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1599.0,True,,False,False,FOR_SALE,969000.0,,96531000.0,True,False,False,USD,USA,486967.0,0.96,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,
