zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_bankOwned,info3String,info6String,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,info2String,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,availabilityDate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.unit,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.videoCount,plid,communityName,builderName,isCdpResult,isComingSoonCommunity
351166372,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/67f82e97a7d76895a23e066bf176ead7-p_e.jpg,True,/homedetails/2004-Richard-Dr-Monroe-LA-71201/351166372_zpid/,FOR_SALE,House for sale,"$175,000",$175K,"2004 Richard Dr, Monroe, LA 71201",4.0,3.0,2151.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Coldwell Banker Group One Realty,330639000,32.530094,-92.109505,351166372.0,2004 Richard Dr,71201,Monroe,LA,32.530094,-92.109505,175000.0,3.0,4.0,2151.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,175000.0,330639000.0,True,False,False,USD,USA,,0.54,acres,False,,,,https://photos.zillowstatic.com/fp/ea56e3a3ebadb9d297400bfebd73069c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78113794,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c53d779e5a13efe8f76a604dc4ae5421-p_e.jpg,True,/homedetails/1720-McClain-St-Greenville-MS-38701/78113794_zpid/,FOR_SALE,House for sale,"$259,000",$259K,"1720 McClain St, Greenville, MS 38701",4.0,3.0,2389.0,"Price cut: $5,000 (May 30)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,3328353000,33.376633,-91.062225,78113794.0,1720 McClain St,38701,Greenville,MS,33.376633,-91.062225,259000.0,3.0,4.0,2389.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,259000.0,3328353000.0,True,False,False,USD,USA,206440.0,0.3162855831037649,acres,False,251700.0,1749.0,,,,,1717052400000.0,"$5,000 (May 30)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
78104285,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d2a2e6d5ab12f37abbbaf2b8682c925d-p_e.jpg,True,/homedetails/1617-Monroe-St-Vicksburg-MS-39180/78104285_zpid/,FOR_SALE,House for sale,"$350,000",$350K,"1617 Monroe St, Vicksburg, MS 39180",8.0,4.0,4500.0,38 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,3324823000,32.345757,-90.88017,78104285.0,1617 Monroe St,39180,Vicksburg,MS,32.345757,-90.88017,350000.0,4.0,8.0,4500.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,350000.0,3324823000.0,True,False,False,USD,USA,135040.0,0.31074380165289256,acres,False,336700.0,2757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223739418,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3007800170ceac05e39e7d885b1b1631-p_e.jpg,True,/homedetails/650-Treswally-Ln-Greenville-MS-38748/223739418_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"650 Treswally Ln, Greenville, MS 38748",4.0,3.0,2717.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,259589000,33.230392,-91.057686,223739418.0,650 Treswally Ln,38748,Greenville,MS,33.230392,-91.057686,349900.0,3.0,4.0,2717.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,349900.0,259589000.0,True,False,False,USD,USA,269900.0,1.86,sqft,False,350900.0,2898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67321961,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b6692d76f4cf0aa195c1cb33948a2bc-p_e.jpg,True,/homedetails/340-Highway-468-Brandon-MS-39042/67321961_zpid/,FOR_SALE,House for sale,"$169,000",$169K,"340 Highway 468, Brandon, MS 39042",3.0,3.0,2412.0,173 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"Evans Premier Properties, LLC",15007193000,32.257713,-89.99558,67321961.0,340 Highway 468,39042,Brandon,MS,32.257713,-89.99558,169000.0,3.0,3.0,2412.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,169000.0,15007193000.0,True,False,False,USD,USA,108970.0,0.8800000000000001,acres,False,155800.0,2199.0,,,,,1716534000000.0,"$3,500 (May 24)",-3500.0,,,,,,,,,,,,,,,,,,,,,,,,,
223976278,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fe1d074026dc27a83654740e26b2378b-p_e.jpg,True,/homedetails/119-Chestnut-St-APT-75-Oxford-MS-38655/223976278_zpid/,FOR_SALE,Townhouse for sale,"$325,000",$325K,"119 Chestnut St APT 75, Oxford, MS 38655",2.0,2.0,864.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Cannon Cleary McGraw,172351000,34.367065,-89.506775,223976278.0,119 Chestnut St APT 75,38655,Oxford,MS,34.367065,-89.506775,325000.0,2.0,2.0,864.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,325000.0,172351000.0,True,False,False,USD,USA,124020.0,0.0,sqft,False,,,,,,,,,,Listing provided by NCMBR,,,,,,,,,,,,Apt 75,,,,,,,,,,,,
3062965,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b9d847a9ec1c15b9e427cc14ab415429-p_e.jpg,True,/homedetails/3139-Alameda-Dr-Jackson-MS-39212/3062965_zpid/,FOR_SALE,House for sale,"$19,000",$19K,"3139 Alameda Dr, Jackson, MS 39212",4.0,2.0,4098.0,243 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,eXp Realty,21056679000,32.258762,-90.22517,3062965.0,3139 Alameda Dr,39212,Jackson,MS,32.258762,-90.22517,19000.0,2.0,4.0,4098.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,19000.0,21056679000.0,True,False,False,USD,USA,89850.0,0.35,acres,False,,1350.0,,,,,1710831600000.0,"$3,000 (Mar 19)",-3000.0,,,,,,,,,,,,,,,,,,,,,,,,,
68258809,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/722103943a60e906b0c09df5d8cf00c0-p_e.jpg,True,/homedetails/111-Farrington-Pl-Madison-MS-39110/68258809_zpid/,FOR_SALE,House for sale,"$389,000",$389K,"111 Farrington Pl, Madison, MS 39110",4.0,4.0,2747.0,51 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,McIntosh & Associates,4414760000,32.462658,-90.07778,68258809.0,111 Farrington Pl,39110,Madison,MS,32.462658,-90.07778,389000.0,4.0,4.0,2747.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,389000.0,4414760000.0,True,False,False,USD,USA,293580.0,8712.0,sqft,False,370300.0,3206.0,,,,,1716447600000.0,"$16,000 (May 23)",-16000.0,,,,,,,,,,,,,,,,,,,,,,,,,
246186262,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/84087ca24968ca8a672af2532a3f6597-p_e.jpg,True,/homedetails/630-Nunnery-Rd-SE-Smithdale-MS-39664/246186262_zpid/,FOR_SALE,House for sale,"$249,000",$249K,"630 Nunnery Rd SE, Smithdale, MS 39664",4.0,3.0,1881.0,92 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,United Country-Southern States Realty,8021525000,31.393494,-90.65802,246186262.0,630 Nunnery Rd SE,39664,Smithdale,MS,31.393494,-90.65802,249000.0,3.0,4.0,1881.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,249000.0,8021525000.0,True,False,False,USD,USA,89550.0,11.0,acres,False,,,,,,,1716274800000.0,"$10,000 (May 21)",-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
92490323,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f80a3bad1fc2ea1d06fba874a683c087-p_e.jpg,True,/homedetails/1603-Glenmar-Ave-Monroe-LA-71201/92490323_zpid/,FOR_SALE,House for sale,"$170,000",$170K,"1603 Glenmar Ave, Monroe, LA 71201",3.0,2.0,1746.0,16 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Coldwell Banker Group One Realty,1461245000,32.521927,-92.11384,92490323.0,1603 Glenmar Ave,71201,Monroe,LA,32.521927,-92.11384,170000.0,2.0,3.0,1746.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,170000.0,1461245000.0,True,False,False,USD,USA,122520.0,0.35,acres,False,160400.0,1474.0,,https://photos.zillowstatic.com/fp/ea56e3a3ebadb9d297400bfebd73069c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112047948,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2affdb3df5f99ffda58c5eece6d32318-p_e.jpg,True,/homedetails/51-Castle-Chapel-Rd-Yazoo-City-MS-39194/112047948_zpid/,FOR_SALE,House for sale,"$249,000",$249K,"51 Castle Chapel Rd, Yazoo City, MS 39194",5.0,3.0,3116.0,Detached two car garage,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Keller Williams,1165451000,32.757164,-90.37176,112047948.0,51 Castle Chapel Rd,39194,Yazoo City,MS,32.757164,-90.37176,249000.0,3.0,5.0,3116.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,249000.0,1165451000.0,True,False,False,USD,USA,156970.0,2.2,acres,False,241200.0,1794.0,,,,,1716188400000.0,"$3,000 (May 20)",-3000.0,,,,,,,,,,,,,,,,,,,,,,,,,
78100361,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e0759c251dc3a6a26ca780b284621686-p_e.jpg,True,/homedetails/1220-Forrest-St-Vicksburg-MS-39180/78100361_zpid/,FOR_SALE,House for sale,"$265,000",$265K,"1220 Forrest St, Vicksburg, MS 39180",4.0,3.0,2864.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,92907000,32.325935,-90.8824,78100361.0,1220 Forrest St,39180,Vicksburg,MS,32.325935,-90.8824,265000.0,3.0,4.0,2864.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,265000.0,92907000.0,True,False,False,USD,USA,152480.0,0.5900000000000001,acres,False,,1612.0,,,,,1713423600000.0,"$4,000 (Apr 18)",-4000.0,,,,,,,,,,,,,,,,,,,,,,,,,
78038048,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/257767f5cd2fdbfe7ba69bb518c81754-p_e.jpg,True,/homedetails/3616-Lyles-Dr-Oxford-MS-38655/78038048_zpid/,FOR_SALE,House for sale,"$2,250,000",$2.25M,"3616 Lyles Dr, Oxford, MS 38655",5.0,6.0,6059.0,18 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Cannon Cleary McGraw,65386000,34.33717,-89.5109,78038048.0,3616 Lyles Dr,38655,Oxford,MS,34.33717,-89.5109,2250000.0,6.0,5.0,6059.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,2250000.0,65386000.0,True,False,False,USD,USA,792040.0,2.0,acres,False,2236300.0,6836.0,,,,,,,,Listing provided by NCMBR,,,,,,,,,,,,,,,,,,,,,,,,
123034189,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cc542c27529a054ee8c00c72c3c1b510-p_e.jpg,True,/homedetails/113-Buckhead-Dr-Madison-MS-39110/123034189_zpid/,FOR_SALE,House for sale,"$335,000",$335K,"113 Buckhead Dr, Madison, MS 39110",3.0,2.0,1850.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"One Percent Lists Central Mississippi, LLC.",305649000,32.532692,-90.118484,123034189.0,113 Buckhead Dr,39110,Madison,MS,32.532692,-90.118484,335000.0,2.0,3.0,1850.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,335000.0,305649000.0,True,False,False,USD,USA,215930.0,0.25,acres,False,334000.0,2616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100230,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c9bd9db096f53fa3d30928d49e06091c-p_e.jpg,True,/homedetails/2670-Wells-Rd-Raymond-MS-39154/3100230_zpid/,FOR_SALE,House for sale,"$350,000",$350K,"2670 Wells Rd, Raymond, MS 39154",3.0,2.0,1989.0,1 hour ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,"Hetrick Real Estate, Inc.",5811000,32.274303,-90.351456,3100230.0,2670 Wells Rd,39154,Raymond,MS,32.274303,-90.351456,350000.0,2.0,3.0,1989.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,350000.0,5811000.0,True,False,False,USD,USA,145880.0,5.06,acres,False,348000.0,1849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052873067,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f4487205b5f18138b210a4051480a99c-p_e.jpg,True,/homedetails/1223-Addison-Ln-Brandon-MS-39042/2052873067_zpid/,FOR_SALE,House for sale,"$276,000",$276K,"1223 Addison Ln, Brandon, MS 39042",3.0,2.0,1569.0,114 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Local Real Estate,9914624000,32.238102,-90.01765,2052873067.0,1223 Addison Ln,39042,Brandon,MS,32.238102,-90.01765,276000.0,2.0,3.0,1569.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,276000.0,9914624000.0,True,False,False,USD,USA,,9147.6,sqft,False,265100.0,2100.0,,,,,1714460400000.0,"$3,900 (Apr 30)",-3900.0,,,,,,,,,,,,,,,,,,,,,,,,,
50836007,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/06cbfbce2ed1b6463ac2795b1eb96506-p_e.jpg,True,/homedetails/128-Westlake-Dr-Brandon-MS-39047/50836007_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"128 Westlake Dr, Brandon, MS 39047",4.0,3.0,3100.0,10 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Crye-Leike,874573000,32.362667,-90.008736,50836007.0,128 Westlake Dr,39047,Brandon,MS,32.362667,-90.008736,349900.0,3.0,4.0,3100.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,349900.0,874573000.0,True,False,False,USD,USA,225030.0,0.49000000000000005,acres,False,340700.0,2632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66818700,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f1a0a08eb6e4650e4c85a07257c1d008-p_e.jpg,True,/homedetails/2747-Davis-Rd-Byram-MS-39170/66818700_zpid/,FOR_SALE,House for sale,"$184,000",$184K,"2747 Davis Rd, Byram, MS 39170",3.0,2.0,1320.0,9 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Epique,838060000,32.196037,-90.30314,66818700.0,2747 Davis Rd,39170,Byram,MS,32.196037,-90.30314,184000.0,2.0,3.0,1320.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,184000.0,838060000.0,True,False,False,USD,USA,51650.0,1.18,acres,False,179300.0,1400.0,,,,,1716447600000.0,"$5,000 (May 23)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
339033535,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9705193aa6e563b37add2178f73677a1-p_e.jpg,True,/homedetails/70-Walley-Rd-Moselle-MS-39459/339033535_zpid/,FOR_SALE,Home for sale,"$195,000",$195K,"70 Walley Rd, Moselle, MS 39459",4.0,2.0,2432.0,22 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Vines Realty & Land,1964972000,31.534393,-89.36503,339033535.0,70 Walley Rd,39459,Moselle,MS,31.534393,-89.36503,195000.0,2.0,4.0,2432.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,195000.0,1964972000.0,True,False,False,USD,USA,99480.0,3.0,acres,False,187500.0,900.0,,https://photos.zillowstatic.com/fp/07ef81065af96143c174042479ca09ef-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50822667,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5d0c8f8b50d9392f9b6a882c85e44bd2-p_e.jpg,True,/homedetails/206-Pearl-Dr-Pearl-MS-39208/50822667_zpid/,FOR_SALE,House for sale,"$137,000",$137K,"206 Pearl Dr, Pearl, MS 39208",4.0,2.0,1332.0,89 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"Turn Key Properties, LLC",7760924000,32.27717,-90.1315,50822667.0,206 Pearl Dr,39208,Pearl,MS,32.27717,-90.1315,137000.0,2.0,4.0,1332.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,137000.0,7760924000.0,True,False,False,USD,USA,50150.0,0.25,acres,False,128500.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106083647,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/34ccb71b11fc8b57c8a921ebe615e521-p_e.jpg,True,/homedetails/192-Downs-Rd-Ruston-LA-71270/106083647_zpid/,FOR_SALE,House for sale,"$995,000",$995K,"192 Downs Rd, Ruston, LA 71270",3.0,3.0,2756.0,Open: Sun 2pm-4pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Coldwell Banker Group One Realty,169415000,32.57831,-92.71907,106083647.0,192 Downs Rd,71270,Ruston,LA,32.57831,-92.71907,995000.0,3.0,3.0,2756.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,995000.0,169415000.0,True,False,False,USD,USA,649549.0,11.0,acres,False,990000.0,4878.0,,https://photos.zillowstatic.com/fp/ea56e3a3ebadb9d297400bfebd73069c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,
78095893,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/66a0caab3677e50b6a135f728d4d7495-p_e.jpg,True,/homedetails/3675-Bovina-Cut-Off-Rd-Vicksburg-MS-39180/78095893_zpid/,FOR_SALE,House for sale,"$347,500",$348K,"3675 Bovina Cut Off Rd, Vicksburg, MS 39180",3.0,2.0,1957.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,331186000,32.29509,-90.742134,78095893.0,3675 Bovina Cut Off Rd,39180,Vicksburg,MS,32.29509,-90.742134,347500.0,2.0,3.0,1957.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,347500.0,331186000.0,True,False,False,USD,USA,172660.0,6.0,acres,False,348700.0,1599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68260492,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fc6378c606d8b089593364326354fc49-p_e.jpg,True,/homedetails/320-Pebble-Creek-Dr-Madison-MS-39110/68260492_zpid/,FOR_SALE,House for sale,"$226,000",$226K,"320 Pebble Creek Dr, Madison, MS 39110",3.0,2.0,1420.0,103 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Eris & Associates,8953511000,32.441418,-90.114746,68260492.0,320 Pebble Creek Dr,39110,Madison,MS,32.441418,-90.114746,226000.0,2.0,3.0,1420.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,226000.0,8953511000.0,True,False,False,USD,USA,141980.0,0.29,acres,False,212300.0,1849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074910,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/145542d1bedd89734e442fa0daa940b7-p_e.jpg,True,/homedetails/213-River-Pl-Jackson-MS-39211/3074910_zpid/,FOR_SALE,Condo for sale,"$150,000",$150K,"213 River Pl, Jackson, MS 39211",3.0,2.0,1395.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,The Lovejoy Group LLC,222850000,32.38898,-90.11301,3074910.0,213 River Pl,39211,Jackson,MS,32.38898,-90.11301,150000.0,2.0,3.0,1395.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,150000.0,222850000.0,True,False,False,USD,USA,101790.0,,,False,147300.0,1550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50891110,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0dba6f148233e659830586ddce432287-p_e.jpg,True,/homedetails/1264-Olivia-Ln-Terry-MS-39170/50891110_zpid/,FOR_SALE,House for sale,"$339,000",$339K,"1264 Olivia Ln, Terry, MS 39170",4.0,3.0,2731.0,108 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,eXp Realty,9409334000,32.138184,-90.37464,50891110.0,1264 Olivia Ln,39170,Terry,MS,32.138184,-90.37464,339000.0,3.0,4.0,2731.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,339000.0,9409334000.0,True,False,False,USD,USA,184540.0,2.5,acres,False,324800.0,2677.0,,,,,1716015600000.0,"$6,000 (May 18)",-6000.0,,,,,,,,,,,,,,,,,,,,,,,,,
111298915,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e324825717801f6c111b063d712e318a-p_e.jpg,True,/homedetails/389-College-Blvd-Grenada-MS-38901/111298915_zpid/,FOR_SALE,House for sale,$10,$10,"389 College Blvd, Grenada, MS 38901",3.0,2.0,2679.0,40 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Agner & Associates,3540507000,33.77784,-89.80093,111298915.0,389 College Blvd,38901,Grenada,MS,33.77784,-89.80093,10.0,2.0,3.0,2679.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,10.0,3540507000.0,True,False,False,USD,USA,74755.0,0.4,acres,False,,1870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080600,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4ea5701a3fe29a9ddba9fa75b8194929-p_e.jpg,True,/homedetails/3040-Suncrest-Dr-Jackson-MS-39212/3080600_zpid/,FOR_SALE,House for sale,"$75,000",$75K,"3040 Suncrest Dr, Jackson, MS 39212",3.0,2.0,1400.0,9 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Sylvan Realty LLC,859468000,32.261948,-90.260544,3080600.0,3040 Suncrest Dr,39212,Jackson,MS,32.261948,-90.260544,75000.0,2.0,3.0,1400.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,75000.0,859468000.0,True,False,False,USD,USA,41300.0,0.25,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073630,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/53a6fad24b1da6bc3c7ac17df736067d-p_e.jpg,True,/homedetails/1568-Northlake-Dr-Jackson-MS-39211/3073630_zpid/,FOR_SALE,House for sale,"$355,000",$355K,"1568 Northlake Dr, Jackson, MS 39211",4.0,3.0,3329.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Betsy Smith Properties,104490000,32.39504,-90.12505,3073630.0,1568 Northlake Dr,39211,Jackson,MS,32.39504,-90.12505,355000.0,3.0,4.0,3329.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,355000.0,104490000.0,True,False,False,USD,USA,227830.0,0.35,acres,False,351900.0,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89795239,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f0029784426bf4d9e9e14f662e56538f-p_e.jpg,True,/homedetails/134-Bainbridge-Xing-Canton-MS-39046/89795239_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"134 Bainbridge Xing, Canton, MS 39046",4.0,2.0,1875.0,Open: Sun 2pm-4pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Three Rivers Real Estate,1456684000,32.521404,-90.014114,89795239.0,134 Bainbridge Xing,39046,Canton,MS,32.521404,-90.014114,299900.0,2.0,4.0,1875.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,299900.0,1456684000.0,True,False,False,USD,USA,180150.0,0.37,acres,False,290900.0,2199.0,,,,,,,,,,,,,,,,,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,
